alpha	lambda	MSE	num	Log2_MSE	combo
0.427	0.252620202020202	15.8655254265225	3	4.07600535948891	0.427;0.253
0.114	1.81824545454545	15.8670580982735	9	4.07613645990903	0.114;1.818
0.323	0.505140404040404	15.8686147781207	6	4.07626960172041	0.323;0.505
0.114	1.06068484848485	15.8701854677723	9	4.07640392932876	0.114;1.061
0.218	0.202116161616162	15.870612592257	8	4.07644045545803	0.218;0.202
0.323	0.151612121212121	15.8727847152936	8	4.07662619319564	0.323;0.152
0.166	0.909172727272727	15.873128297869	10	4.07665557067181	0.166;0.909
0.166	0.959676767676768	15.8732650045852	10	4.0766672593936	0.166;0.96
0.166	0.858668686868687	15.8735479582595	10	4.07669145224779	0.166;0.859
0.375	0.505140404040404	15.8763606294587	6	4.07693191670948	0.375;0.505
0.166	1.01018080808081	15.8764016010492	10	4.07693541920863	0.166;1.01
0.323	0.959676767676768	15.8767714315754	8	4.07696703417209	0.323;0.96
0.166	0.808164646464646	15.8770089931209	10	4.07698734175597	0.166;0.808
0.166	1.06068484848485	15.8780495587846	10	4.07707628954557	0.166;1.061
0.166	1.21219696969697	15.8783125799851	10	4.07709877178937	0.166;1.212
0.114	1.86874949494949	15.8784553423853	9	4.07711097453386	0.114;1.869
0.375	0.505140404040404	15.8788807555675	4	4.07714733649598	0.375;0.505
0.114	1.01018080808081	15.8792231312387	9	4.07717660020609	0.114;1.01
0.166	1.16169292929293	15.8799504076323	10	4.07723876037985	0.166;1.162
0.375	0.909172727272727	15.880009581058	6	4.07724381780337	0.375;0.909
0.166	1.11118888888889	15.8802725792804	10	4.07726629547281	0.166;1.111
0.166	1.26270101010101	15.8830966971721	10	4.0775076422918	0.166;1.263
0.323	0.656652525252525	15.8835643585352	6	4.07754760435547	0.323;0.657
0.375	0.656652525252525	15.8836061268292	4	4.07755117343809	0.375;0.657
0.218	1.21219696969697	15.8836351601016	8	4.07755365431342	0.218;1.212
0.271	0.505140404040404	15.885163944582	9	4.07768428198444	0.271;0.505
0.166	0.757660606060606	15.8864600224092	10	4.07779501666848	0.166;0.758
0.271	1.26270101010101	15.8874641872334	9	4.07788080495909	0.271;1.263
0.427	0.404132323232323	15.8875594534521	3	4.07788894352342	0.427;0.404
0.114	0.959676767676768	15.888555383631	9	4.07797402278949	0.114;0.96
0.166	1.31320505050505	15.89063780699	10	4.07815190162987	0.166;1.313
0.427	0.202116161616162	15.8910199059429	3	4.07818453781778	0.427;0.202
0.114	1.91925353535354	15.8912150698208	9	4.07820120704993	0.114;1.919
0.166	1.36370909090909	15.8961931045247	10	4.07862632317578	0.166;1.364
0.375	0.454636363636364	15.8973679311809	6	4.0787266332076	0.375;0.455
0.114	0.909172727272727	15.8992048303041	9	4.07888345888794	0.114;0.909
0.166	0.707156565656566	15.899438160536	10	4.07890337828935	0.166;0.707
0.114	0.909172727272727	15.9001763799108	10	4.07896639826433	0.114;0.909
0.375	0.404132323232323	15.900646107603	6	4.07900649633073	0.375;0.404
0.114	0.959676767676768	15.9011352077785	10	4.07904824693501	0.114;0.96
0.062	1.81824545454545	15.901504444934	6	4.07907976498322	0.062;1.818
0.062	1.86874949494949	15.9017608329476	6	4.07910164983445	0.062;1.869
0.062	1.76774141414141	15.9019789642227	6	4.07912026889321	0.062;1.768
0.062	1.91925353535354	15.9020968262929	6	4.07913032916081	0.062;1.919
0.114	0.858668686868687	15.9023006811847	10	4.07914772928997	0.114;0.859
0.062	1.96975757575758	15.9026202694451	6	4.07917500747228	0.062;1.97
0.062	1.71723737373737	15.9029975906092	6	4.07920721273323	0.062;1.717
0.114	1.96975757575758	15.9036925507586	9	4.07926652735747	0.114;1.97
0.323	0.707156565656566	15.9039069451549	6	4.07928482535774	0.323;0.707
0.062	1.66673333333333	15.9040663605093	6	4.07929843089033	0.062;1.667
0.062	2.02026161616162	15.9040767127524	6	4.07929931441296	0.062;2.02
0.166	1.41421313131313	15.9040813989849	10	4.07929971436402	0.166;1.414
0.166	0.757660606060606	15.9041375159604	3	4.07930450371317	0.166;0.758
0.166	1.26270101010101	15.9041768283434	2	4.07930785885117	0.166;1.263
0.114	0.808164646464646	15.9047916902923	10	4.07936033358337	0.114;0.808
0.062	2.07076565656566	15.9052671314019	6	4.0794009082854	0.062;2.071
0.114	1.01018080808081	15.9053168433819	10	4.07940515069819	0.114;1.01
0.062	1.61622929292929	15.9054177922676	6	4.07941376562232	0.062;1.616
0.166	1.21219696969697	15.9057153144572	2	4.07943915570825	0.166;1.212
0.323	0.454636363636364	15.9060217700464	6	4.0794653076896	0.323;0.455
