item1	Blood_Total_T_cells	Blood_Total_B_cells	Blood_CD4_T_cells	Blood_CD8_T_cells	Blood_CD4_T_cells_CD44lo_CD62Lhi	Blood_CD4_T_cells_CD44hi_CD62Lhi	Blood_CD4_T_cells_CD44hi_CD62Llo	Blood_CD4_T_cells_CD44lo_CD62Llo	Blood_CD8_T_cells_CD44lo_CD62Lhi	Blood_CD8_T_cells_CD44hi_CD62Lhi	Blood_CD8_T_cells_CD44hi_CD62Llo	Blood_CD8_T_cells_CD44lo_CD62Llo	Blood_Total_myeloid_CD11b_CD11c	Blood_CD4_T_cells_CD25.	Blood_Total_immune_cells_CD45.	MLN_Total_T_cells	MLN_Total_B_cells	MLN_CD4_T_cells	MLN_CD8_T_cells	MLN_CD4_T_cells_CD44lo_CD62Lhi	MLN_CD4_T_cells_CD44hi_CD62Lhi	MLN_CD4_T_cells_CD44hi_CD62Llo	MLN_CD4_T_cells_CD44lo_CD62Llo	MLN_CD8_T_cells_CD44lo_CD62Lhi	MLN_CD8_T_cells_CD44hi_CD62Lhi	MLN_CD8_T_cells_CD44hi_CD62Llo	MLN_CD8_T_cells_CD44lo_CD62Llo	MLN_Total_myeloid_CD11b_CD11c	MLN_CD4_T_cells_CD25.	MLN_Total_immune_cells_CD45.	MLN_Eosinphils	MLN_Neutrophils	MLN_Ly6C_Monocyte	MLN_CD11c_MHCII	MLN_CD103_CD11c_MHCII_DC	MLN_CD103neg_CD11c_MHCII_DC
Blood_CD8_T_cells_CD44hi_CD62Llo	-0.0396328700336666	-0.0160956643209365	-0.0358989944171826	-0.0153320283958972	-0.0282863099378261	0.0318651568190448	-0.00625526236284652	0.0302031127589928	-0.0353349778896228	0.0338850895658781	0.00907244725750682	0.0122159916038598	0.0553393723059672	-0.0285300049953376	0.0459946751012422	0.0406902907590834	-0.023422929497648	0.0414540885270208	0.0397855992143582	-0.0777103220057434	-0.0707798426184699	0.0431810794490456	0.0804691034231663	-0.0831945097483099	-0.0729218100533906	0.053097069697369	0.0841704587331867	-0.0326963265913413	0.000782442895011247	-0.0278984845099692	0.00654859625546871	-0.00796153392669071	0.0130563469879937	-0.0307627876514223	-0.0143213015656706	-0.0319770092310909
Blood_CD8_T_cells_CD44lo_CD62Llo	-0.227285547073545	-0.0447529963591716	-0.22478988708834	-0.219974703583595	-0.0920226995876906	-0.101178258932123	0.0811072276417668	0.0764028510277373	0.0426788638990043	-0.128082967321465	0.0122159916038598	0.0698706540548184	0.0145271450185947	-0.207481231537156	0.0434064939827114	-0.139696056657448	0.12911296839912	-0.133863438470948	-0.142634085320212	-0.0150154176779982	-0.162800178072265	-0.0567886502621024	0.0510551283770984	-0.0667178310963969	-0.176062396523711	-0.0183165708049483	0.0969614127909533	0.051209849582655	-0.0936416330240938	0.0351577271615987	-0.0227029206577778	-0.135958718155062	0.0345885229657689	0.092169937361292	0.0441028861436146	0.0879569238251394
Blood_Total_myeloid_CD11b_CD11c	-0.0464560063408562	-0.072262373507238	-0.0208372805553866	0.130305030407655	-0.111974993412653	0.356159628654983	-0.13868763993431	0.144104474636944	-0.316882374059826	0.401745767898445	0.0553393723059673	0.0145271450185948	0.404913390375218	0.0158174041445207	0.301356156395819	0.466585037259476	-0.323267695260356	0.465849430645911	0.462997896989923	-0.574645702706645	-0.355946934124237	0.392448165794093	0.555176012968232	-0.558333438070807	-0.357358888820462	0.424725600002109	0.531801812211977	-0.306377161077113	0.111105039077346	-0.25183272443029	0.0753387437242562	0.0920661217846222	0.060541645846662	-0.337653381705569	-0.158531941751421	-0.342164897814422
Blood_CD4_T_cells_CD25+	0.675042847575518	0.123658649283133	0.67131400345607	0.67904030305572	0.259642328464879	0.35578221912913	-0.263666901401066	-0.208069462878825	-0.174521964149434	0.443183747192033	-0.0285300049953377	-0.207481231537156	0.0158174041445208	0.624765025628173	-0.0860121446960018	0.487534689543951	-0.434761387576059	0.469928897047682	0.49582257280058	-0.0392515235813707	0.436185554657868	0.227936540390708	-0.0717238935504533	0.118248896997971	0.475765146210281	0.117255067449406	-0.21287185255843	-0.198573896147403	0.297223938357237	-0.142416037341891	0.0791607133037514	0.421382475471725	-0.0948845566923359	-0.326042431127557	-0.155564766732015	-0.314065188788637
Blood_Total_immune_cells_CD45+	-0.140617102293243	-0.0735968279131112	-0.120809425341213	-0.00860746700633436	-0.124700291103926	0.211511078017037	-0.0627585245837146	0.140729395450391	-0.210436444148317	0.232024410068425	0.0459946751012422	0.0434064939827114	0.301356156395819	-0.0860121446960018	0.239603558983057	0.273729356674038	-0.174456456645827	0.275935654513441	0.269739229081738	-0.425046544590551	-0.335427915903343	0.258770248748704	0.427823459959491	-0.437481696740022	-0.342688279143195	0.300330523150426	0.432397641495142	-0.198785482289425	0.0368040781659005	-0.16665522607663	0.0441298251504007	0.003066137598291	0.0602939681310965	-0.20228386284001	-0.0945852671386157	-0.207545619439323
MLN_Total_T_cells	0.455410520269327	0.0118353160179573	0.481374908274942	0.656907530244593	0.0694893320990494	0.667463748976912	-0.353993460044274	0.0053686270234281	-0.487064874301917	0.784372923524196	0.0406902907590833	-0.139696056657448	0.466585037259476	0.487534689543951	0.273729356674038	0.890531563490689	-0.689914175003389	0.876467392798486	0.892735254101327	-0.674804042066808	-0.0717291998740009	0.612083826816528	0.56949629855159	-0.538058843976731	-0.0435540825392084	0.565105789115891	0.437116729966973	-0.493353304894241	0.348252155296107	-0.389877252099356	0.144123004810768	0.420229856032397	-0.00336114722342057	-0.624320511880092	-0.294993270100378	-0.620380736120884
MLN_Total_B_cells	-0.420694618012323	-0.0278524433354493	-0.437948845834167	-0.559847579597296	-0.0891672863547469	-0.515563143327545	0.285386363641381	0.0294845769516777	0.362650476181858	-0.609865842339071	-0.023422929497648	0.12911296839912	-0.323267695260356	-0.434761387576059	-0.174456456645827	-0.689914175003389	0.543588943800963	-0.677438892604343	-0.692750505623404	0.470140607804021	-0.0202375946333603	-0.457109130740538	-0.380054426473434	0.351025228291144	-0.0459167612649342	-0.407167553124857	-0.266547402382675	0.370808251533074	-0.286790026836616	0.290721490517915	-0.111696433531342	-0.356066004507067	0.0174392066903767	0.481163288770877	0.227591624170508	0.476545275593139
MLN_CD4_T_cells	0.436433443011188	0.00840465904188375	0.462484483278518	0.63769121064351	0.0622575989224011	0.657189085417461	-0.346468762898633	0.0111249555831295	-0.481922957410576	0.771604215532969	0.0414540885270208	-0.133863438470948	0.465849430645911	0.469928897047682	0.275935654513441	0.876467392798486	-0.677438892604344	0.862899558641664	0.878440252909298	-0.67328686001219	-0.0837578634418154	0.605383513068494	0.571118327120838	-0.540988834053271	-0.0566963636747946	0.561499325981287	0.442730477812866	-0.487541572273286	0.33980219998806	-0.385686107968284	0.141839715153339	0.408297026069631	-0.000732419102533171	-0.614896633497316	-0.290498694559973	-0.611290924526888
MLN_CD8_T_cells	0.464961847583754	0.0141834007492643	0.490635413492514	0.664853665653832	0.0740464006054001	0.668924864040443	-0.356252024209831	0.00120637549424796	-0.48644706482906	0.786586347527458	0.0397855992143582	-0.142634085320212	0.462997896989923	0.49582257280058	0.269739229081738	0.892735254101327	-0.692750505623404	0.878440252909298	0.895084528762599	-0.669940143119987	-0.0624981785646457	0.611477987709624	0.563316624223241	-0.531221294023403	-0.0337753550733895	0.562702418557021	0.4292505028698	-0.493158881852266	0.351222752824354	-0.389436498170399	0.144484762696763	0.425055705510158	-0.00521067159518476	-0.625553752582589	-0.295605836055235	-0.621409897792971
MLN_CD4_T_cells_CD44lo_CD62Lhi	0.0477066556278324	0.099148215016236	0.0114763609296883	-0.203071108332479	0.15180482207243	-0.514659311910622	0.203775748356242	-0.198757088460952	0.454079033139887	-0.581659475493388	-0.0777103220057435	-0.0150154176779982	-0.574645702706645	-0.0392515235813707	-0.425046544590551	-0.674804042066808	0.470140607804021	-0.67328686001219	-0.669940143119987	0.815979109488507	0.493035739948499	-0.562679221512366	-0.785380794567131	0.788605853420867	0.4939724842592	-0.605472972903214	-0.74843304762307	0.439828818654147	-0.16556348008227	0.360965789366574	-0.108971361348371	-0.14190650712899	-0.0833013761225019	0.487614370002883	0.229007143690297	0.49368982646388
