item1	Blood_Total_T_cells	Blood_Total_B_cells	Blood_CD4_T_cells	Blood_CD8_T_cells	Blood_CD4_T_cells_CD44lo_CD62Lhi	Blood_CD4_T_cells_CD44hi_CD62Lhi	Blood_CD4_T_cells_CD44hi_CD62Llo	Blood_CD4_T_cells_CD44lo_CD62Llo	Blood_CD8_T_cells_CD44lo_CD62Lhi	Blood_CD8_T_cells_CD44hi_CD62Lhi	Blood_CD8_T_cells_CD44hi_CD62Llo	Blood_CD8_T_cells_CD44lo_CD62Llo	Blood_Total_myeloid_CD11b_CD11c	Blood_CD4_T_cells_CD25.	Blood_Total_immune_cells_CD45.	MLN_Total_T_cells	MLN_Total_B_cells	MLN_CD4_T_cells	MLN_CD8_T_cells	MLN_CD4_T_cells_CD44lo_CD62Lhi	MLN_CD4_T_cells_CD44hi_CD62Lhi	MLN_CD4_T_cells_CD44hi_CD62Llo	MLN_CD4_T_cells_CD44lo_CD62Llo	MLN_CD8_T_cells_CD44lo_CD62Lhi	MLN_CD8_T_cells_CD44hi_CD62Lhi	MLN_CD8_T_cells_CD44hi_CD62Llo	MLN_CD8_T_cells_CD44lo_CD62Llo	MLN_Total_myeloid_CD11b_CD11c	MLN_CD4_T_cells_CD25.	MLN_Total_immune_cells_CD45.	MLN_Eosinphils	MLN_Neutrophils	MLN_Ly6C_Monocyte	MLN_CD11c_MHCII	MLN_CD103_CD11c_MHCII_DC	MLN_CD103neg_CD11c_MHCII_DC
1.1.1.1.1.1.1.1	-0.193353330848226	0.00623002296866051	-0.210113628531583	-0.378810590712379	0.170100569108678	-0.379028919507379	0.282800247583801	-0.288901568182719	0.363882918566488	-0.50961071511207	0.0109016255358537	-0.00424567649756487	-0.314726802377676	-0.233906688285273	-0.209287091570115	-0.591247796684332	0.374491582159277	-0.609170984324238	-0.586250568709063	0.572425188121608	0.223835446084238	-0.376138560512581	-0.540780528600655	0.544484762275094	0.219009489022092	-0.43387883288488	-0.494749665975223	0.569196843633353	-0.23274854925097	0.702093828640564	-0.000755940541889086	-0.127750529318219	-0.47704961134688	0.692741321075187	0.5072197226584	0.68416856180242
1.1.1.1.1.1.1.2	-0.0773991179095639	-0.0173110893650179	-0.0739968257256082	-0.00198625374559258	-0.223168887462592	-0.000510199797551542	-0.0892438723693403	0.305723525774428	-0.0831620445611055	0.0666487494481513	-0.0504512066949421	0.0835143660997932	0.0537899920269032	-0.0533063005715188	0.0643839092260131	0.0856485889087535	0.0262982044333876	0.113737774300298	0.0785986075812788	-0.197778404544951	-0.197216836620622	0.0205724115428769	0.230381702646295	-0.254514482629587	-0.209370677605706	0.118659390125823	0.263277073145817	-0.316667459788375	0.0374901549512594	-0.51221347339966	-0.0941083820379909	-0.127910795109184	0.515748957367466	-0.367270622722119	-0.371367943529115	-0.360728098908443
1.1.1.1.1.1.2.1	-0.0571016757818294	0.0107235738455822	-0.0665869509061805	-0.178998939895161	0.180882048196694	-0.179764718222576	0.174327615764846	-0.274329042258512	0.210104160769682	-0.271900302793079	0.0278073461095878	-0.0394773608895599	-0.173585746755594	-0.0871667528430261	-0.12826645112011	-0.319190749343632	0.166042566650632	-0.340301801515061	-0.313655324717259	0.360549158080409	0.194758670450826	-0.187848949762315	-0.36014623773186	0.372730297423959	0.197918637908928	-0.259266554687543	-0.353042596986885	0.412344905902394	-0.127344396352565	0.563169179498021	0.0418542362940226	-0.0032906644169845	-0.457885866892991	0.493712346037585	0.407449585352823	0.486706595028691
1.1.1.1.1.1.2.2	-0.0959182543190797	0.00886486271952275	-0.107180724427414	-0.231551396784414	0.169302150405157	-0.232115540840153	0.199316273069197	-0.266171389171149	0.247229540246945	-0.331715176773705	0.021389818812233	-0.0269509519307919	-0.208543625570777	-0.127793302017393	-0.147020196043344	-0.387280932226937	0.221816425612702	-0.406453659934797	-0.382163215881486	0.408438974290446	0.194663707617075	-0.236491160987264	-0.398553254679912	0.407859260721604	0.195249965506348	-0.300471704846546	-0.379937001424044	0.441123699043293	-0.153556010734406	0.579574286926374	0.0269747885891565	-0.0409905921823581	-0.442700736050037	0.531583986011606	0.419093221201421	0.524423180873999
1.1.1.1.1.1.2.3	-0.15828629976787	0.00544272886258153	-0.172181822423099	-0.312697334957865	0.144289104148125	-0.312903112615099	0.235012980683315	-0.243794794522152	0.301846559628968	-0.421868259145379	0.00987270477276168	-0.00494975130246078	-0.260757034231305	-0.192182389594335	-0.17389325738135	-0.489593416163715	0.308711162227731	-0.504876025402442	-0.485345938990338	0.475993871066325	0.188201651864467	-0.310881641166702	-0.4504332285181	0.453908766961734	0.184427768667089	-0.36024659302942	-0.413000933318889	0.475385285866045	-0.192796925137141	0.588482681315062	0.00100386708719	-0.103253327229819	-0.402755847215484	0.578254296842459	0.425165560848264	0.571063774585257
1.1.1.1.1.1.2.4	0.000965570806555766	-0.00595892593972147	0.00407571356079857	0.0466837457715681	-0.0880263439328748	0.047152791839153	-0.0620070240079019	0.127562945827214	-0.0703063675617523	0.0835516435643093	-0.016461129631518	0.0255265402352127	0.0553799986999407	0.0132381286546366	0.0453912352595421	0.0994273647401434	-0.0388679031474197	0.110071668002725	0.096693548282333	-0.130639697384045	-0.0869651406077905	0.0531022820235858	0.136448698655411	-0.144134185503041	-0.0900005879275226	0.0896670500242532	0.140549619731414	-0.165821410027768	0.0402698334668307	-0.240936691876526	-0.0280731933664321	-0.0223407532625993	0.213907780394841	-0.196386649080791	-0.174458604116166	-0.193358467832006
1.1.1.1.1.1.2.5	-0.156242175881715	0.00466686772229064	-0.169598020141108	-0.303327646310146	0.132049289073272	-0.303475066905045	0.22476555394324	-0.225634624304585	0.289796382996422	-0.40677817925152	0.00779235971634974	-0.00184999177384565	-0.250984922208752	-0.188263860926587	-0.166369176727406	-0.47178760430958	0.300320684779037	-0.485616540722861	-0.467917408571437	0.454637369226655	0.175552998627127	-0.30076982963335	-0.428696578332687	0.431214650461529	0.171463681282412	-0.345179384001072	-0.391232203829633	0.449847131252939	-0.185652254224205	0.552622182488617	-0.00235102978814172	-0.104655004543369	-0.37237726041785	0.547823011751006	0.399211045022464	0.541080689904125
1.1.1.1.1.2.1.1	-0.10065095593667	0.0105598902430217	-0.113111208490965	-0.252479309111995	0.196150861141666	-0.253170568616856	0.222006331206962	-0.30606181861467	0.273958544174342	-0.365268467138975	0.0259260050891945	-0.0336918707713804	-0.230249176306201	-0.136659492105786	-0.163682645708837	-0.426857542757188	0.240610396143359	-0.449215544563206	-0.420912609756528	0.45570139576617	0.222481710533768	-0.259027373545218	-0.446593851010042	0.457985628750412	0.223745998876429	-0.333861072567265	-0.427977860303169	0.497466278868308	-0.169429546734289	0.658543576749953	0.0342624725343394	-0.0381380166144486	-0.509420608732631	0.598743698853474	0.476246898363901	0.590596205706053
1.1.1.1.1.2.1.2	-0.231311764923412	0.00194225005031554	-0.248548831312969	-0.41153614156275	0.122449574317972	-0.411362293948979	0.281986281454262	-0.228369254882199	0.371647705770967	-0.534347256139952	-0.00221078467807673	0.0186320204695946	-0.326489617718997	-0.268605424414212	-0.209146967856112	-0.617631079196568	0.413615235293792	-0.629260550466247	-0.614171122649074	0.566009163703772	0.187969510028755	-0.402360111636074	-0.522604853120814	0.519908626037307	0.179351811593312	-0.437711149299822	-0.463511230286254	0.529425160957943	-0.2420843578828	0.619197605415434	-0.0270062688317093	-0.174192359289207	-0.374056330167121	0.649381846464919	0.446963562550585	0.641901481616778
1.1.1.1.1.2.1.3	0.0736979804518421	-0.001007082619906	0.07938809113355	0.134052888803035	-0.0447234996062386	0.134028149936468	-0.0938122137443948	0.081021189679574	-0.122896214517666	0.175553618007075	-0.000370242259288877	-0.0042657588599364	0.107546866708995	0.0863706440695267	0.0695406938911871	0.203101720478221	-0.134204791166534	0.207498299449829	0.201821920559988	-0.188705046144761	-0.065511648821628	0.131550604452699	0.175266880743346	-0.174910017162174	-0.0629663702142359	0.145189819652695	0.156722789687137	-0.179354473007414	0.0796917190933017	-0.212833259380662	0.00676543007368013	0.0539941535474137	0.133032323338824	-0.219535312659128	-0.153667473742032	-0.216956463973701
