alpha	lambda	MSE	num	Log2_MSE	combo
0.531	0.909172727272727	14.1205569233717	9	3.91843937305677	0.531;0.909
0.01	0.151612121212121	14.1211926297789	7	3.9185000263255	0.01;0.152
0.01	0.202116161616162	14.1225795989461	7	3.91863234933902	0.01;0.202
0.01	0.252620202020202	14.1236383665865	7	3.91873335230254	0.01;0.253
0.01	0.303124242424242	14.1246070621201	7	3.91882575648818	0.01;0.303
0.01	0.353628282828283	14.1256128713316	7	3.91892169469724	0.01;0.354
0.01	0.404132323232323	14.1268888033811	7	3.91904338915155	0.01;0.404
0.01	0.454636363636364	14.1280330825138	7	3.91915251822728	0.01;0.455
0.687	0.555644444444444	14.1282585521364	8	3.91917402012912	0.687;0.556
0.792	0.858668686868687	14.1289218849178	8	3.91923727697596	0.792;0.859
0.583	0.959676767676768	14.1290061472606	2	3.91924531221644	0.583;0.96
0.01	0.505140404040404	14.1290514716898	7	3.91924963432661	0.01;0.505
0.01	0.555644444444444	14.1299536537397	7	3.91933566316757	0.01;0.556
0.01	0.606148484848485	14.1307697231313	7	3.91941347619602	0.01;0.606
0.01	0.656652525252525	14.1315298709876	7	3.91948595327526	0.01;0.657
0.01	0.707156565656566	14.1322083063112	7	3.91955063631418	0.01;0.707
0.792	0.707156565656566	14.1322201000036	5	3.91955176071682	0.792;0.707
0.01	0.757660606060606	14.1328262970278	7	3.91960955394992	0.01;0.758
0.01	0.808164646464646	14.133414615269	7	3.91966564045314	0.01;0.808
0.01	0.858668686868687	14.1339810541572	7	3.91971963905837	0.01;0.859
0.01	0.909172727272727	14.1345394263227	7	3.91977286668506	0.01;0.909
0.792	0.505140404040404	14.1347305831509	5	3.91979108853236	0.792;0.505
0.01	0.959676767676768	14.1350766331663	7	3.91982407484361	0.01;0.96
0.01	1.01018080808081	14.1355922918078	7	3.91987322725361	0.01;1.01
0.01	1.06068484848485	14.1360859351085	7	3.9199202795998	0.01;1.061
0.01	1.11118888888889	14.1365655941958	7	3.91996599754994	0.01;1.111
0.531	0.707156565656566	14.1366917541332	9	3.91997802204496	0.531;0.707
0.01	1.16169292929293	14.1370262865677	7	3.92000990635356	0.01;1.162
0.01	1.21219696969697	14.1374575429703	7	3.92005100839031	0.01;1.212
0.01	1.26270101010101	14.1378676933681	7	3.92009009777683	0.01;1.263
0.01	1.31320505050505	14.1382758627502	7	3.92012899731119	0.01;1.313
0.896	0.555644444444444	14.1383536228025	1	3.92013640791427	0.896;0.556
0.01	1.36370909090909	14.1386694420009	7	3.92016650537731	0.01;1.364
0.01	1.41421313131313	14.1390469228238	7	3.92020247834863	0.01;1.414
0.01	1.46471717171717	14.1394089502316	7	3.92023697780582	0.01;1.465
0.01	1.51522121212121	14.1397672337129	7	3.92027111967273	0.01;1.515
0.01	1.56572525252525	14.1401053618338	7	3.92030334013612	0.01;1.566
0.01	1.61622929292929	14.1404507526835	7	3.92033625192705	0.01;1.616
0.583	0.606148484848485	14.1406011104863	2	3.92035057906849	0.583;0.606
0.01	1.66673333333333	14.1408082252452	7	3.92037031417607	0.01;1.667
0.896	0.707156565656566	14.1410672046511	5	3.92039499087124	0.896;0.707
0.01	1.71723737373737	14.1411635349538	7	3.92040416953785	0.01;1.717
0.01	1.76774141414141	14.1415075637684	7	3.9204369492529	0.01;1.768
0.01	1.81824545454545	14.1418526134948	7	3.92046982549426	0.01;1.818
0.01	1.86874949494949	14.1421925424938	7	3.92050221310157	0.01;1.869
0.01	1.91925353535354	14.1425333666497	7	3.92053468526731	0.01;1.919
0.01	1.96975757575758	14.142883592848	7	3.92056805245523	0.01;1.97
0.01	2.02026161616162	14.1432305025493	7	3.92060110290892	0.01;2.02
0.01	2.07076565656566	14.143585289727	7	3.920634903075	0.01;2.071
0.01	2.1212696969697	14.143941611237	7	3.92066884861814	0.01;2.121
0.01	2.17177373737374	14.1443067351505	7	3.9207036319079	0.01;2.172
0.01	2.22227777777778	14.1446865592644	7	3.92073981471267	0.01;2.222
0.01	2.27278181818182	14.1450773112579	7	3.92077703758214	0.01;2.273
0.01	2.32328585858586	14.1454750838404	7	3.92081492824353	0.01;2.323
0.01	2.3737898989899	14.145889714908	7	3.92085442373599	0.01;2.374
0.687	0.606148484848485	14.1459829552092	8	3.92086330514928	0.687;0.606
0.01	2.42429393939394	14.1463026036978	7	3.92089375219418	0.01;2.424
0.01	2.47479797979798	14.1467104938395	7	3.92093260346875	0.01;2.475
0.01	2.52530202020202	14.1471118114598	7	3.9209708276938	0.01;2.525
0.01	2.57580606060606	14.1475097409524	7	3.92100872821054	0.01;2.576
0.01	2.6263101010101	14.1478809509721	7	3.92104408295212	0.01;2.626
0.479	1.31320505050505	14.1482169157443	2	3.92107608012305	0.479;1.313
0.01	2.67681414141414	14.1482690978324	7	3.92108104986374	0.01;2.677
0.01	2.72731818181818	14.1486663092853	7	3.92111887910195	0.01;2.727
0.01	2.77782222222222	14.1490819390866	7	3.92115846138696	0.01;2.778
0.01	2.82832626262626	14.1495219162736	7	3.92120036119917	0.01;2.828
0.01	2.8788303030303	14.1499839404719	7	3.92124435927774	0.01;2.879
0.01	2.92933434343434	14.1504656229757	7	3.92129022796746	0.01;2.929
0.01	2.97983838383838	14.1509537352329	7	3.92133670744913	0.01;2.98
0.01	3.03034242424242	14.1514324254117	7	3.92138228827854	0.01;3.03
0.01	3.08084646464647	14.1519104840186	7	3.92142780753254	0.01;3.081
0.01	3.13135050505051	14.1523851508708	7	3.9214730024133	0.01;3.131
0.01	3.18185454545455	14.15284837978	7	3.92151710687793	0.01;3.182
0.479	0.757660606060606	14.1530685014487	2	3.9215380643986	0.479;0.758
0.01	3.23235858585859	14.1532871934512	7	3.92155888550099	0.01;3.232
0.948	0.707156565656566	14.1534307266176	4	3.92157255076082	0.948;0.707
0.01	3.28286262626263	14.1536691837958	7	3.9215952530972	0.01;3.283
0.687	0.656652525252525	14.1539865879033	8	3.92162547102862	0.687;0.657
0.01	3.33336666666667	14.1540073101375	7	3.92162744383254	0.01;3.333
0.01	3.38387070707071	14.1543044863867	7	3.92165573539188	0.01;3.384
0.01	3.43437474747475	14.1545725377206	7	3.92168125374612	0.01;3.434
0.896	0.656652525252525	14.1547066398708	1	3.92169402003501	0.896;0.657
0.531	0.959676767676768	14.1548090243543	9	3.92170376678176	0.531;0.96
0.01	3.48487878787879	14.1548294675877	7	3.92170571291856	0.01;3.485
0.01	3.53538282828283	14.1550802954998	7	3.92172959079796	0.01;3.535
0.01	3.58588686868687	14.1553508176597	7	3.92175534305316	0.01;3.586
0.01	3.63639090909091	14.1556672669526	7	3.92178546674113	0.01;3.636
0.01	3.68689494949495	14.1560550265023	7	3.92182237779317	0.01;3.687
0.01	3.73739898989899	14.1565576513293	7	3.9218702215309	0.01;3.737
0.583	1.06068484848485	14.1568237388726	9	3.92189554916916	0.583;1.061
0.01	3.78790303030303	14.1571933730948	7	3.92193073219735	0.01;3.788
0.583	1.01018080808081	14.1572180831835	2	3.92193308415608	0.583;1.01
0.01	3.83840707070707	14.1579655938	7	3.92200423199218	0.01;3.838
0.01	4.4949595959596	14.1587508825851	7	3.92207897176402	0.01;4.495
0.01	3.88891111111111	14.1588657090727	7	3.9220899000376	0.01;3.889
0.01	4.44445555555556	14.1591596609264	7	3.9221178756644	0.01;4.444
0.01	4.54546363636364	14.1591820619121	7	3.92212000756141	0.01;4.545
0.01	3.93941515151515	14.1598741096303	7	3.9221858680424	0.01;3.939
0.948	0.656652525252525	14.1598990417906	5	3.92218824071873	0.948;0.657
0.01	4.39395151515151	14.1601264388449	7	3.92220988084582	0.01;4.394
0.01	4.59596767676768	14.1607168335831	7	3.92226606395085	0.01;4.596
0.01	3.98991919191919	14.1609062000776	7	3.92228408396926	0.01;3.99
0.01	4.34344747474747	14.161287253727	7	3.92232034415678	0.01;4.343
0.01	4.04042323232323	14.1618824200806	7	3.92237697699274	0.01;4.04
0.01	4.29294343434343	14.1623165776632	7	3.92241828769588	0.01;4.293
0.01	4.09092727272727	14.1626909216175	7	3.92245390609872	0.01;4.091
0.01	4.24243939393939	14.1630380723763	7	3.92248693631396	0.01;4.242
0.01	4.14143131313131	14.1632061122944	7	3.92250292446964	0.01;4.141
0.01	4.19193535353535	14.16333539532	7	3.92251522498072	0.01;4.192
0.01	4.64647171717172	14.163392530658	7	3.92252066103494	0.01;4.646
