baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene
3.06097926625835	-0.0832470176782951	0.179644450318319	-0.46339877202322	0.64307855869415	0.779433128487553	1110065P20Rik
1.16875002502075	-0.176415288285103	0.283130172205642	-0.623088973212541	0.533226055466798	0.693852728579939	1190002F15Rik
3.52489639495223	-0.2848303887212	0.189261956668769	-1.5049532073669	0.132336107382541	0.273261550663583	1190002N15Rik
0.0501341854837518	-0.368548839667218	1.55056496055814	-0.237686810318837	0.812124014383819	NA	1190005I06Rik
2.00459803929443	0.201838831370459	0.216458381187163	0.932460227520303	0.351098731817601	0.533924791160081	1190007I07Rik
6.50737444406741	-0.333238710879282	0.12563031525409	-2.65253422476335	0.00798900282672	0.0322764789389068	1200011I18Rik
9.14432943867373	0.0368448076728042	0.0980314626537358	0.375846760574679	0.707030822236265	0.82534298194121	1200014J11Rik
4.38554721721174	-0.0415671174529722	0.14015022145702	-0.29658973793145	0.766779746480212	0.864161671908897	1300002E11Rik
0.191970171616671	-0.209601116263399	0.587133887160172	-0.356990323411906	0.721099049892173	NA	1300002K09Rik
0.0500510498872989	-0.174848443789738	1.93816141544176	-0.0902135613662939	0.928117507858477	NA	1300015D01Rik
0.419256146433559	-0.033349109981691	0.399056196170934	-0.0835699590726465	0.933398352546254	0.966331327337635	1300017J02Rik
6.58670885579444	-0.300062358058846	0.128186052126592	-2.34083469364136	0.0192406840945582	0.0642353258082038	1300018J18Rik
0.0734937260268415	-0.397066285457434	1.24885254092195	-0.317944891367484	0.750526739644956	NA	1500004A13Rik
0.229433919172406	-0.173827481565339	0.542037121352331	-0.320692946511959	0.748443093069339	NA	1500009L16Rik
4.16383655247531	-0.195867478212172	0.146273686983801	-1.33904793302887	0.180555069006564	0.338366086014112	1500011B03Rik
2.88877512217169	0.574908877222023	0.179273761494612	3.20687685932947	0.00134184420807651	0.0076549017203603	1500011K16Rik
80.4846821715844	0.631808253661844	0.0651514732278245	9.6975282731138	3.08890819443413e-22	4.56556677413699e-20	1500012F01Rik
2.15882044069444	0.645975533163588	0.226342679956256	2.85397139102724	0.00431764193311566	0.0197822394689168	1500015A07Rik
0.189968020118835	0.627119418348088	0.874718459372758	0.716938589357976	0.473411989769583	NA	1500015O10Rik
0.0472613518424259	0.0283721368287124	1.55986769321277	0.0181888098280156	0.98548822962487	NA	1500017E21Rik
23.4826037246921	0.00627687099976686	0.0712640804494922	0.0880790288764834	0.929813864122134	0.964210623013577	1500032L24Rik
0.953250552175234	-0.235379193085893	0.301642413591459	-0.780325254275043	0.435199451519588	0.611104868321337	1600002H07Rik
4.57850034047702	0.264680164145422	0.146996979461543	1.80058233247348	0.071768735923457	0.174157779007434	1600002K03Rik
0.44001600163589	0.4777755026692	0.437448745253158	1.09218624548278	0.274751246902613	0.450503377178885	1600010M07Rik
2.87610247373776	-0.173851543236788	0.195217106491049	-0.890554861516501	0.373168024085178	0.55473161992077	1600012H06Rik
19.2682933644884	-0.293811725054857	0.0758517805356348	-3.87349806398844	0.000107284259334284	0.000894507073614276	1600014C10Rik
0.562577098832316	0.275026754828557	0.388108399982619	0.708633863221909	0.478551716425258	0.648149123483977	1600016N20Rik
5.90423096138209	-0.129394168040543	0.141205655391239	-0.916352590000945	0.359481993072039	0.541602404441736	1600020E01Rik
0.158539475246489	-0.212970404384753	0.733817260449298	-0.290222669679856	0.771645894309624	NA	1600029I14Rik
10.3419138096858	0.010491917369566	0.129772414029222	0.0808485951968456	0.935562361152111	0.967175513877025	1600029O15Rik
0.0539413517743649	-0.0756077140048773	1.40378731800643	-0.0538598069914542	0.957046859532803	NA	1700001G11Rik
0.130114555359412	-0.0969570305764583	0.8966760620782	-0.10812938437516	0.913893059439873	NA	1700001J03Rik
0.0610657319603385	-0.0406686837369729	1.27656509873164	-0.0318579003745131	0.974585372217921	NA	1700001L05Rik
0.13343717702242	-0.278786583543935	0.870422177142892	-0.320288925150133	0.748749317777744	NA	1700001O22Rik
0.149006028268601	-0.531972985193317	1.01090643821621	-0.526233650397959	0.598725876347168	NA	1700003F12Rik
0.311545204805103	-0.508212022179034	0.492376289011455	-1.03216185165897	0.301996302715589	NA	1700007L15Rik
0.934285007359036	-0.151168142472812	0.297781802752524	-0.507647348076681	0.611700679208819	0.756384770760058	1700008J07Rik
0.179521378107673	-0.0922328954376391	0.635244198272694	-0.145192818271197	0.884558636039998	NA	1700008O03Rik
0.413217232477737	-0.0931939216409909	0.448900595199561	-0.207604807473158	0.835537550330845	0.908238095541103	1700009P17Rik
0.473938224401329	0.166978960326716	0.386630867429726	0.431882124251412	0.665827087492549	0.795400239608764	1700010I14Rik
0.0695311647828859	-0.0310211203375328	1.36421077417604	-0.0227392430295598	0.981858272509276	NA	1700011B04Rik
1.89013464153497	0.361943352884878	0.215167108473758	1.68215000634738	0.0925397556260765	0.209809532595547	1700011J10Rik
0.187746975061064	0.0913821865406683	0.818979043328525	0.111580616482284	0.911155941838799	NA	1700012B07Rik
2.04820466223061	-0.122295472032878	0.217862364804265	-0.561342809910069	0.574563862930884	0.727765669367639	1700012B15Rik
0.712550787680142	0.654093622688016	0.402490847664451	1.62511427647001	0.1041382114568	0.228610325978899	1700012D01Rik
0.204863085639512	-0.419313735214041	0.579014180893796	-0.724185605552471	0.468951794480475	NA	1700012D14Rik
0.0709547989394393	-0.160689646986588	1.50390699340404	-0.106848128036743	0.914909465336915	NA	1700012L04Rik
0.0589668117116058	-0.14575460581859	1.90170574234823	-0.07664414245214	0.938906641611269	NA	1700016D06Rik
0.473676949384372	-0.146794793917385	0.418883162189925	-0.350443291035955	0.726006042102154	0.837327152697559	1700016K19Rik
7.36782778746423	-0.220918536309412	0.130337911929668	-1.69496758877511	0.090081569406733	0.205654774646377	1700017B05Rik
0.0633182119142656	-0.0615193922629027	1.68587543291081	-0.0364910663397497	0.970890801994871	NA	1700018L02Rik
0.0575891275682453	-0.0419613709025981	1.38872023093203	-0.0302158562739712	0.975894902827493	NA	1700019D03Rik
0.739949553555343	-0.546069534442523	0.333399814926019	-1.63788193632829	0.10144632482201	0.224404397045538	1700019G17Rik
0.120281717893868	-0.984443104594094	0.905694058134029	-1.08694883857614	0.277059420722323	NA	1700020D05Rik
3.16730645579014	-0.0629269620409962	0.173949302345931	-0.361754610063651	0.717535413938769	0.832170521246357	1700020I14Rik
0.195457287311737	-0.465969632259649	0.579266848583989	-0.804412738962545	0.421158646493161	NA	1700020L24Rik
2.17683887197627	0.304827264501088	0.202504797309018	1.50528416389035	0.132251034822332	0.273166792615783	1700021F05Rik
13.558511524706	-0.680316112233123	0.0836305953865687	-8.13477542624769	4.12702671999763e-16	3.40360080436906e-14	1700021K19Rik
5.66041090685883	0.303916273819637	0.1421012470909	2.13873051814405	0.0324574995132728	0.0956496121078607	1700025G04Rik
0.148649010118873	-0.290578951317568	0.880044494549901	-0.330186658875907	0.741258926764068	NA	1700025N23Rik
0.278166947046614	-0.170382373527745	0.533991558582512	-0.319073159096424	0.749671036645772	NA	1700026L06Rik
1.14882188729156	0.0922238039939625	0.274742730328051	0.335673318394429	0.737117228356148	0.844486730010199	1700028B04Rik
0.295003177717065	0.399410727838957	0.451454599002076	0.884719590235297	0.376307887124057	NA	1700028E10Rik
0.0884682130488705	-0.0519013643232478	1.13941003457448	-0.0455510858675477	0.963668056492951	NA	1700028I16Rik
0.0570386195562963	-0.428635526331275	1.39646697281862	-0.306942831212199	0.75888688701589	NA	1700028J19Rik
0.0446996725550761	-0.0230090196699595	1.7434840573799	-0.0131971494505877	0.989470503852172	NA	1700028K03Rik
0.435937264910747	-0.11853745014518	0.44441253552787	-0.266728412609652	0.789678276094453	0.879042298535892	1700029I15Rik
1.52431394215999	0.337877045293947	0.284324933529247	1.18834827849944	0.234696224446796	0.404954173806698	1700029J07Rik
0.388906623384472	0.0383546317824822	0.415477590047106	0.0923145620877739	0.926448118901008	NA	1700030C10Rik
0.0740708794394748	0.0702487061607862	1.4977238188034	0.0469036449035785	0.962590023080366	NA	1700030J22Rik
3.76643313923645	-0.417691708149476	0.169213799293178	-2.46842580152573	0.013570878337252	0.0493608713187167	1700030K09Rik
0.174700247567366	0.105667891381799	0.690718115226275	0.152982655373361	0.878411953283921	NA	1700034F02Rik
0.0643472880843312	0.217159018030991	1.91303077317016	0.113515695134965	0.909621720589806	NA	1700034H15Rik
0.789609531092669	-0.13180497679131	0.35256158216398	-0.373849515827297	0.708516277864561	0.82609585603291	1700037C18Rik
4.47783314422134	-0.315879586011464	0.146512022887719	-2.15599771121542	0.0310838438756212	0.0927057723135338	1700037H04Rik
0.157477023472521	-0.123637995334777	1.01174278135853	-0.122202992314667	0.902738256694241	NA	1700040L02Rik
0.815182556106715	0.850529913507792	0.365024215791198	2.33006435385184	0.0198027500810561	0.0657261880059781	1700042G15Rik
0.0675037681446695	0.175285054262754	1.07180866023679	0.163541367751245	0.870092204807098	NA	1700042O10Rik
0.439892462433559	-0.0141837805635297	0.421134233024449	-0.0336799515481475	0.973132366248558	0.988318333438925	1700048O20Rik
0.562645599693536	-0.144083881147309	0.382198327554593	-0.376987209936778	0.706183109886175	0.82465318834543	1700049G17Rik
1.28847201458847	-0.0611237120967344	0.270936850261184	-0.225601323842847	0.821511511117088	0.899360241874621	1700052K11Rik
2.53453650178789	-0.719453707796367	0.215133911442481	-3.3442133923583	0.000825162408183958	0.00509282720582517	1700052N19Rik
1.58505477178861	0.692784627597562	0.2475947525099	2.79805860412918	0.00514107837681599	0.0227756376047267	1700056E22Rik
0.226381475292188	0.472598873391962	0.521183371720717	0.906780413641459	0.364522929443127	NA	1700061G19Rik
0.0409069076023126	0.20934543586346	1.77250424689158	0.118107156149604	0.905982753354402	NA	1700064M15Rik
0.276094767594558	-0.164107875473509	0.520687005418809	-0.315175669386084	0.752628277864101	NA	1700066B19Rik
0.823334835704873	-0.186731445179285	0.311587647217152	-0.59929026983906	0.548979335287319	0.70709979797476	1700066M21Rik
0.357877177383646	-0.388596369506721	0.552847521915385	-0.702899722079602	0.482118244373723	NA	1700067K01Rik
0.637321373080473	0.122054268846145	0.364672199404385	0.334695842034283	0.737854538312115	0.844906177737215	1700073E17Rik
0.883383549590336	0.930436210380135	0.32931845705807	2.82533878815079	0.00472306482884614	0.0212631332346115	1700084E18Rik
0.351060806857345	0.456993328528643	0.472493487046008	0.967194979523906	0.333446571482266	NA	1700086O06Rik
0.052066222491417	-0.0297041493646452	1.5508961165264	-0.0191528942835802	0.984719135617289	NA	1700092M07Rik
6.00715448636391	-0.0962070554932004	0.153237817951352	-0.627828409327408	0.530116353298325	0.691660766645032	1700094D03Rik
0.963154962205176	0.251449315956407	0.290330332602854	0.86608007403886	0.386446251543267	0.567269910146784	1700096K18Rik
3.7782560101567	0.545295037150402	0.166651642322152	3.27206518671025	0.00106764956634326	0.00633850793664717	1700097N02Rik
0.0508511659257173	-0.0463302786778577	1.29082397621084	-0.0358920189984837	0.971368459685409	NA	1700102H20Rik
0.696692777793853	-0.192094494231912	0.377252349540432	-0.509193632500689	0.610616505884645	0.755865396288138	1700102P08Rik
3.329530158975	0.340293086472677	0.180547180708579	1.88478759478357	0.0594585204602143	0.151759906112962	1700109H08Rik
0.116334209118712	-0.0370016975961603	0.830562733320699	-0.0445501539037546	0.964465874599878	NA	1700112E06Rik
0.885472595710866	-0.188903656730195	0.294507269441887	-0.641422729863955	0.52124806909425	0.684946804567794	1700113A16Rik
0.412463814597568	0.369817083715988	0.421089730722758	0.878238191848646	0.379814470011173	0.56087563036164	1700120C14Rik
0.189333632184237	0.0197336169352577	0.787134256653935	0.0250702046930904	0.979998965920026	NA	1700123I01Rik
0.152802622779552	0.187630462566027	0.615332430434426	0.304925359506177	0.760423000868962	NA	1700123M08Rik
4.45067712477466	-0.309139779053147	0.155933190811878	-1.98251428989291	0.0474217096396922	0.127771419841225	1700123O20Rik
0.551113868582726	0.430344413982488	0.417986202492793	1.0295660751862	0.303213747349929	0.481396618219512	1810006J02Rik
4.7093491714245	-0.109503558725748	0.142596582290143	-0.767925548895274	0.442531417749163	0.617514721113686	1810009A15Rik
0.542943863157475	1.92029048171126	1.41916789821903	1.35311014582637	0.176020444852877	0.332661687623811	1810009J06Rik
0.11781941496258	0.0878197372110171	0.82580097979101	0.106344917674041	0.915308694472363	NA	1810010D01Rik
0.228592486390142	-0.0796750757620395	0.614661162005434	-0.129624386063512	0.896863608733778	NA	1810010H24Rik
1.202661355594	-0.021999488477529	0.31390599194795	-0.0700830472875358	0.944127559826179	0.972288494023734	1810011H11Rik
0.194754720855043	0.556746910197715	0.727454544742452	0.765335668354132	0.444071689771378	NA	1810011O10Rik
13.1713042194776	-0.00863087685987546	0.0917264326624024	-0.0940936719041638	0.925034747169166	0.961269216356125	1810013D10Rik
5.0341751093761	-0.468081092558754	0.144705840877821	-3.23470766431583	0.00121767334927247	0.00707419111182748	1810013L24Rik
1.32321715756061	-0.377532318626454	0.259220021445618	-1.45641650872889	0.145277514600897	0.291245973872259	1810014B01Rik
0.538022577066048	-0.0609460271944934	2.92490727500156	-0.0208369091613206	0.983375754870914	0.992519312054539	1810018F18Rik
0.609133183949683	-0.0107436931567291	0.431268006341029	-0.0249118715016237	0.980125258084659	0.991347719161151	1810021B22Rik
22.5124156097559	0.191213594274256	0.0787453413209824	2.4282527838038	0.015171764555972	0.0535742638571259	1810022K09Rik
0.161608674235243	-0.27544137225288	0.631412889671441	-0.436230201756266	0.662669717417941	NA	1810024B03Rik
23.4282414965581	0.451033866577606	0.0915475524563893	4.92677143708966	8.35994492427202e-07	1.23886110915547e-05	1810026B05Rik
4.11872833503264	-0.41591312801606	0.148713065495903	-2.79674907264633	0.00516196063114411	0.0228503593710817	1810026J23Rik
4.69385924583932	-0.367231232574421	0.137469182344078	-2.67137133074133	0.00755420278340586	0.030848360917812	1810030O07Rik
1.40498484915521	0.430454652364271	0.253421040627782	1.69857503267265	0.0893992840617843	0.204500613747813	1810032O08Rik
1.46831706408513	-0.194530120220056	0.281344334067751	-0.691430736874945	0.489294893690968	0.657944057091638	1810033B17Rik
1.33539374446211	0.00641323615685146	0.271745859692363	0.0236001246315647	0.981171572738274	0.991935566554752	1810034E14Rik
19.9561050235953	0.294361829764282	0.0898448294227995	3.27633578532437	0.00105163448423884	0.00626550090339301	1810037I17Rik
0.197890468641984	-0.25929733583816	0.577558920832665	-0.448953910129779	0.653464905209575	NA	1810041L15Rik
0.945760385706532	0.158738431547976	0.316843455960031	0.500999558494907	0.616371433640833	0.760095707689492	1810043G02Rik
18.0565630300798	0.520966444132783	0.0743229558497955	7.00949576313462	2.39178534435197e-12	1.1110575103702e-10	1810043H04Rik
0.790102530024166	0.837107579384582	0.331560817650533	2.52474820552197	0.0115781212285058	0.0436615631880798	1810044D09Rik
0.256517803509347	-0.216482876883676	0.526031820867403	-0.4115395082501	0.680676977539563	NA	1810055G02Rik
20.1261674068296	0.14455377565749	0.0659165913195687	2.19298013995722	0.028308810008767	0.0864455504990011	1810058I24Rik
0.219623954007378	-0.108949705801161	0.534183018557	-0.203955764253737	0.838388067254565	NA	1810062G17Rik
0.332339022426216	0.112855798386568	0.466069161846563	0.242143886841674	0.808668673062162	NA	1810062O18Rik
0.0526774010872318	-0.0648011622610016	1.54288254734221	-0.0420000617497613	0.966498648892726	NA	1810064F22Rik
0.251151411129691	0.862675279537952	0.657096256757177	1.31285982938835	0.189230185126987	NA	2010001M06Rik
0.601919268332188	-0.203848828371239	0.364209941564534	-0.559701438943615	0.575683100702048	0.728145073248501	2010002M12Rik
12.8548870942808	0.243334273905933	0.0930988066104768	2.61372065620602	0.00895622298416017	0.0355035784683828	2010003O02Rik
0.0526734562257991	0.020006981734744	1.54300740092551	0.0129662253873466	0.98965473883175	NA	2010005H15Rik
7.0293728512336	0.318104934901171	0.14301330385398	2.2243030985842	0.0261280583796505	0.0813579842459105	2010012O05Rik
0.345159379293392	-0.0521214266835244	0.41753320655085	-0.124831811855369	0.900656702151086	NA	2010015L04Rik
6.01159487850975	0.571466566012825	0.1713461591875	3.33515830598503	0.000852508522855559	0.00522377971007271	2010016I18Rik
55.6672983746851	0.236007683392664	0.0774024270624067	3.04909926406286	0.00229528627643824	0.0118631485522905	2010107E04Rik
0.054686355988523	-0.0962706245029759	1.54354322339832	-0.0623698922347136	0.950268270781695	NA	2010107G12Rik
0.127109333840021	-0.0340150389784091	0.785618031727987	-0.043297171913929	0.965464645595875	NA	2010107G23Rik
0.156432260958521	-0.0691189267354074	0.848852330991206	-0.0814263261251779	0.935102913400562	NA	2010109A12Rik
0.122109865099114	-0.405835863261342	1.10073457200234	-0.368695481711897	0.712354716929045	NA	2010109I03Rik
1.26191769846757	-0.0767525151937957	0.269880294142644	-0.284394662595219	0.776107948844816	0.870406441249788	2010111I01Rik
2.45970488440561	0.224268972075871	0.21102797864332	1.06274520335017	0.287897515435547	0.465180834712285	2010204K13Rik
0.664725711412878	0.00391612677023611	0.346588481018753	0.0112990678707069	0.990984840020886	0.99553345081452	2010300C02Rik
1.78316820267055	-0.244833641716594	0.226144644186859	-1.08264178706037	0.278967451904172	0.455513424694603	2010315B03Rik
2.27432392431327	0.112422201749834	0.226819652540173	0.495645771831534	0.620144353153931	0.762636855086912	2010320M18Rik
2.88256064580911	0.70692928450165	0.240263896397074	2.94230342178975	0.0032578054930643	0.0157363529162958	2200002D01Rik
125.768100583681	-0.4797751521904	0.534044381781964	-0.898380675009664	0.368982635570185	0.550349666087079	2210010C04Rik
5.70796835458024	0.0825372363830841	0.149788965831182	0.551023474426725	0.581617582709809	0.732963094764736	2210013O21Rik
1.07368711018781	0.337434990773963	0.298738240003225	1.1295339718488	0.258672646983911	0.432464696898292	2210015D19Rik
7.28099527100642	-0.214471682899586	0.106771704349598	-2.00869400939177	0.0445695944290159	0.121729434652419	2210016F16Rik
11.2256116042027	-0.232409101573724	0.117994500075768	-1.96966046234772	0.0488772971649513	0.130554386117206	2210016L21Rik
25.6425516393484	0.131774008691987	0.107849130443535	1.22183654286372	0.221769446391433	0.389441072175794	2210018M11Rik
3.33488896238742	0.199512654161553	0.188085851682918	1.06075312085621	0.288802111834948	0.466022520174896	2210404J11Rik
0.192031202768132	-0.793192178999962	0.550901772722968	-1.43980690982244	0.149922035723425	NA	2210404O07Rik
0.644442643499498	-0.419672793105456	0.357397119345642	-1.17424783354112	0.240295771600465	0.411249049110511	2210404O09Rik
0.288928292503028	0.0450062273146729	0.715002286173919	0.0629455712030066	0.949809846196524	NA	2210408F21Rik
0.163963059871016	-0.16501052986	0.548524508614094	-0.300826175072681	0.763547047571626	NA	2210408I21Rik
0.150594129737286	0.156911499605403	0.829251250809961	0.189220696926465	0.84991984687627	NA	2210417A02Rik
0.575004338037171	0.33429954071301	0.358482326085081	0.932541206044475	0.351056901815329	0.533924791160081	2210417K05Rik
10.2573138952485	-0.0763306494194151	0.103040047503088	-0.740786240584056	0.458823059201596	0.632493366857239	2300009A05Rik
12.9428240875437	1.03077271540842	0.0959489115890592	10.7429328622625	6.39790250271852e-27	1.41936681851858e-24	2310001H17Rik
0.369327953197499	0.000358415753232664	1.45268608941968	0.000246726223816079	0.999803140957269	NA	2310002L09Rik
4.19012153661683	-0.177867400152052	0.153165451546779	-1.16127624314631	0.245529577504267	0.416759451390912	2310003H01Rik
0.397138757336307	-0.211852388830424	0.474016131036431	-0.446930758173168	0.654925054980843	0.788251062895196	2310007L24Rik
0.835037139145527	-0.486498016225983	0.343215681052511	-1.41747024708801	0.156345487228932	0.3060619502215	2310008H04Rik
5.26913129304607	-0.200484449433	0.147368717770261	-1.36042745344059	0.173694695746578	0.329579748631512	2310008H09Rik
6.73928138801741	0.0223165322617811	0.112138587345292	0.199008501802017	0.842256094136993	0.912317179725242	2310009A05Rik
4.02953555394467	-0.0829447035027544	0.161118903915341	-0.514804293519383	0.606689784785486	0.752641861853457	2310009B15Rik
5.90249208402557	0.330900104864357	0.134168292844023	2.46630629227013	0.0136514544189766	0.049543113119379	2310010J17Rik
7.50244572901477	0.048603474715063	0.109326534491923	0.444571621527561	0.65662935950514	0.788967350140202	2310011J03Rik
0.0569013062354507	-0.235235995169332	1.53106056575996	-0.153642514496198	0.87789161319379	NA	2310014F07Rik
1.34853748375403	-0.403796478464085	0.293949152679662	-1.3736949903854	0.169536392789773	0.324121230697195	2310014L17Rik
4.21688294548728	0.392047626907825	0.153635100763241	2.55181026315066	0.0107164860747431	0.0409964127787064	2310015A10Rik
0.054362210589275	0.00600218765314463	1.91954848722057	0.00312687472762699	0.997505118996815	NA	2310015B20Rik
4.05048783602915	-0.0430748036033963	0.160951830639474	-0.267625434468542	0.788987651019916	0.878451229652357	2310022A10Rik
1.45098351629142	0.598463332468857	0.253904206809571	2.3570437843029	0.0184210747298717	0.0623316959726251	2310022B05Rik
9.48296466706766	0.427947576309305	0.117964517906458	3.6277652289365	0.000285885034191025	0.002073714196385	2310033P09Rik
0.110014874743976	0.214105879155105	0.948451629701296	0.225742539155671	0.821401670486416	NA	2310034G01Rik
6.82622836343872	-0.0124627810241914	0.12976704448806	-0.0960396460700633	0.923489085065892	0.960715656045239	2310035C23Rik
48.0142823058646	0.132283274431186	0.0561344624426789	2.35654299827428	0.0184459319950621	0.0623316959726251	2310036O22Rik
8.6263563181736	0.543157499247072	0.119941075984989	4.52853615649611	5.9393719149335e-06	7.10788556928057e-05	2310039H08Rik
0.163531202149771	-0.41043668813653	0.573276284264718	-0.715949184367455	0.474022726784335	NA	2310040G24Rik
1.25048777622953	0.58522789128472	0.450337548488794	1.29953163632164	0.193761543693371	0.355248332100885	2310042D19Rik
4.6209942204874	-0.371432404118278	0.145454387814009	-2.55360054585101	0.0106615491468027	0.0408136867944035	2310044G17Rik
10.936704427556	0.132950999104252	0.0944196863908785	1.40808558242675	0.159105729684063	0.309588358614177	2310045N01Rik
7.01866460593104	0.255500299249441	0.120162677535377	2.12628666812305	0.033479397442337	0.0980012917415734	2310047M10Rik
0.065070159110116	-0.0184921332838141	1.37271938493426	-0.0134711678779853	0.989251888216031	NA	2310050B05Rik
1.43573838124112	-0.661533225501473	0.250654669138626	-2.6392216341903	0.00830966350112739	0.0333470663985652	2310057M21Rik
