alpha	lambda	MSE	num	Log2_MSE	combo
0.01	5	4.31202048208511	4	2.40926070943816	0.01;5
0.01	4.94949595959596	4.31628539225307	4	2.41041855437642	0.01;4.949
0.01	4.54546363636364	4.31803351192983	4	2.41089286845971	0.01;4.545
0.01	4.59596767676768	4.31814603608445	4	2.41092339408954	0.01;4.596
0.01	4.4949595959596	4.31818783684134	4	2.41093473366301	0.01;4.495
0.01	4.64647171717172	4.31848482968222	4	2.4110152983494	0.01;4.646
0.01	4.89899191919192	4.31848567780138	4	2.41101552841064	0.01;4.899
0.01	4.44445555555556	4.31860280040638	4	2.41104729879626	0.01;4.444
0.01	4.69697575757576	4.31894566604473	4	2.41114029965221	0.01;4.697
0.01	4.39395151515151	4.31922959492732	4	2.41121730962449	0.01;4.394
0.01	4.7474797979798	4.31938584202625	4	2.41125968673947	0.01;4.747
0.01	4.84848787878788	4.31943481203197	4	2.41127296805828	0.01;4.848
0.01	4.79798383838384	4.31960720190559	4	2.41131972151887	0.01;4.798
0.114	2.77782222222222	4.31987856771119	7	2.41139331494445	0.114;2.778
0.01	4.34344747474747	4.31998075853377	4	2.41142102775314	0.01;4.343
0.114	2.82832626262626	4.32012159690308	7	2.41145922039644	0.114;2.828
0.114	2.8788303030303	4.32051613145714	7	2.41156620515795	0.114;2.879
0.114	2.72731818181818	4.32051950112424	7	2.41156711886639	0.114;2.727
0.01	4.29294343434343	4.32077294105098	4	2.41163583918914	0.01;4.293
0.114	2.92933434343434	4.32128128691537	7	2.41177366747726	0.114;2.929
0.01	4.24243939393939	4.32153479248063	4	2.41184239575729	0.01;4.242
0.114	2.97983838383838	4.32159468725223	7	2.41185863344192	0.114;2.98
0.114	3.03034242424242	4.32189691789568	7	2.41194056645165	0.114;3.03
0.01	4.19193535353535	4.32221052886377	4	2.41202557968377	0.01;4.192
0.114	2.67681414141414	4.32228067068841	7	2.41204459294813	0.114;2.677
0.114	3.08084646464647	4.32269359502734	7	2.4121565187981	0.114;3.081
0.01	4.14143131313131	4.32278468813386	4	2.41218120901296	0.01;4.141
0.01	4.09092727272727	4.32325717768216	4	2.4123092675604	0.01;4.091
0.01	4.04042323232323	4.32365775047157	4	2.41241782565089	0.01;4.04
0.114	3.13135050505051	4.32367340548831	7	2.41242206810652	0.114;3.131
0.01	3.98991919191919	4.32402168635162	4	2.4125164477953	0.01;3.99
0.01	3.93941515151515	4.32438247275903	4	2.41261420981733	0.01;3.939
0.114	2.6263101010101	4.3244594329253	7	2.41263506279857	0.114;2.626
0.01	3.88891111111111	4.32475780092012	4	2.41271590517733	0.01;3.889
0.114	3.18185454545455	4.32501272768081	7	2.41278497362769	0.114;3.182
0.01	3.83840707070707	4.32516076387901	4	2.4128250802211	0.01;3.838
0.01	3.78790303030303	4.32561313812049	4	2.4129476324565	0.01;3.788
0.01	3.73739898989899	4.32610422088327	4	2.4130806593935	0.01;3.737
0.114	3.23235858585859	4.32662167302977	7	2.41322081612966	0.114;3.232
0.01	3.68689494949495	4.32662922043119	4	2.41322286031293	0.01;3.687
0.114	2.57580606060606	4.32666040477499	7	2.41323130643609	0.114;2.576
0.01	3.63639090909091	4.32717642700244	4	2.41337106129077	0.01;3.636
0.01	3.58588686868687	4.32773956234798	4	2.41352356039484	0.01;3.586
0.114	3.28286262626263	4.32810320255175	7	2.41362202692262	0.114;3.283
0.01	3.53538282828283	4.32831582835394	4	2.41367959864339	0.01;3.535
0.01	3.48487878787879	4.32889539823968	4	2.4138365144787	0.01;3.485
0.114	2.52530202020202	4.32899010517266	7	2.41386215431551	0.114;2.525
0.114	3.33336666666667	4.32946666407712	7	2.41399116533155	0.114;3.333
0.01	3.43437474747475	4.32947310919447	4	2.41399291003394	0.01;3.434
0.01	3.38387070707071	4.33003932781946	4	2.41414617798272	0.01;3.384
0.01	3.33336666666667	4.33059679047259	4	2.41429705989951	0.01;3.333
0.114	3.38387070707071	4.33083880288564	7	2.41436255766577	0.114;3.384
0.01	3.28286262626263	4.33114481792642	4	2.41444537272112	0.01;3.283
0.114	2.47479797979798	4.3312487691134	7	2.4144735033394	0.114;2.475
0.01	3.23235858585859	4.33168375730561	4	2.41459121116631	0.01;3.232
0.01	3.18185454545455	4.33221647772684	4	2.41473535225796	0.01;3.182
0.114	3.43437474747475	4.33246009787351	7	2.41480126510117	0.114;3.434
0.01	3.13135050505051	4.33274976543827	4	2.41487963242158	0.01;3.131
0.114	2.42429393939394	4.33325101630219	7	2.41501523191214	0.114;2.424
0.01	3.08084646464647	4.33329597272722	4	2.41502739300073	0.01;3.081
0.114	3.48487878787879	4.3338017379295	7	2.41516419965039	0.114;3.485
0.01	3.03034242424242	4.33384402163625	4	2.41517563656823	0.01;3.03
0.01	2.97983838383838	4.33438600610892	4	2.41532222476695	0.01;2.98
0.01	2.92933434343434	4.33492867428872	4	2.41546898296389	0.01;2.929
0.114	2.3737898989899	4.33506932658207	7	2.41550701827862	0.114;2.374
0.01	2.8788303030303	4.33547173670829	4	2.41561583283458	0.01;2.879
0.114	3.53538282828283	4.33555089647712	7	2.41563723723223	0.114;3.535
0.01	2.82832626262626	4.33601497632005	4	2.41576271566649	0.01;2.828
0.01	2.77782222222222	4.33655896580732	4	2.4159097862683	0.01;2.778
0.114	2.32328585858586	4.33693669939221	7	2.41601189983765	0.114;2.323
0.01	2.72731818181818	4.33709787139415	4	2.41605546762758	0.01;2.727
0.01	2.67681414141414	4.33764242154221	4	2.41620265992964	0.01;2.677
0.114	3.58588686868687	4.33777404413886	7	2.41623823535999	0.114;3.586
0.01	2.6263101010101	4.33819537474942	4	2.41635210821948	0.01;2.626
0.114	2.27278181818182	4.33847048390525	7	2.41642645701341	0.114;2.273
0.01	2.57580606060606	4.33875688736517	4	2.41650385404488	0.01;2.576
0.062	5	4.33901189061	5	2.41657276205823	0.062;5
0.01	2.52530202020202	4.33932499366034	4	2.41665736553592	0.01;2.525
0.114	3.63639090909091	4.33988184044062	7	2.41680781867381	0.114;3.636
0.01	2.47479797979798	4.33990098781296	4	2.41681299177883	0.01;2.475
0.062	4.94949595959596	4.33998322552941	5	2.41683520998707	0.062;4.949
0.114	2.22227777777778	4.34034543610414	7	2.4169330645413	0.114;2.222
0.01	2.42429393939394	4.34047963461962	4	2.41696931783288	0.01;2.424
0.062	4.89899191919192	4.3409546125234	5	2.41709762424772	0.062;4.899
0.01	2.3737898989899	4.34105861150034	4	2.4171257161074	0.01;2.374
0.114	2.17177373737374	4.34146113173013	7	2.41723443838521	0.114;2.172
0.01	2.32328585858586	4.34163986279699	4	2.41728271171408	0.01;2.323
0.062	4.84848787878788	4.34201055571393	5	2.41738282671452	0.062;4.848
0.01	2.27278181818182	4.34222415342148	4	2.41744051102451	0.01;2.273
0.114	3.68689494949495	4.3423620654098	7	2.41747775438379	0.114;3.687
0.114	2.1212696969697	4.3426373294857	7	2.41755208702577	0.114;2.121
0.01	2.22227777777778	4.34281175574363	4	2.41759918731989	0.01;2.222
0.062	4.79798383838384	4.34309959394599	5	2.41767690886064	0.062;4.798
0.01	2.17177373737374	4.34340331286806	4	2.41775891394437	0.01;2.172
0.01	2.1212696969697	4.3439941516014	4	2.4179184289459	0.01;2.121
0.062	4.7474797979798	4.34410031235061	5	2.41794708842059	0.062;4.747
0.114	2.07076565656566	4.34433058108804	7	2.41800925050386	0.114;2.071
0.01	2.07076565656566	4.3445871705729	4	2.41807851483652	0.01;2.071
0.062	4.69697575757576	4.34509181493927	5	2.41821472995136	0.062;4.697
0.01	2.02026161616162	4.34518761147065	4	2.4182405861849	0.01;2.02
0.114	3.73739898989899	4.34525944183001	7	2.41825997345706	0.114;3.737
0.01	1.96975757575758	4.34579391339397	4	2.4184042210723	0.01;1.97
0.062	4.64647171717172	4.34603247383735	5	2.41846860108675	0.062;4.646
0.01	1.91925353535354	4.34640972925564	4	2.41857040468055	0.01;1.919
0.114	2.02026161616162	4.34645657642341	7	2.41858304603875	0.114;2.02
0.062	4.59596767676768	4.34694067591918	5	2.41871367018482	0.062;4.596
0.01	1.86874949494949	4.34702944515273	4	2.4187376214268	0.01;1.869
0.01	1.81824545454545	4.34764873493902	4	2.41890470383723	0.01;1.818
0.062	4.54546363636364	4.34804474631592	5	2.41901153630225	0.062;4.545
0.01	1.76774141414141	4.34826353821675	4	2.41907055666366	0.01;1.768
0.114	3.78790303030303	4.34857398580041	7	2.41915429752417	0.114;3.788
0.01	1.71723737373737	4.34887840872372	4	2.41923640855878	0.01;1.717
0.114	1.96975757575758	4.34895966053738	7	2.41925832356402	0.114;1.97
0.062	4.4949595959596	4.3492824902279	5	2.41934539296984	0.062;4.495
0.01	1.66673333333333	4.34950250536939	4	2.4194047295681	0.01;1.667
0.01	1.61622929292929	4.3501410279188	4	2.41957692097126	0.01;1.616
0.01	5	4.35030212991762	8	2.41962036235987	0.01;5
0.01	4.89899191919192	4.35034163797425	8	2.41963101556516	0.01;4.899
0.01	4.94949595959596	4.35037599979431	8	2.41964028104231	0.01;4.949
0.062	4.44445555555556	4.35068066607052	5	2.41972243003744	0.062;4.444
0.01	1.56572525252525	4.35077827492856	4	2.41974874790984	0.01;1.566
0.01	4.84848787878788	4.35081237779375	8	2.41975794281106	0.01;4.848
0.114	1.91925353535354	4.35112947879065	7	2.41984343758237	0.114;1.919
0.01	1.51522121212121	4.35141441668785	4	2.41992025642009	0.01;1.515
0.01	4.79798383838384	4.35183103848876	8	2.42003256968226	0.01;4.798
0.114	3.83840707070707	4.35196245780646	7	2.4200679960006	0.114;3.838
0.062	4.39395151515151	4.3520143596843	5	2.4200819867973	0.062;4.394
0.01	1.46471717171717	4.3520506427066	4	2.42009176725665	0.01;1.465
0.01	1.41421313131313	4.3526939479264	4	2.42026516574246	0.01;1.414
0.01	4.7474797979798	4.35318499300984	8	2.42039750953434	0.01;4.747
0.01	1.36370909090909	4.35333357964346	4	2.42043755340071	0.01;1.364
0.062	4.34344747474747	4.35354877285206	5	2.42049554566488	0.062;4.343
0.01	1.31320505050505	4.35397668429568	4	2.42061085628832	0.01;1.313
0.114	1.86874949494949	4.35428613012745	7	2.42069423787407	0.114;1.869
0.01	4.69697575757576	4.35457367783793	8	2.42077171459213	0.01;4.697
0.01	1.26270101010101	4.35462491939614	4	2.42078552065637	0.01;1.263
0.062	4.29294343434343	4.35520229095693	5	2.42094107332252	0.062;4.293
0.01	1.21219696969697	4.35525913664114	4	2.42095638750619	0.01;1.212
0.114	3.88891111111111	4.35564899313733	7	2.42106141016666	0.114;3.889
0.01	4.64647171717172	4.35572020717209	8	2.42108059354703	0.01;4.646
0.01	1.16169292929293	4.35589822194917	4	2.42112854541123	0.01;1.162
0.01	4.59596767676768	4.35649192435237	8	2.42128845958575	0.01;4.596
0.01	1.11118888888889	4.35653445308603	4	2.42129991405081	0.01;1.111
0.062	4.24243939393939	4.3567738144447	5	2.42136438068177	0.062;4.242
0.01	4.54546363636364	4.3569561295208	8	2.42141348123919	0.01;4.545
0.01	1.06068484848485	4.35717261174093	4	2.42147178142076	0.01;1.061
0.01	4.4949595959596	4.35724932768524	8	2.42149244099774	0.01;4.495
0.01	4.44445555555556	4.35747845359992	8	2.42155414276518	0.01;4.444
0.114	1.81824545454545	4.3574826409653	7	2.42155527036447	0.114;1.818
0.01	4.39395151515151	4.35775370744868	8	2.42162826292548	0.01;4.394
0.01	1.01018080808081	4.35781554529346	4	2.42164491405243	0.01;1.01
0.01	4.34344747474747	4.35812053300122	8	2.42172703553028	0.01;4.343
0.062	4.19193535353535	4.35843591229822	5	2.42181195014818	0.062;4.192
0.01	0.959676767676768	4.35844904030531	4	2.42181548470339	0.01;0.96
0.01	4.29294343434343	4.35858958038944	8	2.42185332285805	0.01;4.293
0.062	5	4.35898800003279	7	2.42196058553744	0.062;5
0.01	0.909172727272727	4.3590822527344	4	2.4219859591172	0.01;0.909
0.01	4.24243939393939	4.35913596038078	8	2.42200041744479	0.01;4.242
0.114	3.93941515151515	4.35924300440796	7	2.42202923372152	0.114;3.939
0.01	0.858668686868687	4.35971303963037	4	2.42215576049933	0.01;0.859
0.01	4.19193535353535	4.3597322068336	8	2.42216091980159	0.01;4.192
0.114	1.76774141414141	4.35983443641917	7	2.42218843698042	0.114;1.768
0.062	4.14143131313131	4.36029886575816	5	2.42231344100523	0.062;4.141
0.01	0.808164646464646	4.36034640354807	4	2.42232623548392	0.01;0.808
0.01	4.14143131313131	4.36035397255799	8	2.42232827262192	0.01;4.141
0.062	4.94949595959596	4.36043960994575	7	2.4223513210341	0.062;4.949
0.01	0.757660606060606	4.36097767478415	4	2.42249612716449	0.01;0.758
0.01	4.09092727272727	4.36097913947268	8	2.42249652132741	0.01;4.091
0.062	4.89899191919192	4.36139211384434	7	2.42260765273001	0.062;4.899
0.01	4.04042323232323	4.36159291172279	8	2.4226616843458	0.01;4.04
0.01	0.707156565656566	4.36161517367804	4	2.4226676745704	0.01;0.707
0.062	4.09092727272727	4.36209389396454	5	2.42279648212745	0.062;4.091
0.01	3.98991919191919	4.36219146362046	8	2.4228227334354	0.01;3.99
0.01	0.656652525252525	4.36225312486349	4	2.42283932326787	0.01;0.657
0.062	4.84848787878788	4.36251699103657	7	2.42291031377216	0.062;4.848
0.01	3.93941515151515	4.36277517753762	8	2.4229797728375	0.01;3.939
0.01	0.606148484848485	4.36288770812739	4	2.42301004552564	0.01;0.606
0.114	3.98991919191919	4.36300699919056	7	2.42304213620524	0.114;3.99
0.01	3.88891111111111	4.36334311839056	8	2.42313255232961	0.01;3.889
0.114	1.71723737373737	4.36349056906694	7	2.4231722147996	0.114;1.717
0.01	0.555644444444444	4.36350890964131	4	2.4231771481187	0.01;0.556
0.062	4.04042323232323	4.36380804115994	5	2.42325760729793	0.062;4.04
0.062	4.79798383838384	4.36382698335373	7	2.42326270214111	0.062;4.798
0.01	3.83840707070707	4.36390960169866	8	2.42328492361822	0.01;3.838
0.01	0.505140404040404	4.36411086846769	4	2.42333905598503	0.01;0.505
0.01	3.78790303030303	4.36447822991909	8	2.42343785565748	0.01;3.788
0.01	0.454636363636364	4.36469765556441	4	2.42349686564926	0.01;0.455
0.01	1e-04	4.36488059795667	4	2.42354606237924	0.01;0
0.01	3.73739898989899	4.36505773484229	8	2.4235936962982	0.01;3.737
0.062	4.7474797979798	4.36521016618668	7	2.42363468538564	0.062;4.747
0.01	0.404132323232323	4.3652447336784	4	2.42364398048997	0.01;0.404
0.062	3.98991919191919	4.36556511027423	5	2.42373012603404	0.062;3.99
0.01	3.68689494949495	4.36563810781897	8	2.42374975350612	0.01;3.687
0.01	0.353628282828283	4.36571727166926	4	2.42377103866353	0.01;0.354
0.01	0.303124242424242	4.36611284729407	4	2.42387739424056	0.01;0.303
0.01	0.0506040404040404	4.36615328588246	4	2.42388826623166	0.01;0.051
0.01	3.63639090909091	4.36622148172182	8	2.42390660062668	0.01;3.636
0.01	0.252620202020202	4.36642009614245	4	2.423959996622	0.01;0.253
0.114	4.04042323232323	4.36658553504335	7	2.42400447211938	0.114;4.04
0.01	0.101108080808081	4.36660728777638	4	2.42401031987794	0.01;0.101
0.062	4.69697575757576	4.36666931581261	7	2.42402699466301	0.062;4.697
0.114	1.66673333333333	4.36674740784448	7	2.4240479876031	0.114;1.667
0.01	0.202116161616162	4.36678238457459	4	2.42405739005617	0.01;0.202
0.01	3.58588686868687	4.3668181617867	8	2.42406700763161	0.01;3.586
0.01	0.151612121212121	4.36689313489445	4	2.42408716157981	0.01;0.152
0.062	3.93941515151515	4.36718664027896	5	2.42416605772586	0.062;3.939
0.01	3.53538282828283	4.3674201673944	8	2.42422882824321	0.01;3.535
0.01	3.48487878787879	4.3680299707532	8	2.42439272640701	0.01;3.485
0.062	4.64647171717172	4.36820003505124	7	2.42443843163488	0.062;4.646
0.062	3.88891111111111	4.36858655063887	5	2.42454230333192	0.062;3.889
0.01	3.43437474747475	4.36864815178808	8	2.42455885725385	0.01;3.434
0.01	3.38387070707071	4.36927048533579	8	2.42472608473143	0.01;3.384
0.062	4.59596767676768	4.36972576360645	7	2.42484841044762	0.062;4.596
0.01	3.33336666666667	4.36990358665787	8	2.42489618573411	0.01;3.333
0.062	3.83840707070707	4.37000935140918	5	2.42492460054214	0.062;3.838
0.114	4.09092727272727	4.37005106999862	7	2.42493580852417	0.114;4.091
0.114	1.61622929292929	4.37034552277878	7	2.42501491278483	0.114;1.616
0.01	3.28286262626263	4.37053733529298	8	2.42506644057201	0.01;3.283
0.01	3.23235858585859	4.37116963322525	8	2.42523628566181	0.01;3.232
0.062	4.54546363636364	4.37139870617413	7	2.42529781329597	0.062;4.545
0.062	3.78790303030303	4.37143584392175	5	2.42530778802733	0.062;3.788
0.01	3.18185454545455	4.37180604754894	8	2.4254072162898	0.01;3.182
0.01	3.13135050505051	4.37244365842672	8	2.42557844798631	0.01;3.131
0.062	3.73739898989899	4.37292465376201	5	2.42570760681368	0.062;3.737
0.01	3.08084646464647	4.37308057055318	8	2.42574947174427	0.01;3.081
0.062	4.4949595959596	4.37310013880816	7	2.42575472589459	0.062;4.495
0.01	3.03034242424242	4.37371290496565	8	2.42591924624011	0.01;3.03
0.114	4.14143131313131	4.37379226837397	7	2.42594055298875	0.114;4.141
0.062	3.68689494949495	4.37405447072909	5	2.42601094439769	0.062;3.687
0.01	2.97983838383838	4.37435390221073	8	2.42609132621772	0.01;2.98
0.114	1.56572525252525	4.37435738810899	7	2.42609226197421	0.114;1.566
0.062	4.44445555555556	4.37484236169678	7	2.42622244264008	0.062;4.444
0.01	2.92933434343434	4.37499946870451	8	2.42626461209793	0.01;2.929
0.062	3.63639090909091	4.37518045983066	5	2.42631319081976	0.062;3.636
0.01	2.8788303030303	4.3756437488575	8	2.42643753194355	0.01;2.879
0.01	2.82832626262626	4.37629309304439	8	2.42661178996854	0.01;2.828
0.062	3.58588686868687	4.37647342117994	5	2.42666017909827	0.062;3.586
0.062	4.39395151515151	4.37691318545172	7	2.4267781783403	0.062;4.394
0.01	2.77782222222222	4.3769453219535	8	2.42678680095175	0.01;2.778
0.114	4.19193535353535	4.37758346313898	7	2.42695801126568	0.114;4.192
0.01	2.72731818181818	4.37759969344562	8	2.42696236551657	0.01;2.727
0.062	3.53538282828283	4.37784770540132	5	2.42702890028827	0.062;3.535
0.114	1.51522121212121	4.37801388001965	7	2.42707347864137	0.114;1.515
0.01	2.67681414141414	4.37824913522746	8	2.42713658634359	0.01;2.677
0.01	2.6263101010101	4.37889949423268	8	2.42731103214612	0.01;2.626
0.062	4.34344747474747	4.37913911819216	7	2.42737530116588	0.062;4.343
0.062	3.48487878787879	4.37923163019698	5	2.42740011284298	0.062;3.485
0.01	2.57580606060606	4.37955540829531	8	2.42748694661992	0.01;2.576
0.01	2.52530202020202	4.38020675769955	8	2.42766161563993	0.01;2.525
0.062	3.43437474747475	4.38069683023302	5	2.42779302193094	0.062;3.434
0.01	2.47479797979798	4.38085938089879	8	2.42783660504008	0.01;2.475
0.114	1.46471717171717	4.38111589837398	7	2.42790537986623	0.114;1.465
0.062	4.29294343434343	4.38128697420017	7	2.42795124513424	0.062;4.293
0.114	4.24243939393939	4.38145420829749	7	2.42799607902902	0.114;4.242
0.01	2.42429393939394	4.38151704923675	8	2.42801292573599	0.01;2.424
0.01	2.3737898989899	4.38217459085106	8	2.42818919091694	0.01;2.374
0.062	3.38387070707071	4.38220646427459	5	2.42819773458143	0.062;3.384
0.01	2.32328585858586	4.38283632909762	8	2.42836655933672	0.01;2.323
0.062	4.24243939393939	4.38334052955276	7	2.42850168761974	0.062;4.242
0.01	2.27278181818182	4.38349292772651	8	2.42854252861359	0.01;2.273
0.062	3.33336666666667	4.38383296962643	5	2.42863365184466	0.062;3.333
0.01	2.22227777777778	4.38415484430065	8	2.4287199013844	0.01;2.222
0.01	2.17177373737374	4.38481948051288	8	2.4288979809934	0.01;2.172
0.062	3.28286262626263	4.38538132628353	5	2.42904850225524	0.062;3.283
0.062	4.19193535353535	4.38547611916599	7	2.42907389618921	0.062;4.192
0.01	2.1212696969697	4.38547978463356	8	2.42907487811727	0.01;2.121
0.114	1.41421313131313	4.38565436580514	7	2.42912164522405	0.114;1.414
0.114	4.29294343434343	4.38573653495354	7	2.42914365631324	0.114;4.293
0.01	2.07076565656566	4.38613243637574	8	2.42924970383763	0.01;2.071
0.01	2.02026161616162	4.3867842560068	8	2.42942428551821	0.01;2.02
0.062	3.23235858585859	4.38710802457022	5	2.42951099499865	0.062;3.232
0.01	1.96975757575758	4.38743480364566	8	2.42959850544977	0.01;1.97
0.062	4.14143131313131	4.38766313650434	7	2.42965964915069	0.062;4.141
0.01	1.91925353535354	4.38809259361435	8	2.42977464352487	0.01;1.919
0.01	1.86874949494949	4.38875789898387	8	2.42995277214587	0.01;1.869
0.062	3.18185454545455	4.38900478295852	5	2.43001886717811	0.062;3.182
0.01	1.81824545454545	4.38942277931864	8	2.43013076499858	0.01;1.818
0.062	4.09092727272727	4.38971230931651	7	2.4302082672265	0.062;4.091
0.114	4.34344747474747	4.38973837158413	7	2.43021524344549	0.114;4.343
0.01	1.76774141414141	4.39009058600568	8	2.43030951915273	0.01;1.768
0.062	5	4.39020490093874	1	2.43034011601109	0.062;5
0.114	1.36370909090909	4.39022682044063	7	2.43034598278108	0.114;1.364
0.062	4.94949595959596	4.390418560627	1	2.43039730115884	0.062;4.949
0.062	4.89899191919192	4.39051325348172	1	2.4304226445919	0.062;4.899
0.062	4.84848787878788	4.39068725361952	1	2.43046921252945	0.062;4.848
0.01	1.71723737373737	4.39076289446403	8	2.43048945594193	0.01;1.717
0.062	4.79798383838384	4.39093859112254	1	2.43053647573715	0.062;4.798
0.062	3.13135050505051	4.39105017168005	5	2.43056633603853	0.062;3.131
0.062	4.7474797979798	4.39129280068289	1	2.43063126434959	0.062;4.747
0.01	1.66673333333333	4.39144206710952	8	2.43067120707954	0.01;1.667
0.062	4.69697575757576	4.39181845718831	1	2.43077192171944	0.062;4.697
0.062	4.04042323232323	4.39185470186203	7	2.43078161971571	0.062;4.04
0.01	1.61622929292929	4.39212451067995	8	2.4308538104787	0.01;1.616
0.062	4.64647171717172	4.39244024176019	1	2.43093828373734	0.062;4.646
0.01	1.56572525252525	4.39280796720077	8	2.43103666175507	0.01;1.566
0.062	3.08084646464647	4.39304668399398	5	2.43110052234747	0.062;3.081
0.062	4.59596767676768	4.39310320399414	1	2.43111564194525	0.062;4.596
0.01	1.51522121212121	4.39349405067119	8	2.431220192537	0.01;1.515
0.114	4.39395151515151	4.39384546427301	7	2.4313141884032	0.114;4.394
0.062	4.54546363636364	4.39384812992427	1	2.43131490138634	0.062;4.545
0.062	3.98991919191919	4.39396199099521	7	2.43134535553793	0.062;3.99
0.01	1.46471717171717	4.39417733934054	8	2.43140295249333	0.01;1.465
0.062	4.4949595959596	4.39478290462991	1	2.43156490434431	0.062;4.495
0.01	1.41421313131313	4.39486488927547	8	2.43158682884896	0.01;1.414
0.062	3.03034242424242	4.39496426437653	5	2.43161340349874	0.062;3.03
0.01	1.36370909090909	4.39555648594818	8	2.43177176381242	0.01;1.364
0.114	1.31320505050505	4.39588225214677	7	2.43185886642973	0.114;1.313
0.062	4.44445555555556	4.39590010176983	1	2.43186363886895	0.062;4.444
0.062	3.93941515151515	4.39620435840857	7	2.43194498529135	0.062;3.939
0.01	1.31320505050505	4.39625352082505	8	2.43195812898396	0.01;1.313
0.062	2.97983838383838	4.39681635369454	5	2.43210859519975	0.062;2.98
0.01	1.26270101010101	4.39695316521769	8	2.43214516765123	0.01;1.263
0.062	4.39395151515151	4.39714000775391	1	2.43219511289371	0.062;4.394
0.01	1.21219696969697	4.39766097880763	8	2.43233436555009	0.01;1.212
0.114	4.44445555555556	4.39782841032135	7	2.43237911620582	0.114;4.444
0.01	1.16169292929293	4.39838230574152	8	2.43252715002946	0.01;1.162
0.062	4.34344747474747	4.39848816989893	1	2.43255544150434	0.062;4.343
0.062	2.92933434343434	4.39852683107557	5	2.43256577330212	0.062;2.929
0.062	3.88891111111111	4.39875742159293	7	2.43262739468545	0.062;3.889
0.01	1.11118888888889	4.39911325054798	8	2.4327224787413	0.01;1.111
0.01	1.06068484848485	4.39984205731499	8	2.43291720978336	0.01;1.061
0.062	4.29294343434343	4.39999214244499	1	2.43295730800501	0.062;4.293
0.062	2.8788303030303	4.40020070321796	5	2.43301302730507	0.062;2.879
0.01	1.01018080808081	4.40058113469942	8	2.43311465820924	0.01;1.01
0.062	3.83840707070707	4.40128989453848	7	2.43330398176322	0.062;3.838
0.01	0.959676767676768	4.40133003042068	8	2.43331470209562	0.01;0.96
0.062	4.24243939393939	4.40138606560171	1	2.43332966901266	0.062;4.242
0.114	4.4949595959596	4.40171379167397	7	2.43341720107024	0.114;4.495
0.114	1.26270101010101	4.40185890509247	7	2.43345595758442	0.114;1.263
0.062	2.82832626262626	4.40187168859174	5	2.43345937171825	0.062;2.828
0.01	0.909172727272727	4.40209292601619	8	2.43351845709043	0.01;0.909
0.01	5	4.40234365450314	5	2.43358541564807	0.01;5
0.01	0.858668686868687	4.40286312973317	8	2.43372413475892	0.01;0.859
0.062	4.19193535353535	4.40292669283904	1	2.43374110754464	0.062;4.192
0.01	0.808164646464646	4.40364503376583	8	2.43393290692755	0.01;0.808
0.062	3.78790303030303	4.4037035073234	7	2.43394851843693	0.062;3.788
0.01	4.94949595959596	4.40382634411346	5	2.43398131335497	0.01;4.949
0.062	2.77782222222222	4.40383880888896	5	2.43398464115419	0.062;2.778
0.01	0.757660606060606	4.4044331431729	8	2.43414330539371	0.01;0.758
0.062	4.14143131313131	4.4044593929866	1	2.43415031267516	0.062;4.141
0.01	4.89899191919192	4.40511334513593	5	2.43432487156787	0.01;4.899
0.01	0.707156565656566	4.40522978974439	8	2.43435595181336	0.01;0.707
0.062	2.72731818181818	4.40572557531835	5	2.43448827451107	0.062;2.727
0.114	4.54546363636364	4.40576318073334	7	2.43449831071366	0.114;4.545
0.062	4.09092727272727	4.40597497717437	1	2.43455483403502	0.062;4.091
0.01	0.656652525252525	4.40604564358828	8	2.4345736926903	0.01;0.657
0.062	3.73739898989899	4.40625891792016	7	2.43463060744317	0.062;3.737
0.01	4.84848787878788	4.4065704233719	5	2.43471373228614	0.01;4.848
0.01	0.606148484848485	4.40686753194285	8	2.43479301087706	0.01;0.606
0.062	4.04042323232323	4.40749444847734	1	2.4349602790669	0.062;4.04
0.062	2.67681414141414	4.40754956585853	5	2.43497498405976	0.062;2.677
0.01	0.555644444444444	4.40769838660804	8	2.43501468781103	0.01;0.556
0.114	1.21219696969697	4.40784731798889	7	2.43505441998368	0.114;1.212
0.01	4.79798383838384	4.40806667861674	5	2.43511293940055	0.01;4.798
0.01	0.505140404040404	4.40855808638324	8	2.43524402494038	0.01;0.505
0.062	3.68689494949495	4.40890732510584	7	2.43533717891947	0.062;3.687
0.062	3.98991919191919	4.40903936115743	1	2.43537239590887	0.062;3.99
0.01	4.7474797979798	4.40941509906073	5	2.43547260896832	0.01;4.747
0.01	0.454636363636364	4.40943718601151	8	2.43547849956253	0.01;0.455
0.062	2.6263101010101	4.40953062863205	5	2.43550342046212	0.062;2.626
0.114	4.59596767676768	4.40982357785248	7	2.43558154645367	0.114;4.596
0.01	0.404132323232323	4.41033481552225	8	2.43571787718463	0.01;0.404
0.01	4.69697575757576	4.41037058249971	5	2.43572741461109	0.01;4.697
0.01	4.34344747474747	4.41048341827355	5	2.43575750236781	0.01;4.343
0.01	4.39395151515151	4.41048592907241	5	2.43575817186737	0.01;4.394
0.01	4.29294343434343	4.41061454726561	5	2.4357924672387	0.01;4.293
0.01	4.44445555555556	4.41061534958788	5	2.43579268117119	0.01;4.444
0.062	3.93941515151515	4.41062268006444	1	2.43579463577974	0.062;3.939
0.01	4.4949595959596	4.41082054679369	5	2.43584739424145	0.01;4.495
