alpha	lambda	MSE	num	Log2_MSE	combo
0.114	1.71723737373737	56.2516662139305	4	5.83924577593265	0.114;1.717
0.739	0.202116161616162	56.2518919443441	1	5.83925146414276	0.739;0.202
0.01	1.21219696969697	56.252233146326	10	5.83926006209339	0.01;1.212
0.166	2.22227777777778	56.2527874371708	4	5.83927402956222	0.166;2.222
0.01	4.4949595959596	56.2528480533516	4	5.83927555700955	0.01;4.495
0.166	1.76774141414141	56.2530647811914	7	5.83928101825032	0.166;1.768
0.01	4.19193535353535	56.2530895484239	2	5.83928164234888	0.01;4.192
0.01	4.64647171717172	56.2533982763746	4	5.8392894218257	0.01;4.646
0.114	1.61622929292929	56.2534560598444	8	5.83929087787697	0.114;1.616
0.531	1.16169292929293	56.2535503093213	9	5.83929325281029	0.531;1.162
0.531	0.303124242424242	56.2540239478907	5	5.83930518767172	0.531;0.303
0.792	0.606148484848485	56.2543481520012	9	5.83931335698989	0.792;0.606
0.323	1.41421313131313	56.2545558582138	3	5.83931859076145	0.323;1.414
0.323	0.757660606060606	56.2550484332736	3	5.83933100256919	0.323;0.758
0.01	1.26270101010101	56.2556148972532	10	5.83934527608312	0.01;1.263
0.01	4.24243939393939	56.2556879715249	2	5.83934711736667	0.01;4.242
0.739	0.909172727272727	56.2557444511804	4	5.83934854050701	0.739;0.909
0.114	2.47479797979798	56.2558064088815	6	5.83935010167821	0.114;2.475
0.218	1.66673333333333	56.2561548662354	9	5.83935888185612	0.218;1.667
0.01	4.54546363636364	56.256183944723	4	5.83935961455254	0.01;4.545
0.01	4.59596767676768	56.2565225254755	4	5.83936814581142	0.01;4.596
0.01	4.29294343434343	56.259018408257	2	5.83943103330569	0.01;4.293
0.583	0.757660606060606	56.2590200827153	5	5.83943107549525	0.583;0.758
0.01	1.31320505050505	56.2591509083905	10	5.83943437176782	0.01;1.313
0.687	0.505140404040404	56.2601770260229	1	5.83946022547909	0.687;0.505
0.01	4.94949595959596	56.2604297343906	4	5.83946659256217	0.01;4.949
0.271	1.06068484848485	56.2604873208065	1	5.83946804346981	0.271;1.061
0.375	0.959676767676768	56.2605970176076	5	5.83947080731076	0.375;0.96
0.01	0.101108080808081	56.2609656350447	9	5.83948009468924	0.01;0.101
0.271	1.56572525252525	56.2610749579627	4	5.8394828490871	0.271;1.566
0.166	2.22227777777778	56.2614493567651	5	5.83949228204884	0.166;2.222
0.114	1.06068484848485	56.2618942592357	8	5.83950349126729	0.114;1.061
0.01	1.36370909090909	56.2627071721335	10	5.83952397220138	0.01;1.364
0.166	1.06068484848485	56.2629179804896	9	5.83952928336505	0.166;1.061
0.01	4.34344747474747	56.2632138941302	2	5.83953673866167	0.01;4.343
0.114	2.92933434343434	56.2644261829219	10	5.83956728086138	0.114;2.929
0.114	3.33336666666667	56.2651692793625	1	5.83958600198836	0.114;3.333
0.375	1.51522121212121	56.2651830788481	1	5.83958634964204	0.375;1.515
0.062	1.86874949494949	56.2655323795305	4	5.83959514962832	0.062;1.869
0.375	0.555644444444444	56.2655482492332	2	5.83959554943493	0.375;0.556
0.01	1.41421313131313	56.2662475204147	10	5.83961316611611	0.01;1.414
0.166	0.707156565656566	56.2665427903945	5	5.83962060476376	0.166;0.707
0.375	0.454636363636364	56.2679031196199	2	5.83965487463274	0.375;0.455
0.01	4.39395151515151	56.2681224467951	2	5.83966039992012	0.01;4.394
0.427	1.36370909090909	56.2685852169068	6	5.83967205794939	0.427;1.364
0.166	0.101108080808081	56.2687120723446	8	5.83967525365446	0.166;0.101
0.218	1.61622929292929	56.2688894222985	8	5.83967972139074	0.218;1.616
0.062	2.07076565656566	56.2691925777082	2	5.8396873583408	0.062;2.071
0.687	0.252620202020202	56.2693955849698	1	5.83969247238271	0.687;0.253
0.01	1.46471717171717	56.2697565124034	10	5.83970156461377	0.01;1.465
0.635	0.505140404040404	56.2700732109142	10	5.8397095426136	0.635;0.505
0.792	0.656652525252525	56.2708527293324	6	5.83972917939141	0.792;0.657
0.375	0.0506040404040404	56.2709031530416	7	5.83973044960129	0.375;0.051
0.114	1.76774141414141	56.2712138043533	4	5.83973827510895	0.114;1.768
0.114	1.16169292929293	56.2712995960092	7	5.83974043624883	0.114;1.162
0.739	0.353628282828283	56.2713930582427	4	5.83974279061116	0.739;0.354
1	0.454636363636364	56.2715134655475	3	5.83974582372822	1;0.455
0.166	0.202116161616162	56.2719625492579	4	5.8397571363034	0.166;0.202
0.114	1.01018080808081	56.2720169992252	8	5.83975850791102	0.114;1.01
0.427	0.808164646464646	56.2720692579586	7	5.83975982431972	0.427;0.808
0.583	0.656652525252525	56.2725809667885	10	5.83977271431134	0.583;0.657
0.01	0.151612121212121	56.273201421429	9	5.83978834346528	0.01;0.152
0.01	1.51522121212121	56.273232930082	10	5.83978913715873	0.01;1.515
0.01	4.79798383838384	56.2732482701501	2	5.83978952357026	0.01;4.798
0.01	4.44445555555556	56.2733385558793	2	5.83979179783748	0.01;4.444
0.062	3.98991919191919	56.2737738185981	6	5.83980276190899	0.062;3.99
