Name	RANTES	MIP.3a	KC	TNF.a	MCP.1	IP.10	IL.1b	IL.10	MIP.1a	MIP.1b	IL.1a	IL.6	GM.CSF
505550	0.754088194322563	-0.00323785625432524	0.727145408021013	0.908384099668134	5.02421309516467	4.86015131844215	0.706381071228249	0	-0.190246617445295	0.457165651710271	-0.659972575596909	0.372407160232716	0.573716086075692
505553	-1.67115286910113	1.50312621414529	-0.188203397966931	0.436880925084821	-0.0286139791376206	-1.2767525383759	0.387491001679746	0	0.344428698799671	0.495567417248433	-0.595011975501022	-0.303790451729507	0.535101314249782
505554	-1.22953870802355	2.41453976934506	-0.106429735089003	1.41483275289866	-0.164025357568998	0.332705244796399	0.253671061779927	0	0.382515159682873	1.14442483496222	-0.679692757768874	-0.108488412407085	0.391481461142888
505556	0.756166378609987	-0.160791241168571	-0.0685492883146681	0.268412423546757	0.588963148661558	1.92754792937941	1.00534051142997	0	0.832228370880694	0.714060221172463	0.290656206163438	0.0602314595834896	-1.18020749738538
505557	1.78902396945967	0.231170838374187	1.65714483976488	0.403500169362109	0.214367185898122	1.01278651275837	1.2976564085161	0	1.55440626378143	0.663740666329353	0.0505339879518556	0.33165515990166	0.617750474999975
505748	0.561856147735853	-0.585303804825606	0.141164373657063	-0.0408811411964996	-0.310404635811016	0.108806726244183	0.0306378286135635	0	-0.393862696782419	0.97889998350462	-0.165228005223769	-0.109147474407048	-1.18020749738538
505749	-1.56100910186766	0.0476222751742333	0.136178174701092	0.744609766903576	-0.484625505880047	-0.298738891794683	1.90221883203514	0	-1.2639918415756	-0.211554748178427	0.0818542772838011	-0.303790451729507	2.47193697478096
505750	-0.539581524598816	-0.103375803911442	-0.335662899444257	-0.0841718087743921	-0.0328324021417132	-0.258128085058888	0.485245993237769	0	0.0441316033744158	-0.345298828156167	0.0395138861498749	-0.303790451729507	-1.18020749738538
505752	0.283379453221049	0.00376953963138732	-0.279494834734345	-0.373123975499121	0.3725580485516	-0.559294952710183	-0.105080266462139	0	0.540720458736179	-0.649864554838148	-0.172768074877756	-0.303790451729507	-1.18020749738538
505756	1.10426224675349	1.44096383128816	0.364164789317354	0.587615900145194	1.2364910797898	4.48063793868109	0.69214490740912	0	0.328315196118316	0.0969835749385362	-0.396650143065367	0.15974982157793	0.357608854278054
514851	-0.341114925149833	1.40457058168817	-0.2293102087716	-0.456054290497735	-0.507826832402557	0.193622216418056	0.324851880875575	0	-0.221008758927882	-0.298951869748039	-0.452910662791269	-0.102666698074077	-1.18020749738538
514855	-0.127061943545171	-0.296192213282822	-0.384791624451621	0.303357902193972	0.0477394772364582	-0.0326722199356824	0.828812080072764	0	0.225774724509692	-0.460504124770655	-0.699992945298839	-0.0228103524118712	0.585232772409735
514856	2.51846665434546	0.167200095288489	0.185541544365208	0.45304972863801	0.348513037428271	-0.355522143690751	0.191981018563699	0	0.354682745960533	-0.14931740403037	-0.838034220502599	-0.196473189402169	0.328478412374298
515048	-1.04354121429911	-0.461883219225637	0.264763446600962	-0.5525455375087	-0.457205756353444	-0.430993554438689	0.133138208111297	0	-0.956370426749726	-0.873654154008821	-0.503371128937181	0.00882462358636148	0.659075055375072
515050	-0.900146498466863	-0.674365546082726	0.991340626232254	-0.290715234808675	2.39318266751203	0.329350959874268	0.0164016647944337	0	0.570017736338643	1.18150240168872	-0.00514652641604757	8.16614484079731	0.541875835622749
515056	-0.443985047377316	1.91000726557376	-0.288719302802892	-0.14832544867898	0.439209132016265	0.382420539177977	-0.200937102844278	0	0.568552872458519	-0.349271424591149	0.422897427787208	-0.0973942020743712	0.307477396118101
515057	0.18778297599955	0.100742856888506	-0.00694040062632929	0.392025534582427	0.383104106061832	0.456334603354926	1.2976564085161	0	2.1842977322344	1.53638768321381	0.55397863869498	0.285960194570879	-1.18020749738538
515150	-0.3556622151618	-0.363553631797091	-0.297665130341547	0.350821164237203	-0.0210208177302537	0.193622216418056	1.28152208952109	0	0.0133694618918286	0.25456323352617	-0.610672120166994	-0.0890460834081709	0.583877868135142
515250	-0.0428954799045033	-0.847968128025539	-0.400791456983869	-0.38929277905231	-0.450034437246486	-0.174151166115547	-0.796957828071838	0	0.0280181006930607	-0.912055919546984	0.478577942155111	-0.303790451729507	-1.18020749738538
515251	-0.731813571185527	-1.12849000848261	-0.390041798646437	-0.284456343110667	-1.19922636277336	-0.406674988753242	0.52415817434339	0	-1.39289986302644	-0.575709421385143	0.49655810825308	-0.303790451729507	2.07291766591322
515253	-0.738048124047799	-0.82513758013983	-0.342394268034818	-1.03813121841253	-0.712420348101055	-0.324974191721347	0.151170682282194	0	0.0543856505352782	-1.00077723992826	-0.773073620406712	-0.0826751507418602	-1.18020749738538
515255	-1.36462068670611	0.765089195859765	-0.278321611450588	-0.00384936531661546	-0.467329971563266	-0.408471927104383	-0.599549689779908	0	-1.2639918415756	-0.0976736503755994	-0.353729746573441	-0.0190756677454132	-1.18020749738538
515353	-3.29213661329177	-1.53446687979679	-0.0926443615048467	-2.12144105647618	-1.9606517150121	-1.2767525383759	-2.42652404656821	0	-2.40951539583193	-2.36999881118551	-1.06307629940621	-0.303790451729507	-1.18020749738538
515357	0.609654386346602	-0.124171946540009	-0.41387289659777	0.88126223564343	-0.0492842518576749	-0.476276400887452	0.308717561880562	0	0.202336902427721	2.23556465577071	-0.0880872926099033	0.201710102242252	0.747143833223639
515450	-0.156156523569106	-0.395652025854225	-0.402404638999037	0.191219425937985	0.439209132016265	0.171220384973827	1.12682244268654	0	0.690136574508744	-0.386348991317651	0.0516939986678536	-0.102447010740756	0.653655438276699
515550	-0.512565128862305	-0.742179054654137	0.206219604741441	0.171399602227625	-0.13955850414526	0.150974879550967	-0.50464193098571	0	-0.266419539211701	0.224106660857972	0.0487939718778588	0.113176106913865	0.755950711008496
515553	0.232463938179164	3.34200252157339	0.482777663305281	0.370119413639397	1.88317532631721	-0.652256563409231	0.0268415182617957	0	-0.197570936845911	-0.377079599636025	-0.374609939461405	0.337147343234686	-1.18020749738538
515555	-0.197720209317584	-0.232899605282838	-0.176119198144224	-0.0805207886172204	-0.602741349994644	-0.90826038050184	0.337189889518821	0	-0.395327560662542	0.327394168167513	1.12818394311398	-0.0161098887455789	0.695657470789092
515651	0.199212989580382	-0.137282558197148	-0.23681883778765	0.680977701307156	0.374667260053646	1.23704441898082	0.736751554042393	0	2.25900579012069	0.424060681418751	1.88857096745066	-0.303790451729507	0.648235821178325
515652	-0.139531049269715	-0.453293508139925	-0.0635924199407907	-1.28900846064104	0.4134767516913	0.0523828620183432	-0.29774301681436	0	1.70675210731424	0.299585993122637	0.176975155995636	-0.058399700409883	0.617750474999975
515654	-0.556206998898207	-0.47883659636849	-0.336806792145921	-0.640691595588988	-0.642394526233115	-0.25621135081767	-0.209478801135756	0	0.208196357948214	0.839859108280238	-0.621112216610976	-0.0609261047430752	0.572361181801099
515656	-0.737009031904087	-0.761392882082704	-0.0288503454505088	-0.32357441622322	-0.142933242548534	0.926054288343283	-0.461933439528321	0	-0.503727487791659	-0.00895232999432691	-0.156527924853784	-0.122548401739633	0.349479428630494
515749	-1.00301662069435	1.80173169688807	0.00617036956966567	-0.0361869724229933	0.493204946468653	-0.1388113785431	1.34321213273731	0	0.993363397694246	0.266481022831117	-0.542811493281112	-0.142100574405207	1.23558682421454
515750	0.760322747184835	-0.171867447568568	-0.404736420275505	0.620996655867907	0.397868586576156	0.745162494328384	0.92277076127902	0	1.15889301614817	1.42912757946929	-0.0625670568579476	-0.100140293740884	0.629267161334019
515753	0.287535821795898	0.141430962031352	-0.186824860608515	-0.229691040753091	-0.707780082796553	-0.180979531849884	0.2982777084132	0	-0.0759872347956862	-0.26717109826818	-0.30268927506953	-0.194825534402261	0.669236837434522
515756	0.356115903280886	0.197264084088481	1.00600591727923	1.21037562409705	0.453129927929771	0.675680878084251	0.511820165700145	0	1.55733599154168	0.0718237975169815	-1.06307629940621	0.196547449909208	0.831147898248426
57-1	-0.702718991161592	-0.904705430196953	-0.154047935118528	-0.966675538193601	-0.920388602202828	-0.61703657172686	-2.42652404656821	0	-0.91242451034603	-2.36999881118551	-0.627492275548965	-0.303790451729507	-1.18020749738538
57-2	0.629397137077129	-0.883005107454101	-0.293309538900595	-0.807073799894382	-0.991679950971995	-0.697898797528222	-0.596702457016082	0	-1.07648926491983	1.18150240168872	1.74530964402491	-0.303790451729507	-1.18020749738538
57-3	1.66017654363938	1.62112171905955	-0.352352000655713	-0.185878798867032	-0.695124813784275	-0.462140485858473	-0.27876146505552	0	-0.209289847886897	0.435978470723698	1.08120350911606	-0.303790451729507	0.506648324483322
57-4	-0.66427258184425	-0.581461039339892	-0.368014531493882	-0.353304151788761	-0.635223207126158	-0.443452327006602	-0.442951887769482	0	-0.366030283060079	-0.40091517824592	0.0609740843958375	-0.185159291736135	0.444322727852028
57-5	-0.354623123018089	-0.184299924139993	-0.32789029518936	-0.746049605838799	-0.239535129342258	-0.2485444138528	-2.42652404656821	0	-0.140441245521107	-0.151965801653692	-0.313129371513512	-0.147592757738233	0.631976969883205
61-3	-0.0854982577966933	-0.588468435225605	-0.358394100567067	-1.04856270457588	-0.652518741442938	-0.740066950835007	-2.42652404656821	0	-0.925608285267139	-0.938539895780199	-0.327049500105488	-0.303790451729507	-1.18020749738538
61-4	0.103616512358882	-0.744665549968422	-0.302372688767625	-0.710060978575249	-0.764306951051396	-0.244710945370365	-2.42652404656821	0	-1.15998650608685	-0.814065207484085	-0.443630577063285	-0.303790451729507	-1.18020749738538
64-1	-0.500096023137762	-0.800950762082693	-0.365873399001024	-0.790383422033026	-0.544527112538164	-0.52599169526903	-0.0737607060600538	0	-2.40951539583193	-0.218175742236731	1.02668300546416	-0.303790451729507	0.427386424419611
64-2	0.850723763687775	0.430316508545565	-0.31180247091083	-0.525945247792164	0.183150855667835	-0.255252983697062	-0.578669982845184	0	-0.748359755772232	1.82241462653254	0.0418339075818708	-0.303790451729507	-1.18020749738538
64-5	0.61900621564001	1.16744934671681	-0.336381498705559	-0.26985226248198	-0.410381261008014	-0.123956688173664	-0.262627146060507	0	0.0675694254563869	-1.01004663160988	-0.117087560509853	-0.138475733405409	0.563554304016242
70-1	-1.1297858622272	-1.14634756573975	-0.195462717035183	-0.516035335936984	-0.577008969669678	-0.497360477540844	-0.50464193098571	0	-1.14094327564525	-2.36999881118551	-0.629812296980961	-0.303790451729507	-1.18020749738538
70-2	-0.933397447065646	-0.732233073396997	-0.410602536694295	-0.547329794427027	-1.09924973757636	-0.623625345681045	-0.570128284553707	0	-0.620916598201514	-0.696211513246275	-0.534691418269126	-0.166815399403826	-1.18020749738538
77-78	-0.421125020215654	-0.980430514768362	-0.341265040624201	-0.807073799894382	-0.59894476929096	-0.943600168074287	-0.458137129176554	0	-1.00031634315342	-2.36999881118551	-0.629812296980961	-0.303790451729507	-1.18020749738538
77-79	-0.66946804256281	-1.16375303293974	-0.353833195051458	-0.146760725754478	-0.585023973377454	-0.91101568597359	-0.631818327769935	0	-0.286927633533426	0.348581349154086	-1.06307629940621	-0.147043539404931	-1.18020749738538
82-7	0.490158789819728	-0.479514731454204	-0.324649265867979	-0.129027199276787	-0.319263324119611	-0.231293805681843	-0.287303163346998	0	0.332709787758685	-0.420778160420831	-0.701152956014837	-0.178568671736503	-1.18020749738538
82-8	0.860075592981183	-0.706916030197003	-0.295553328430782	0.91307826844164	0.93698304649921	-0.414821109278416	0.940803235449917	0	0.156926122143902	0.895475458369991	-0.263248910725599	-0.303790451729507	0.387416748319108
82-92	-0.0958891792338126	-0.634581621054164	-0.297870444416204	-0.542114051345353	-0.617505830508968	-0.693106961925178	-2.42652404656821	0	-0.626776053722007	-0.659133946519773	0.512218252919053	0.181938242243357	0.423999163733128
30-10	-0.77764018322522	-0.579312775358764	-0.0626825064232337	-0.153027412286056	-0.209937290256375	-0.156850851218544	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.398536915411672	-0.00709264149207011	0.0525236143773578	-0.124734727135963
30-33	-0.112684070957167	-1.01105977755427	-0.349390112330615	-0.153027412286056	-0.392492882167344	-0.410471759723609	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.240360757845067	0.143671779752103	-0.500969108893273	-0.124734727135963
32-1	1.45266452168711	-0.585211892814505	-0.228862814760731	-0.153027412286056	-0.392492882167344	-0.253843628315049	-0.117041147196131	-0.117041147196131	-0.279203034846243	0.314377610358382	-0.106449622464912	-0.500969108893273	-0.124734727135963
32-2	0.405055389589849	-0.550843121550625	-0.334318967097841	-0.153027412286056	-0.392492882167344	-0.400977265228558	-0.117041147196131	-0.117041147196131	-0.279203034846243	2.62700277931978	0.993854020651966	-0.500969108893273	-0.124734727135963
32-5	0.502648450843121	-1.01105977755427	-0.31528466885941	8.27601236658722	0.356424136105898	-0.308390430021913	-0.117041147196131	-0.117041147196131	-0.088215925223955	-0.114156376807882	1.88622263630364	-0.500969108893273	-0.124734727135963
32-8	1.37878050921289	0.721827348683503	-0.330662818902482	-0.153027412286056	-0.364018467685604	-0.340100800524993	-0.117041147196131	-0.117041147196131	-0.115115518128503	0.284088558909458	0.233807695205424	-0.500969108893273	-0.124734727135963
504849	-0.517943393110582	-0.417728253744999	-0.0216834094844449	-0.153027412286056	-0.00389695929855081	-0.376217112917934	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.368247863962748	-0.104605409361008	0.637388897864799	-0.124734727135963
504851	-0.583005433946097	0.350011960060083	-0.279881432326494	-0.153027412286056	-0.234819138424999	-0.1979936606971	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.622900259477779	-0.647034588546848	-0.500969108893273	-0.124734727135963
504853	-0.844907716970413	0.214845225313331	-0.169903936419552	-0.153027412286056	-0.392492882167344	-0.252850740001841	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.39292783181002	-0.555746039903587	-0.500969108893273	-0.124734727135963
504949	0.50375119729796	0.596834454186506	-0.225415988026939	-0.0344739679761904	-0.122185531608209	0.761198505381393	-0.117041147196131	-0.117041147196131	0.31527796834426	0.242020431897063	0.543404970023351	-0.185845719388781	0.0379909841155573
504951	-0.382856952392777	-0.0470242930480241	0.356846544230027	-0.0623688960491	0.585084329035198	-0.0956020533975258	-0.117041147196131	-0.117041147196131	0.0355222021369643	-0.1203263687697	-0.481746989109428	0.175870581328796	-0.124734727135963
505048	0.392925178586618	-0.315647873423923	-0.10809130881902	-0.153027412286056	-0.225039374572625	-0.170875398642606	-0.117041147196131	-0.117041147196131	-0.0290368208339501	0.156762361151942	-0.141028618163117	-0.500969108893273	-0.124734727135963
505049	-0.376791846891162	-0.944887068702922	-0.385456200158491	-0.153027412286056	-0.392492882167344	-0.41487770161347	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.405828724093821	-0.251220351121396	-0.500969108893273	-0.124734727135963
505050	-0.0889750221781238	0.413876318602666	0.61152098913571	0.0405854108515729	1.69186086949835	0.0979491121584566	-0.117041147196131	-0.117041147196131	-0.279203034846243	0.441142899755733	1.61950331615149	1.2214155089504	-0.124734727135963
505055	-0.704858917205831	-0.876833481822204	-0.268647847222435	-0.153027412286056	-0.367344917975527	-0.307521652747856	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.464724101911174	-0.532462849466796	-0.500969108893273	-0.124734727135963
505057	-0.327719629650816	-0.213396504191085	-0.288603159891757	-0.153027412286056	-0.248657171631078	-0.301874600466486	-0.117041147196131	-0.117041147196131	-0.0599713526741799	-0.152859053659285	0.00581685023525967	-0.500969108893273	-0.124734727135963
505148	-0.717540501436482	-0.983958035040218	-0.393159229944132	-0.153027412286056	-0.332882892971926	-0.35586290249717	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.354786063318782	-0.647034588546848	0.00739061438228366	-0.124734727135963
505149	-0.645310608644513	0.0848081579193966	0.204418655917436	-0.153027412286056	0.0932353891671979	1.57915230890605	-0.117041147196131	-0.117041147196131	4.64073250739552	-0.295329777141263	-0.298939365184919	2.4350055363472	-0.124734727135963
505154	-0.719194621118741	-0.691310512561956	-0.255446640379653	-0.153027412286056	-0.392492882167344	-0.270474507561283	-0.117041147196131	-0.117041147196131	0.161950288788338	-0.615608450795631	3.04185267253764	-0.500969108893273	-0.124734727135963
505155	0.879236365170716	0.826472562680988	-0.0712507315833482	-0.153027412286056	0.838493312121524	0.26115512864202	-0.117041147196131	-0.117041147196131	-0.0599713526741799	0.542106404585481	-0.483821728851321	0.309126307398217	-0.124734727135963
505248	-0.371278114616965	-0.144145994928043	-0.0509046855191024	-0.153027412286056	0.429339926461008	-0.220830091900883	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.379466031166053	0.244872973828849	0.414954339733535	-0.124734727135963
505252	-0.011782770339378	0.257763442165241	-0.0820656737642745	-0.153027412286056	-0.259102225541436	-0.00934488118758175	-0.117041147196131	-0.117041147196131	-0.0250018818982679	0.0395325138774014	-0.329829934675315	0.402778058936516	-0.124734727135963
505253	-0.276441919500792	-1.01105977755427	-0.312172756464124	-0.153027412286056	-0.392492882167344	-0.368211950892694	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.285794335018454	-0.389536333914216	-0.500969108893273	-0.124734727135963
505352	-0.501402196287994	-0.633772743754514	-0.059675254758731	-0.153027412286056	-0.392492882167344	-0.347361296315326	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.102938209604576	-0.551366033781814	-0.425799212136164	-0.124734727135963
505355	-0.59293015203965	0.688313521978426	4.46652457298201	-0.153027412286056	4.79124766263111	5.58508431958283	-0.117041147196131	-0.117041147196131	-0.0680412305455442	0.178076878838222	-0.540761808434365	4.3540122395101	-0.124734727135963
505356	-0.317243538329843	-0.160047963721779	0.811771854034151	-0.0926495745492979	0.858252426843666	-0.0100274919029122	-0.117041147196131	-0.117041147196131	-0.018276983672131	0.0866488161312839	-0.126505439969871	0.72492144706378	-0.124734727135963
505357	-0.789770394228451	0.77543237252045	0.131023574110234	-0.153027412286056	0.0225815850092355	-0.256822293254673	-0.117041147196131	-0.117041147196131	-0.279203034846243	0.163493261473926	-0.397143712967821	0.678887650785252	-0.124734727135963
505454	-0.17995160470236	-0.165690597809879	-0.273211055084581	-0.0697096665946026	-0.213330269552097	0.184826839564156	-0.117041147196131	-0.117041147196131	-0.0693862101907716	-0.152859053659285	-0.564044998871156	-0.500969108893273	-0.124734727135963
505548	-1.16856380146573	-1.01105977755427	-0.402990361255696	-0.153027412286056	-0.392492882167344	-0.465266783508775	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.731716481349841	-0.647034588546848	-0.500969108893273	-0.124734727135963
505551	-0.607817229179979	0.279906506238238	-0.11156604508102	-0.153027412286056	0.933496732401722	-0.120672483306028	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.495013153360098	-0.467915390830147	0.398491511104912	-0.124734727135963
505648	-0.275339173045953	1.15237742849669	-0.161168254090185	-0.153027412286056	-0.290104742243517	-0.116949152131498	-0.117041147196131	-0.117041147196131	-0.053246454448043	-0.0805018751979658	-0.57764607051245	-0.500969108893273	-0.124734727135963
505650	-0.299599595052416	-0.162441808486427	0.0240672846318993	-0.0864099195856208	-0.0464089940037654	0.108498550486291	-0.117041147196131	-0.117041147196131	-0.0976307827405466	-0.290842510259941	-0.566350265251036	0.0300347692318425	-0.124734727135963
505651	-0.525662618294457	0.532029656629239	0.0959971162081374	-0.153027412286056	0.0563783199548522	0.012995105859598	-0.117041147196131	-0.117041147196131	0.125635838367199	-0.157907228900773	-0.356801551319915	-0.229549870106654	-0.124734727135963
505652	-0.736838564396169	-0.570421351947213	-0.292740747448718	-0.153027412286056	-0.315119648423737	-0.210590931170926	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.497817695160925	-0.507565972564088	-0.500969108893273	-0.124734727135963
505654	-0.337092974516949	-0.268112955954477	-0.127802413116514	-0.153027412286056	-0.119790487399465	-0.149714466467361	-0.117041147196131	-0.117041147196131	-0.0828360066430454	-0.176978113146392	-0.543067074814245	0.509413701732861	-0.124734727135963
505656	0.537384964170556	0.178253598196563	-0.298762228159776	-0.153027412286056	-0.247060475491915	-0.22666331074098	-0.117041147196131	-0.117041147196131	0.0153475074585536	-0.223533507040109	-0.385847907706407	0.23485720692456	0.277230109266799
514849	0.470117430425363	1.40073882282896	-0.150157945211797	0.0137915983604887	0.0925700991092133	-0.243728578624243	-0.117041147196131	-0.117041147196131	-0.098975762385774	0.153957819351116	-0.287874086561493	-0.0432092871951257	-0.124734727135963
514857	-0.505261808879931	-0.26058944383701	-0.351818241284784	-0.153027412286056	-0.326828753444266	-0.211707930523285	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.238678032764571	-0.503647019718292	-0.500969108893273	-0.124734727135963
514949	-0.418696212175052	2.51353466056692	-0.218543266705512	-0.153027412286056	-0.284117131721656	-0.336191302791737	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.194366272311515	-0.46284380479441	-0.326090382140164	-0.124734727135963
514951	-0.643656488962254	-1.01105977755427	-0.239175385433898	-0.153027412286056	-0.340666786650345	0.38054994830528	-0.117041147196131	-0.117041147196131	0.487435362933365	-0.322814286789361	-0.535690222398628	-0.500969108893273	-0.124734727135963
514957	0.285958772467213	2.96289352067377	-0.0142943618911539	-0.153027412286056	0.0398125975110361	-0.261228235144533	-0.117041147196131	-0.117041147196131	-0.0747661287716811	0.190977771122024	-0.349424698904298	-0.500969108893273	-0.124734727135963
515054	-0.288020757276604	1.19597960099564	6.80813398970385	-0.0742976481855416	6.0429909067291	2.02210460763596	-0.117041147196131	-0.117041147196131	0.112186041914925	0.396831139302677	-0.228398213960581	3.25441953488131	-0.124734727135963
515055	-0.0305294600716448	1.27241164455263	-0.236949600559243	-0.153027412286056	-0.151990526205918	-0.263710455927553	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.0266546726221001	0.195309746661422	0.403337173871073	-0.124734727135963
515149	-0.386165191757295	-0.292564370336242	-0.0461600657235993	-0.153027412286056	-0.212798037505709	-0.144377691783868	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.207267164595316	0.0652927228361719	-0.41082735666636	-0.124734727135963
515155	1.17366966861279	0.279906506238238	-0.241003459531577	-0.0544775677126848	-0.314188242342559	0.106202496261998	-0.117041147196131	-0.117041147196131	0.118910940141062	0.415902023548296	-0.393455286760012	-0.500969108893273	-0.124734727135963
515249	-0.797489619412326	-1.01105977755427	-0.321885272280801	-0.153027412286056	-0.392492882167344	-0.301874600466486	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.254383466849199	0.0450063786932251	-0.500969108893273	-0.124734727135963
515254	0.106762473555839	-0.53528313058041	-0.281165270624101	-0.0489719898035579	0.120711868561961	-0.149714466467361	-0.117041147196131	-0.117041147196131	-0.0169320040269036	0.470871042844492	-0.00893685459597441	4.26082641708393	-0.124734727135963
515350	0.1337797616994	-0.419523637318486	-0.308886409517533	-0.153027412286056	-0.321506432980389	-0.352573959959668	-0.117041147196131	-0.117041147196131	-0.0761111084169085	-0.24596984144672	-0.310926750360297	-0.500969108893273	-0.124734727135963
515356	-0.591827405584811	0.101992543551337	0.2347632904625	-0.153027412286056	0.0456671500213004	-0.0380145312314625	-0.117041147196131	-0.117041147196131	-0.279203034846243	0.397392047662842	-0.525777576965143	0.744241974246805	-0.124734727135963
515453	-0.728016592757455	0.581188968760411	0.347775947562153	-0.153027412286056	-0.308799392872884	-0.234978750364097	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.420973249818283	-0.519553357739466	0.772073473211421	-0.124734727135963
515455	0.308565074791417	-0.331122369938257	-0.344973429491566	-0.153027412286056	-0.350712666525912	-0.286484831611762	-0.117041147196131	-0.117041147196131	-0.279203034846243	-0.355346971678947	-0.580181863530318	-0.500969108893273	-0.124734727135963
