item1	Blood_Total_T_cells	Blood_Total_B_cells	Blood_CD4_T_cells	Blood_CD8_T_cells	Blood_CD4_T_cells_CD44lo_CD62Lhi	Blood_CD4_T_cells_CD44hi_CD62Lhi	Blood_CD4_T_cells_CD44hi_CD62Llo	Blood_CD4_T_cells_CD44lo_CD62Llo	Blood_CD8_T_cells_CD44lo_CD62Lhi	Blood_CD8_T_cells_CD44hi_CD62Lhi	Blood_CD8_T_cells_CD44hi_CD62Llo	Blood_CD8_T_cells_CD44lo_CD62Llo	Blood_Total_myeloid_CD11b_CD11c	Blood_CD4_T_cells_CD25.	Blood_Total_immune_cells_CD45.	MLN_Total_T_cells	MLN_Total_B_cells	MLN_CD4_T_cells	MLN_CD8_T_cells	MLN_CD4_T_cells_CD44lo_CD62Lhi	MLN_CD4_T_cells_CD44hi_CD62Lhi	MLN_CD4_T_cells_CD44hi_CD62Llo	MLN_CD4_T_cells_CD44lo_CD62Llo	MLN_CD8_T_cells_CD44lo_CD62Lhi	MLN_CD8_T_cells_CD44hi_CD62Lhi	MLN_CD8_T_cells_CD44hi_CD62Llo	MLN_CD8_T_cells_CD44lo_CD62Llo	MLN_Total_myeloid_CD11b_CD11c	MLN_CD4_T_cells_CD25.	MLN_Total_immune_cells_CD45.	MLN_Eosinphils	MLN_Neutrophils	MLN_Ly6C_Monocyte	MLN_CD11c_MHCII	MLN_CD103_CD11c_MHCII_DC	MLN_CD103neg_CD11c_MHCII_DC
CCL2_BacillusS	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.843677192982456	0.810572864321608	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.892056338028169	0.810572864321608	0.810572864321608	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.870724075197089	0.810572864321608	0.810572864321608	0.907323212807066	0.907323212807066	0.810572864321608	0.844235294117647	0.956510956707643	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.844235294117647	0.810572864321608	0.844235294117647	0.812083263946711
CCL2_BacteroidesV	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.841431980906921	0.810572864321608	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.892056338028169	0.810572864321608	0.810572864321608	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.86926508226691	0.810572864321608	0.810572864321608	0.907323212807066	0.907323212807066	0.810572864321608	0.844235294117647	0.956510956707643	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.844235294117647	0.810572864321608	0.844235294117647	0.810572864321608
CCL2_CandidaA	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.836200323101777	0.810572864321608	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.892056338028169	0.810572864321608	0.810572864321608	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.866837438423645	0.810572864321608	0.810572864321608	0.907323212807066	0.907323212807066	0.810572864321608	0.844235294117647	0.956510956707643	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.844235294117647	0.810572864321608	0.844235294117647	0.810572864321608
CCL2_CD3.CD28	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.842289752650177	0.810572864321608	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.892056338028169	0.810572864321608	0.810572864321608	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.871937007874016	0.810572864321608	0.810572864321608	0.907323212807066	0.907323212807066	0.810572864321608	0.844235294117647	0.956510956707643	0.844775932309621	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.844235294117647	0.811669172932331	0.844235294117647	0.814316137020223
CCL2_ClostridiumP	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.841811320754717	0.810572864321608	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.892056338028169	0.810572864321608	0.810572864321608	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.870724075197089	0.810572864321608	0.810572864321608	0.907323212807066	0.907323212807066	0.810572864321608	0.844235294117647	0.956510956707643	0.844775932309621	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.844235294117647	0.810572864321608	0.844235294117647	0.812699254349627
CCL2_PBS	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.844235294117647	0.810572864321608	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.897466861313868	0.827073907717436	0.810572864321608	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.884453806801083	0.810572864321608	0.810572864321608	0.907323212807066	0.90741788170564	0.810572864321608	0.844235294117647	0.956510956707643	0.854078212290503	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.844235294117647	0.836698668818072	0.851068288119738	0.84094623655914
CCL2_PseudomonasA	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.841811320754717	0.810572864321608	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.892056338028169	0.810572864321608	0.810572864321608	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.868589641434263	0.810572864321608	0.810572864321608	0.907323212807066	0.907323212807066	0.810572864321608	0.844235294117647	0.956510956707643	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.844235294117647	0.810572864321608	0.844235294117647	0.810572864321608
CCL2_StaphA	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.84291307752545	0.810572864321608	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.892056338028169	0.810572864321608	0.810572864321608	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.86926508226691	0.810572864321608	0.810572864321608	0.907323212807066	0.907323212807066	0.810572864321608	0.844235294117647	0.956510956707643	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.844235294117647	0.810572864321608	0.844235294117647	0.813239553165081
IL.1a_BacillusS	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.841811320754717	0.810572864321608	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.892056338028169	0.810572864321608	0.810572864321608	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.872278366111952	0.810572864321608	0.810572864321608	0.907323212807066	0.907323212807066	0.810572864321608	0.844235294117647	0.956510956707643	0.84591	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.844235294117647	0.810572864321608	0.844235294117647	0.811669172932331
IL.1a_BacteroidesV	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.83901686746988	0.810572864321608	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.892056338028169	0.810572864321608	0.810572864321608	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.86735808530224	0.810572864321608	0.810572864321608	0.907323212807066	0.907323212807066	0.810572864321608	0.844235294117647	0.956510956707643	0.844235294117647	0.810572864321608	0.810572864321608	0.810572864321608	0.810572864321608	0.844235294117647	0.810572864321608	0.844235294117647	0.810572864321608
