item1	Blood_Total_T_cells	Blood_Total_B_cells	Blood_CD4_T_cells	Blood_CD8_T_cells	Blood_CD4_T_cells_CD44lo_CD62Lhi	Blood_CD4_T_cells_CD44hi_CD62Lhi	Blood_CD4_T_cells_CD44hi_CD62Llo	Blood_CD4_T_cells_CD44lo_CD62Llo	Blood_CD8_T_cells_CD44lo_CD62Lhi	Blood_CD8_T_cells_CD44hi_CD62Lhi	Blood_CD8_T_cells_CD44hi_CD62Llo	Blood_CD8_T_cells_CD44lo_CD62Llo	Blood_Total_myeloid_CD11b_CD11c	Blood_CD4_T_cells_CD25.	Blood_Total_immune_cells_CD45.	MLN_Total_T_cells	MLN_Total_B_cells	MLN_CD4_T_cells	MLN_CD8_T_cells	MLN_CD4_T_cells_CD44lo_CD62Lhi	MLN_CD4_T_cells_CD44hi_CD62Lhi	MLN_CD4_T_cells_CD44hi_CD62Llo	MLN_CD4_T_cells_CD44lo_CD62Llo	MLN_CD8_T_cells_CD44lo_CD62Lhi	MLN_CD8_T_cells_CD44hi_CD62Lhi	MLN_CD8_T_cells_CD44hi_CD62Llo	MLN_CD8_T_cells_CD44lo_CD62Llo	MLN_Total_myeloid_CD11b_CD11c	MLN_CD4_T_cells_CD25.	MLN_Total_immune_cells_CD45.	MLN_Eosinphils	MLN_Neutrophils	MLN_Ly6C_Monocyte	MLN_CD11c_MHCII	MLN_CD103_CD11c_MHCII_DC	MLN_CD103neg_CD11c_MHCII_DC
MLN_CD4_T_cells	0.338735002518343	-0.0161731553361802	0.367983487240273	0.557966370676627	0.0148180499287231	0.645585857523633	-0.324743455785851	0.0548392801673978	-0.491130197291852	0.752758860318259	0.0511766414602044	-0.103808803885152	0.506106352919672	0.38567035268248	0.319343843542086	0.858317710728468	-0.651527805706972	0.84709389395995	0.858774934995022	-0.728107941045168	-0.181041741116692	0.615164082735358	0.639160178014467	-0.615759561187824	-0.159571089115985	0.589882979737301	0.527733184356731	-0.492340378774101	0.310571750814922	-0.392491724922524	0.138848708592771	0.359997465197787	0.0186602049403556	-0.605443820375039	-0.285718862174706	-0.603957966651873
MLN_CD8_T_cells	0.343406004744478	-0.0163961758212711	0.373057812820155	0.565660474150323	0.0150223841241545	0.654488194026311	-0.329221520921196	0.0555954889968283	-0.497902660213655	0.763139063976423	0.0518823441611639	-0.105240280261774	0.513085330242869	0.390988572124052	0.323747450470799	0.870153523112003	-0.660512078983192	0.858774934995022	0.870617052294055	-0.738148219694269	-0.183538224708563	0.623646916745815	0.647973907307768	-0.624250606576369	-0.161771502143709	0.598017198790623	0.535010385887747	-0.49912952955029	0.314854394558987	-0.397904007996971	0.14076336938103	0.364961667151645	0.0189175207127692	-0.61379261637116	-0.289658795843635	-0.612286273398295
MLN_CD4_T_cells_CD44lo_CD62Lhi	-0.291155026617653	0.0139014138999172	-0.316295160599757	-0.479592342977048	-0.0127366516283934	-0.554904471441787	0.279128784478415	-0.0471363513015369	0.422144226614133	-0.647023556417876	-0.0439881804235481	0.0892274339339686	-0.43501677582821	-0.331497663265037	-0.274487621814768	-0.737755218845496	0.560011791525684	-0.728107941045168	-0.738148219694269	0.625835196774654	0.155611946099023	-0.528755852071526	-0.549381366729789	0.529267687410033	0.137157141581365	-0.507025826648706	-0.453605822238822	0.423184421512968	-0.266947689795692	0.337360880238049	-0.11934550355175	-0.309430884858949	-0.0160391232843021	0.520400933845749	0.245585730152399	0.519123788652303
MLN_CD4_T_cells_CD44hi_CD62Lhi	-0.0723947782770671	0.00345654268350943	-0.0786457932316544	-0.11924912214824	-0.00316692822150947	-0.137975245152596	0.0694044911324807	-0.0117203049554282	0.104964829361532	-0.160880364838845	-0.0109375222044726	0.0221861197827236	-0.108165548088732	-0.0824258475295137	-0.0682504806869605	-0.183440506288104	0.139245164169139	-0.181041741116692	-0.183538224708563	0.155611946099023	0.0386924191760412	-0.131473473489738	-0.136601942600787	0.131600739730943	0.0341036902891555	-0.126070371263699	-0.112787655798539	0.105223470539535	-0.0663757003917812	0.0838837179213892	-0.0296748827192325	-0.0769390127372168	-0.00398807737381235	0.129396049446935	0.061064116559946	0.12907849132616
MLN_CD4_T_cells_CD44hi_CD62Llo	0.245991157061047	-0.0117450312630728	0.267231561936655	0.405198140444502	0.0107609465223706	0.468827876935707	-0.235830421547411	0.0398245763811863	-0.356661356521313	0.546657480511232	0.0371647487082835	-0.0753865044680436	0.367537120241699	0.280075857514511	0.231909194471231	0.62331487805619	-0.473142951250288	0.615164082735358	0.623646916745815	-0.528755852071526	-0.131473473489738	0.44673542258531	0.464161514364342	-0.447167862198689	-0.115881372026226	0.428376151379097	0.383242640040995	-0.357540196738176	0.225538854164623	-0.285029574247643	0.100832669281995	0.261432070334249	0.0135511398885498	-0.439676516457584	-0.207490554498322	-0.438597481595915
MLN_CD4_T_cells_CD44lo_CD62Llo	0.255586690038863	-0.0122031771417978	0.277655632850067	0.42100396113187	0.0111807055838815	0.487115743084245	-0.245029608274961	0.041378038873736	-0.370573872114562	0.567981295336469	0.038614457616942	-0.0783271536293706	0.381873873643675	0.291000954006512	0.240955423408865	0.647628916574524	-0.491599138237599	0.639160178014467	0.647973907307768	-0.549381366729789	-0.136601942600787	0.464161514364342	0.48226735675042	-0.46461082242381	-0.120401630152888	0.445086091429699	0.398192028608268	-0.371486993808791	0.234336591200261	-0.296147903508022	0.104765913122531	0.271629916802887	0.0140797377911781	-0.45682725701121	-0.215584270069488	-0.455706131552777
MLN_CD8_T_cells_CD44lo_CD62Lhi	-0.246229276349279	0.0117564004460876	-0.2674902419237	-0.405590371994402	-0.0107713631119636	-0.469281702031265	0.236058705249937	-0.0398631265465473	0.357006604494328	-0.547186644615021	-0.0372007241620986	0.0754594785578472	-0.367892895947284	-0.280346970771749	-0.232133682428367	-0.623918246473497	0.473600953335119	-0.615759561187824	-0.624250606576369	0.529267687410033	0.131600739730942	-0.447167862198689	-0.46461082242381	0.447600720413347	0.115993545122836	-0.428790819229278	-0.383613618680053	0.357886295427979	-0.225757175636273	0.285305482699622	-0.100930275243636	-0.261685136417001	-0.0135642573835994	0.440102123054188	0.207691405227033	0.439022043687439
MLN_CD8_T_cells_CD44hi_CD62Lhi	-0.063809116862922	0.00304661387579107	-0.0693187924671842	-0.105106768085348	-0.00279134625165082	-0.121612065837644	0.0611734629331268	-0.0103303349546539	0.0925165215313367	-0.141800752005387	-0.00964038635307317	0.0195549560844369	-0.0953376509024035	-0.0726505510854257	-0.0601563123991833	-0.161685372642948	0.122731378761331	-0.159571089115985	-0.161771502143709	0.137157141581365	0.0341036902891555	-0.115881372026226	-0.120401630152888	0.115993545122836	0.0300591618747586	-0.11111905090903	-0.0994115995769791	0.0927444891492448	-0.0585038717426271	0.0739355252841193	-0.0261555889028095	-0.0678144276687714	-0.00351511118978837	0.11405032016481	0.0538222153922803	0.113770422861143
MLN_CD8_T_cells_CD44hi_CD62Llo	0.235881776567604	-0.0112623513514681	0.256249274720517	0.388545906982417	0.0103187090689436	0.449560682738561	-0.226138611923701	0.0381879248834754	-0.342003815967989	0.524191760458119	0.0356374068715931	-0.0722883814832855	0.352432623647679	0.268565714448926	0.222378533634282	0.597698805735631	-0.453698422515491	0.589882979737301	0.598017198790623	-0.507025826648706	-0.126070371263699	0.428376151379097	0.445086091429699	-0.428790819229278	-0.11111905090903	0.41077138232826	0.367492701239233	-0.342846538910348	0.216269992145166	-0.273315850663513	0.0966887974773343	0.250688122040443	0.012994235197788	-0.421607341727868	-0.198963414786148	-0.420572651443917
MLN_CD8_T_cells_CD44lo_CD62Llo	0.211029382700924	-0.01007575527048	0.229250970756242	0.347608891600706	0.00923153469833865	0.402195179065622	-0.202312753335675	0.0341644629443404	-0.305970453569144	0.468963161275342	0.0318826663195771	-0.0646721113553024	0.315300486939996	0.24026975614433	0.198948835139579	0.534725538576399	-0.405896968511202	0.527733184356731	0.535010385887747	-0.453605822238822	-0.112787655798539	0.383242640040995	0.398192028608268	-0.383613618680053	-0.0994115995769791	0.367492701239233	0.328773841786731	-0.306724387615689	0.193483886730215	-0.24451942022477	0.0865017109106293	0.224275738526527	0.0116251686432161	-0.377186989014856	-0.178000722282822	-0.376261313216216
