item1	X1.1.1.1.1.1.1.1	X1.1.1.1.1.1.1.2	X1.1.1.1.1.1.2.1	X1.1.1.1.1.1.2.2	X1.1.1.1.1.1.2.3	X1.1.1.1.1.1.2.4	X1.1.1.1.1.1.2.5	X1.1.1.1.1.2.1.1	X1.1.1.1.1.2.1.2	X1.1.1.1.1.2.1.3	X1.1.1.1.1.2.2	X1.1.1.1.1.3	X1.1.1.1.2.1.1.1	X1.1.1.1.2.1.1.2	X1.1.1.1.2.1.1.3	X1.1.1.1.2.1.2	X1.1.1.1.2.2	X1.1.1.2.1.1	X1.1.1.2.1.2	X1.1.1.2.2.1	X1.1.1.2.2.2.1	X1.1.1.2.2.2.2.1	X1.1.1.2.2.2.2.2	X1.1.2.1.1.1	X1.1.2.1.1.2	X1.1.2.1.1.3	X1.1.2.1.2	X1.1.2.1.3	X1.1.2.2	X1.2	X10.1.1	X10.1.2	X10.2	X10.3	X11.1.1.1	X11.1.1.2	X11.1.2	X11.2	X12.1.1.1.1	X12.1.1.1.10	X12.1.1.1.2	X12.1.1.1.3	X12.1.1.1.4	X12.1.1.1.5	X12.1.1.1.6	X12.1.1.1.7	X12.1.1.1.8	X12.1.1.1.9	X12.1.1.2	X12.1.2	X12.2	X13.1.1.1.1	X13.1.1.1.2	X13.1.1.1.3	X13.1.1.2	X13.1.2	X13.2	X14.1	X14.2.1	X14.2.2	X15.1.1	X15.1.2	X15.2	X16.1.1	X16.1.2	X16.2	X17.1	X17.2	X18.1	X18.2	X19.1	X19.2	X2.1.1.1.1.1.1.1	X2.1.1.1.1.1.1.2	X2.1.1.1.1.1.2	X2.1.1.1.1.2	X2.1.1.1.2	X2.1.1.2.1.1.1	X2.1.1.2.1.1.2	X2.1.1.2.1.2	X2.1.1.2.2	X2.1.2.1.1	X2.1.2.1.2	X2.1.2.2.1.1	X2.1.2.2.1.2	X2.1.2.2.2	X2.2.1.1	X2.2.1.2.1	X2.2.1.2.2	X2.2.1.2.3	X2.2.2	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X3.1.1.1.1.1	X3.1.1.1.1.2	X3.1.1.1.1.3	X3.1.1.1.1.4	X3.1.1.1.1.5	X3.1.1.1.2	X3.1.1.2.1	X3.1.1.2.2	X3.1.1.2.3	X3.1.1.2.4	X3.1.2.1.1.1.1	X3.1.2.1.1.1.2	X3.1.2.1.1.1.3	X3.1.2.1.1.1.4	X3.1.2.1.1.1.5	X3.1.2.1.1.1.6	X3.1.2.1.1.2	X3.1.2.1.2	X3.1.2.2.1	X3.1.2.2.2	X3.1.2.2.3	X3.2.1.1	X3.2.1.2.1	X3.2.1.2.2	X3.2.2	X3.3	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X4.1.1.1.1	X4.1.1.1.2	X4.1.1.1.3	X4.1.1.2	X4.1.2	X4.2.1.1.1.1	X4.2.1.1.1.10	X4.2.1.1.1.2	X4.2.1.1.1.3	X4.2.1.1.1.4	X4.2.1.1.1.5	X4.2.1.1.1.6	X4.2.1.1.1.7	X4.2.1.1.1.8	X4.2.1.1.1.9	X4.2.1.1.2	X4.2.1.2.1	X4.2.1.2.2	X4.2.2.1.1.1	X4.2.2.1.1.2	X4.2.2.1.1.3	X4.2.2.1.2	X4.2.2.1.3	X4.2.2.2.1.1	X4.2.2.2.1.2	X4.2.2.2.1.3	X4.2.2.2.2	X40	X41	X42	X43	X5.1.1.1.1	X5.1.1.1.2.1	X5.1.1.1.2.2	X5.1.1.2.1	X5.1.1.2.2	X5.1.1.2.3	X5.1.2.1.1	X5.1.2.1.2	X5.1.2.1.3	X5.1.2.1.4	X5.1.2.2.1	X5.1.2.2.2	X5.2.1.1	X5.2.1.2	X5.2.2	X6.1.1.1.1.1	X6.1.1.1.1.2	X6.1.1.1.2	X6.1.1.2.1.1	X6.1.1.2.1.2	X6.1.1.2.2	X6.1.2	X6.2	X7.1.1.1.1	X7.1.1.1.2	X7.1.1.1.3	X7.1.1.2.1	X7.1.1.2.2	X7.1.2.1	X7.1.2.2	X7.1.2.3	X7.2	X8.1.1.1.1.1	X8.1.1.1.1.2	X8.1.1.1.2	X8.1.1.2	X8.1.2	X8.2	X9.1	X9.2.1.1	X9.2.1.2	X9.2.2
1.1.1.1.1.1.1.1	0.751480722935126	-0.38687215286481	0.55462536107228	0.585928226748363	0.573845876102481	-0.221324017282789	0.595085095363877	0.619119721648012	0.733365462893423	-0.43198235165163	0.573714752067333	-0.65164537589906	-0.608909332132334	-0.63719968402006	0.636303442997639	-0.686518383069342	-0.682740146172047	0.772147202805787	-0.666820659057092	0.787897542456976	-0.646055366304121	0.647528979216659	0.770653730688728	0.672655838398154	0.0396071468458097	-0.748729894785733	0.34645489914546	-0.714730996517815	-0.723691745556055	-0.719580539437519	0.682850576646212	0.438046893013079	-0.608316274654975	-0.713625377475854	0.533656795530652	0.597849150640377	0.529675881481485	-0.512806852646206	-0.0222104478988687	-0.125273724020347	0.0820697491606265	0.0625279379873591	-0.137697051051501	-0.259400474588573	-0.00568557247572348	0.0532840643498562	0.0853098849885214	-0.00564597074025197	0.136469515789795	0.13281492917578	-0.160531360012024	0.166973946083255	0.0575360619375011	-0.0685898125747357	0.113495182985847	-0.00953717558957786	-0.0303807520171944	0.40837304471251	0.31745719392791	0.385749665098675	0.348632572033632	0.24799407227595	0.216385817604707	0.530531022226124	-0.375077992867594	-0.026989239314211	0.424509621820619	-0.326715009434073	0.29977453229655	0.049634948579915	-0.0619376055157583	-0.200021033508918	-0.459549314736532	-0.448602486915629	-0.468612488250932	-0.373595979267288	-0.510329950275155	-0.142156811580761	-0.0905692936418157	-0.245970616314688	-0.419908427276414	-0.0107389945391852	-0.375360512935806	-0.262455941821709	-0.191394881034694	0.260844668724033	-0.383230565036221	-0.280382637287005	-0.6444677491227	0.327188442366838	-0.45312062947434	-0.599476128025749	-0.643539982243398	0.470844562560574	-0.274002420350405	-0.607308977897389	0.27969144216338	0.461544523141876	-0.114669001114858	0.54365667089832	0.0400786123489585	-0.439710195239654	-0.341341134258818	-0.397692525526411	-0.388126928321483	0.344699848607123	-0.302619145024572	0.212239095635727	-0.27295164890677	-0.429457892095832	-0.306675358003582	-0.232685036667771	-0.312940624439865	-0.165759525907131	-0.249379555155952	-0.140775329833393	-0.177810104939882	-0.465640789137097	-0.21313283151687	-0.402263262044622	-0.478265085155083	-0.537884437307754	-0.409765068149419	-0.34835400945404	0.42768159513814	-0.215556392298204	-0.0791012730191422	-0.621101078166791	0.390555572939399	-0.21864087660863	-0.471927000990263	-0.11041866457416	-0.363235484145866	0.398373728836671	0.180698247658829	0.503118518978709	-0.375611643268276	0.208234432602927	0.179125878854921	-0.121576242075675	0.231007233242896	0.0659728318023817	0.317211633572575	-0.0154778184661378	-0.0714123414256699	0.328975315972157	0.333414762432081	0.305451562500895	0.338631175589158	0.328826535227491	-0.0967759331709076	0.402925487048667	0.0827461961346606	0.142388314248912	0.125614967318266	-0.0102528236710733	-0.0326526711737527	-0.117051259935124	0.0629208676961803	-0.0401770005564289	0.178750437505492	-0.0729524311219977	0.0702433736245594	0.269793052911583	0.513887445705217	-0.18682778718674	-0.286578472687332	-0.0583354303539311	0.161271085857151	0.361882489770294	0.328491628084906	0.167332638125146	0.0863130382846004	-0.150554241432886	0.463848454108517	0.257873700554506	0.140791300553215	0.278017158628783	0.310682161440755	0.244785921538649	0.306253987045587	0.303056956467373	0.080288462850033	-0.301756299382263	-0.259660146814528	-0.364328067325087	0.0222732130421138	0.0027158745082941	-0.116497235692675	-0.126385532377178	-0.101576114419686	-0.502671392140604	0.708605269280099	0.68496539725636	0.641823485962269	0.638737042075426	0.729135618557314	-0.574197299859496	0.71401769178486	-0.672341411341491	-0.130127209936396	-0.146041641863261	-0.225929047951486	-0.414942491904034	-0.414015206268396	-0.473608636106363	-0.170969715407755	0.0858249013548589	0.131904981990182	0.044231299951883
1.1.1.1.1.1.1.2	-0.38687215286481	0.71629027882398	-0.308708681471101	-0.299570682327425	-0.288786441464383	0.545390843961131	-0.321785292381808	-0.376990204218534	-0.323461588440087	0.393887290737547	-0.3895855987747	0.76123651509331	0.787585029023901	0.740509597805935	-0.337545908200495	0.743668191149248	0.706030763682223	-0.554914114272692	0.730371567872958	-0.504103883509829	0.72189794172086	-0.424146617494856	-0.503476884258914	-0.238335017170176	0.453121670948829	0.58981813765349	0.0998064361817492	0.653312892135609	0.628787804212729	0.63338799613008	-0.1986217420585	-0.149437817579488	0.546388830040957	0.59280214083695	-0.102844203843947	-0.0782374645307851	-0.0392079538674057	0.0813727077543964	-0.0116409412043348	0.0349590514864241	-0.0472549705663811	-0.0371477101819744	0.0604084779832361	0.188197157512151	-0.00940888235742605	-0.0163563320442756	-0.0456727141856501	-0.00381781654436284	-0.0612579344863915	0.0223865049233785	0.0995060593718033	-0.107489298113852	-0.0476226837767814	0.0239462375824015	-0.0636648236160678	-0.0190586034596967	0.0740470473794299	-0.19931539583242	-0.163626950220898	-0.168684086773804	-0.0702037884770504	0.0216257322742488	-0.0433972375928504	0.061195220556625	-0.172649817211506	-0.0481701164701217	0.17402920350807	-0.253676493223587	0.140439094494559	0.360509399403687	0.439141350389701	0.483208593631425	0.731354690221983	0.701964734780612	0.716837300585107	0.722693401386955	0.751146713821295	0.609565078639067	0.597533240883954	0.70047055408088	0.755939642279893	0.575119506061104	0.71925793288756	0.698677339179773	0.648483811926434	-0.529173892295249	0.697288653095285	0.710651677748967	0.63439846196305	-0.577571190824778	0.763351555739751	0.495994204701314	0.245014434044681	-0.202946235838918	0.260923609959735	0.120616841712467	-0.00524492912544766	-0.129176239278822	-0.235018975436839	-0.296414279937973	0.132180736389569	-0.267072269959345	-0.340488019147009	-0.241983754263603	-0.108878593608935	0.218824111451611	-0.339876057644399	0.393069917330115	-0.420232825575102	-0.20107918330602	-0.389911980693095	-0.411257997610097	-0.380830604853346	-0.389502085231452	-0.208663199320893	-0.370148383850662	-0.314286608646499	-0.270937926560201	-0.426709848389017	-0.337391605532751	-0.261027295522486	-0.211920894345986	-0.284398153973207	-0.338914706750952	0.266417431473329	-0.168263510819424	-0.112418875867125	0.586066709427841	-0.165980131786422	0.0677221164279339	0.515923428943744	0.124344708657042	-0.0544237677473191	0.0446066822638229	0.00149559147208493	-0.10414291876431	0.368868167165574	-0.0639098978971759	-0.0468817091029792	0.102612383534917	0.0155509958464532	-0.0160485492134032	-0.204107206084982	-0.0211849600016594	-0.269976712084346	-0.198749807410951	-0.215177140446123	-0.179826558332651	-0.102917373020281	-0.175493501964364	-0.175251818833695	-0.239781984131929	-0.0333782543535186	-0.0478367854548322	-0.125648914350011	-0.0437559856547113	-0.0122026202498737	0.0814289891756655	-0.0620392703802801	-0.0252488846829468	-0.129591204162774	-0.00216106775290859	-0.0806456644557627	-0.13319577343943	-0.179608860893159	0.134109938278255	0.287320706600763	-0.0105337493250694	-0.0577138800561286	-0.189533797819803	-0.175236626943732	-0.085644440488762	-0.0504398322921827	0.295515033146451	-0.20764305360609	-0.110454374921299	0.0646843100462027	-0.110521855328651	-0.120315746965768	-0.0659420164927832	-0.121998132114334	-0.105500939723879	-0.00822100816394386	0.261812836866674	0.275144629202801	0.389365598153959	0.138212426279425	0.143983731081015	0.204798132861986	0.155552508356706	0.232142558473192	0.0680068602811631	-0.193562255253266	-0.236426673817277	-0.257064946091299	-0.258765582686086	-0.170599893179451	0.208591629525247	-0.158105559751242	0.23627822287562	0.0615402665317934	0.0736593108834092	0.0234142396265257	0.200242571916423	0.252374524305073	0.301577733388126	0.0131602940406953	-0.113706584759644	-0.137408872351591	-0.113577601506788
1.1.1.1.1.1.2.1	0.55462536107228	-0.308708681471101	0.410376631410155	0.432347522613105	0.423225636890408	-0.182686649727353	0.439890156904049	0.459548694998816	0.538831150990056	-0.326509131737461	0.427650248652971	-0.50002744259014	-0.470653678114428	-0.488770162360399	0.470066377205132	-0.524172973399095	-0.519784547765305	0.576933750989419	-0.509493731053504	0.585917130654771	-0.494267405348676	0.481974171591887	0.573560274547243	0.49160996174939	0.00800643622084579	-0.561755742627672	0.243229842500489	-0.54029384049719	-0.545601130851192	-0.542867960891442	0.497118696911074	0.319887534809699	-0.459417949204176	-0.536790941986605	0.386156851440467	0.430949239039414	0.38045811115937	-0.37028736918364	-0.015357920228227	-0.091133589868855	0.0607953572788536	0.0463705518369636	-0.101156634939578	-0.193898702827944	-0.00364323802424959	0.0388295087746598	0.0630410211398919	-0.003865545783442	0.10031706536018	0.0939547635147137	-0.119234968862767	0.124199054905826	0.043271071584763	-0.0501128290083636	0.0839990729442014	-0.00596445339709993	-0.0250404124457319	0.300907504065641	0.23430595293284	0.283359481514704	0.2524075798734	0.17633811347966	0.156653944676862	0.376568897295865	-0.260429167784822	-0.0171371624376868	0.295709303253982	-0.22221919473651	0.208033561635556	0.0193273609699969	-0.0639680036579867	-0.164668383086102	-0.361345697700761	-0.352201664620341	-0.367174817073975	-0.299503682321817	-0.398539344520609	-0.128961371343249	-0.0915386838245026	-0.20725965426507	-0.33410581447243	-0.0334579766559144	-0.300611268877815	-0.218965730946352	-0.16590949696474	0.210215667052836	-0.305253312362117	-0.232319474993121	-0.489210114079569	0.259818681323328	-0.358183673855575	-0.450838580529664	-0.471092502556548	0.345735310759821	-0.207598598580945	-0.439612372118957	0.200205164131157	0.33577932404609	-0.0714496973667677	0.401983282269027	0.022729819430378	-0.30240651525145	-0.228785026343169	-0.273489884371827	-0.272617291349761	0.236640026700541	-0.201127526175177	0.134124368247519	-0.176314232266842	-0.298034625789355	-0.201784703713241	-0.14792724684997	-0.20667123654658	-0.101052954649075	-0.168944661007179	-0.0840576243810632	-0.113040279702056	-0.320772745993765	-0.133255436736164	-0.272481114919807	-0.330242944695662	-0.375070007546036	-0.280220108117362	-0.233869522681368	0.293835820517028	-0.14657315860317	-0.0515155540775992	-0.470337233794233	0.286674339600493	-0.159356608765733	-0.360538541466085	-0.0845194640642576	-0.257261697030892	0.282824425358434	0.129126183377564	0.364381217038381	-0.285084462397208	0.15174546401582	0.130170523238796	-0.0915226002113228	0.164465392196908	0.0478877580631303	0.235944928535264	-0.0101165002822019	-0.0389556335491355	0.244115421870424	0.248025839643521	0.22644848032488	0.246723313829011	0.242966575742114	-0.0613358360488975	0.298826612337375	0.0606569651645363	0.103947200788314	0.0954427755091432	-0.00536904824472055	-0.0227985843183046	-0.0873378349957928	0.047767257260914	-0.0275934251860638	0.133609580182922	-0.0520616858259616	0.0538366437036171	0.198863591672	0.375463430628395	-0.139587169960197	-0.217773316833957	-0.0412357088283582	0.117890497639106	0.267229843055691	0.242715613776857	0.123476303596864	0.063971930214861	-0.120887839443216	0.340943863085327	0.189322260092085	0.0977615877550752	0.203727186006385	0.227520589158298	0.177969650729386	0.224430005633289	0.221404742329505	0.0577720845332458	-0.227481556904492	-0.197981813744058	-0.277935886958762	0.00972917961121861	-0.00451236649570685	-0.0924717955450497	-0.0973341439678713	-0.0830294156194594	-0.362441723504026	0.515305650214239	0.500325343790827	0.470405433778753	0.468274960971259	0.528954868876864	-0.419882129808392	0.51758599185051	-0.491292960287714	-0.0957951837265227	-0.107716712910783	-0.162581290683493	-0.305646000852806	-0.307319857391403	-0.352132726102558	-0.12282756281712	0.066458885145142	0.10046707098382	0.0367150648620269
1.1.1.1.1.1.2.2	0.585928226748363	-0.299570682327425	0.432347522613105	0.456855539324607	0.447453246287808	-0.170836503139185	0.463924983801532	0.482493051832506	0.572020585698274	-0.336128456717315	0.446946688901478	-0.506380131908525	-0.472865104602857	-0.495170123608812	0.496084741256745	-0.533712941815231	-0.530910128408819	0.601410903229093	-0.518367310903662	0.613927589389698	-0.502167762635498	0.504513301980404	0.600449547839148	0.524901341645159	0.0327796790123507	-0.582964232828376	0.271245306573338	-0.556130673586661	-0.563234153565575	-0.56000172961076	0.533030388633564	0.341849350500752	-0.473368300718416	-0.555508897816367	0.416780297194734	0.467062069139	0.413923253812874	-0.400566674150392	-0.0174099439673749	-0.0977940910361768	0.0639695823309742	0.0487330536942248	-0.107404161573439	-0.202035023705129	-0.00448247902535805	0.0415898870356429	0.0665089394497846	-0.00442910832181589	0.106441116274721	0.103919385316098	-0.125098432892095	0.130103000635321	0.0447886067103774	-0.0535249138237131	0.0884710105501301	-0.00753219609188778	-0.0234536992805831	0.318451534425822	0.247520043004992	0.300888222898877	0.272266248681958	0.193959000216627	0.168988229234224	0.414994232586905	-0.293913740317227	-0.0212922467877635	0.332563033138369	-0.256430195422303	0.234915249303768	0.0402477994430166	-0.0466601779505239	-0.1544318975135	-0.356326532521246	-0.347886528256364	-0.363469968571676	-0.289166209108584	-0.395945562481859	-0.108689358905512	-0.0684084326240967	-0.189482643786426	-0.325238249626243	-0.00608999184497106	-0.290559425227312	-0.20237743102195	-0.147025800797573	0.201797247283651	-0.296799995047991	-0.216343839640297	-0.501277362387585	0.253468282316407	-0.351172573163628	-0.466659415946007	-0.502112900761395	0.367274832112931	-0.213158747163695	-0.474287525428625	0.218631085930366	0.36030011997711	-0.0905859195490004	0.423821900311992	0.0318617731663175	-0.344819221736999	-0.268212323108277	-0.311870842543361	-0.303859276200969	0.270350352803789	-0.237938494652421	0.167496042133417	-0.215067683927143	-0.336539831075492	-0.241310054477895	-0.183552805839838	-0.246171598647373	-0.131145784404311	-0.195791850548121	-0.111536513517741	-0.140264969431227	-0.365106267131304	-0.168329575176135	-0.315826508922246	-0.37493573423765	-0.42134703041586	-0.321478712782089	-0.273688415101614	0.335413095709974	-0.169188250251787	-0.0622889873960762	-0.483203925576129	0.304656137189916	-0.170653643062273	-0.366866483972467	-0.0858226726803648	-0.284181813682394	0.311612202795228	0.141268998365237	0.392901430595437	-0.292160273485314	0.162533562877442	0.139845861778406	-0.0946323547433485	0.180654986502625	0.0515107155782596	0.247165809701934	-0.0121848877059791	-0.056909638345333	0.256383683200801	0.259788424905628	0.238069562390697	0.264316406942187	0.256360594106425	-0.076358226572887	0.314030632668668	0.0645540270874359	0.111122005504654	0.0976973351529939	-0.00819066101083845	-0.0255755276244005	-0.0911798089953893	0.0489404542870231	-0.0315100570304778	0.139220818154606	-0.057040092885013	0.0545903273228101	0.210380016331202	0.401017664713322	-0.14551726912077	-0.222884413824462	-0.0456466403376513	0.125844244737277	0.282146199561511	0.25609980613997	0.130470976689685	0.0672740576522241	-0.116513007265211	0.361786714140577	0.201153078959098	0.110324557621161	0.216900196292052	0.242397192134562	0.191099978225718	0.238928670379375	0.236495482089156	0.0627335067440333	-0.234852107617144	-0.201889499900274	-0.283257040669086	0.0179663683792081	0.00270032052964709	-0.0902521734068494	-0.0981798661221327	-0.0784778003647882	-0.392696733898954	0.553184706547137	0.534532135147304	0.500722705364848	0.498303024225511	0.569326594930866	-0.448049433860943	0.557558059010014	-0.524663779137744	-0.101481811555815	-0.113874529182483	-0.176528864104984	-0.323583561318553	-0.322649675787696	-0.369040318837373	-0.133604855056792	0.0666388484176896	0.102567489554523	0.0341230730587428
1.1.1.1.1.1.2.3	0.573845876102481	-0.288786441464383	0.423225636890408	0.447453246287808	0.438285496243847	-0.163470098227674	0.454221007853378	0.47202461791258	0.560706839324627	-0.327669400370068	0.43689080635993	-0.492145209581305	-0.458890565421157	-0.481284757133949	0.485766236160773	-0.519230838217115	-0.516803789142278	0.587607053666161	-0.504229762835338	0.600390516580798	-0.488344516450309	0.493300986890391	0.587116905210465	0.515039161948262	0.0363220498706608	-0.569122426942346	0.268130054206688	-0.542120623850867	-0.549337203696336	-0.546111598965012	0.523401125196579	0.335477834147766	-0.461529379548792	-0.542045663517482	0.409717213117922	0.459475744334616	0.407467735251302	-0.39393358645448	-0.0172565026328276	-0.0960405931078284	0.0626058918604476	0.0476839713485776	-0.105282754006285	-0.197381992810787	-0.00449994159263655	0.0408309298227916	0.065121840947753	-0.00439768139066734	0.104326370309484	0.10258503149393	-0.122368574196591	0.12722837143378	0.0437046512208903	-0.0525224267254047	0.0866000158142164	-0.00759040051239351	-0.022449743696372	0.311982071596752	0.242414219587942	0.294950055651795	0.267625382232087	0.191289414147122	0.166109336869308	0.409415000541529	-0.291111248462483	-0.0214060885962214	0.329202553414825	-0.25490067430569	0.232697045548569	0.0428571178628466	-0.0420699424750562	-0.147860024230737	-0.344571049855413	-0.336516703534309	-0.351738077263774	-0.278478586990714	-0.383429674926752	-0.101669700639399	-0.0620899953685203	-0.180463235574993	-0.313723014507558	-0.000890167767729724	-0.279881771499969	-0.19318370189172	-0.139094719415595	0.194118126399167	-0.286225464329885	-0.206837653035777	-0.488244691438966	0.244596777937509	-0.339208839611477	-0.455367238959579	-0.492527601864297	0.360052754800536	-0.207695414581435	-0.466218050731111	0.21535873276763	0.353836400487809	-0.0913375437941124	0.414935040772769	0.0325661081335281	-0.342104603443808	-0.267280290263696	-0.30941944204956	-0.300343433739276	0.268305783867109	-0.237447694060838	0.16851720214762	-0.215628301034973	-0.333361017078567	-0.241214080935264	-0.184498661479127	-0.245923207801103	-0.132671567133132	-0.194757060856321	-0.113179658815785	-0.140987910936351	-0.362126673987957	-0.169637329735873	-0.314164449620136	-0.37172305751553	-0.417013273618734	-0.319262409175754	-0.272661607304452	0.33283144007415	-0.168187024834875	-0.0623688044089299	-0.470867346232904	0.2986864017509	-0.167534050688835	-0.356869610902947	-0.0834516080273518	-0.280472464368048	0.307410911532355	0.139197959642617	0.386179123653025	-0.284572233888496	0.159567648500066	0.137365985316465	-0.0923244022551202	0.178127717638806	0.0506081180158024	0.241705543314857	-0.0121933376562842	-0.058468734546226	0.25083501421537	0.25404356347831	0.232959239865823	0.259502172841742	0.251018899417926	-0.0767887359859279	0.307266849209409	0.0633050089701631	0.109057443924175	0.095139480059093	-0.00845858791759083	-0.0253065992568938	-0.0891110121477525	0.0476671489207016	-0.0312694855755364	0.136015285084621	-0.0562177066654022	0.0530683430575869	0.206092551308743	0.393505088998713	-0.142178687020311	-0.217043045957289	-0.0450667484579873	0.123474708055636	0.276299307107804	0.25076424154855	0.127785011090741	0.0658333142330884	-0.11216826944561	0.354603878742852	0.197203809721605	0.109271518347245	0.212717989575709	0.237751775439493	0.187694530498003	0.234319481252528	0.232068771504641	0.0617348727580869	-0.229060803553081	-0.19646608274191	-0.275618241291214	0.0189293124270436	0.00393978301930967	-0.0871009211334494	-0.0953491964343002	-0.0752573140669366	-0.386298518107566	0.543303033814048	0.524544815442606	0.491050848343086	0.488651757683171	0.559410781639445	-0.439585423069748	0.547926895273999	-0.514823379250165	-0.0994377281921924	-0.111539921356042	-0.173716264951403	-0.317030140940282	-0.315646838805653	-0.360915846359155	-0.131516677110602	0.0646453482814518	0.0998332907598505	0.0326104669012227
1.1.1.1.1.1.2.4	-0.221324017282789	0.545390843961131	-0.182686649727353	-0.170836503139185	-0.163470098227674	0.425154652568463	-0.188134536907948	-0.2309487094305	-0.170864494858272	0.270311005370288	-0.247587319226399	0.547144864938612	0.574897761854668	0.531802074984777	-0.195719346409919	0.52777907668657	0.496887215424748	-0.358735972610319	0.519344639745023	-0.314217211123137	0.515078290139863	-0.266457197841873	-0.316022099265813	-0.108037185815582	0.383399100162651	0.391018829903663	0.130044610717233	0.448584296919762	0.426912588111204	0.431305690964206	-0.0735269578767515	-0.0655413173084732	0.373741183247443	0.398247772049386	-0.0137591086496302	0.0154372995337087	0.0387969251280223	-0.00134029428311402	-0.0127108930246738	0.0122546487841587	-0.0283462513431434	-0.0225517387692877	0.0318105890424687	0.121997568669276	-0.00861767423744352	-0.00645289282706334	-0.0265886947444166	-0.00394754728725185	-0.0326850381618714	0.0366084362175672	0.0613480208305541	-0.0671388721018596	-0.0319652294523549	0.0107189989481078	-0.0377948354542945	-0.017188690776537	0.0576779237330861	-0.111161692520099	-0.0936599852651751	-0.0886594287256095	-0.0115056131841485	0.051523530360448	-0.00699421868212362	0.122681512977918	-0.194684131194478	-0.0438333555178846	0.202508537300774	-0.255757650002821	0.157643448514977	0.307483935607822	0.358025824089202	0.376150307000858	0.548147675238674	0.525104707300325	0.53481183739855	0.552525503413126	0.557805037213581	0.48938500249516	0.486311111345929	0.55121450562841	0.57401132042619	0.478388250215265	0.549420975338806	0.547492765914788	0.515208561207912	-0.406288893559276	0.530028897961462	0.555063082983985	0.442289396796908	-0.437711315191727	0.575711451525241	0.332889025854263	0.117540810868463	-0.105756998629725	0.180703910600118	0.0186438547919978	0.0333839180618594	-0.0454642120739523	-0.211563772353096	-0.173909925710449	0.115692872492786	-0.28218909751569	-0.330161510225119	-0.25558443640729	-0.143239718743424	0.229107399889691	-0.32442324899229	0.356602542457147	-0.387461840230556	-0.225745126027308	-0.366717211757267	-0.374537675998242	-0.359986215260688	-0.347350800114205	-0.207761098390931	-0.327830466939873	-0.28622334789889	-0.288915096526907	-0.384789924578477	-0.335802914488215	-0.282350734052914	-0.249428854047613	-0.292601801217192	-0.329795629605379	0.280018819485845	-0.169488207498605	-0.104473284113027	0.405119513045338	-0.0857546200570119	0.0269846907819917	0.366736372284521	0.0888370851925959	-0.0944460708149966	0.0909992648215363	0.0256430861268811	-0.0189655002802418	0.257047220707626	-0.0252089797382267	-0.0149317092988118	0.0691988713407302	0.0441618919597924	-0.00448304662703021	-0.127466931814943	-0.0197647886920972	-0.234890085997456	-0.121408943421638	-0.134515370616457	-0.108796592656134	-0.0401497038999738	-0.102025652255779	-0.159282720179096	-0.14565953454078	-0.0166771999549524	-0.0206883323080588	-0.08787363422871	-0.0378910147610705	-0.0145892758288072	0.0521358787332754	-0.0432664066256811	-0.0264899607609233	-0.083989210095547	-0.0116520242059415	-0.0578016554439288	-0.0747053400297929	-0.0804749530316805	0.086668827333221	0.20102989944147	-0.0166642067273812	-0.026379785240536	-0.109277120005608	-0.101856548672718	-0.0488646791415826	-0.0304306016314823	0.22623068331102	-0.110620197026953	-0.0573407428463776	0.0729755169451717	-0.0546775642424961	-0.0584389204400962	-0.0219697771610088	-0.060440409076372	-0.0471079632089647	0.00398037703802992	0.177698888432846	0.194505186436449	0.275672138800012	0.118321449438966	0.120496258337903	0.155140956080294	0.112718997317852	0.17996959967138	-0.0111234458746616	-0.0658286610352235	-0.104783143082814	-0.127826622192817	-0.129662197400232	-0.0438988168614188	0.0965139094609501	-0.0355154542674604	0.106363594987063	0.0337768422993745	0.0417395582150782	-0.010966537366233	0.111048349042078	0.15466866425496	0.187674813425434	-0.0121018702092372	-0.0832817002890906	-0.0968361045889717	-0.0887894545506969
