item1	Blood_Total_T_cells	Blood_Total_B_cells	Blood_CD4_T_cells	Blood_CD8_T_cells	Blood_CD4_T_cells_CD44lo_CD62Lhi	Blood_CD4_T_cells_CD44hi_CD62Lhi	Blood_CD4_T_cells_CD44hi_CD62Llo	Blood_CD4_T_cells_CD44lo_CD62Llo	Blood_CD8_T_cells_CD44lo_CD62Lhi	Blood_CD8_T_cells_CD44hi_CD62Lhi	Blood_CD8_T_cells_CD44hi_CD62Llo	Blood_CD8_T_cells_CD44lo_CD62Llo	Blood_Total_myeloid_CD11b_CD11c	Blood_CD4_T_cells_CD25.	Blood_Total_immune_cells_CD45.	MLN_Total_T_cells	MLN_Total_B_cells	MLN_CD4_T_cells	MLN_CD8_T_cells	MLN_CD4_T_cells_CD44lo_CD62Lhi	MLN_CD4_T_cells_CD44hi_CD62Lhi	MLN_CD4_T_cells_CD44hi_CD62Llo	MLN_CD4_T_cells_CD44lo_CD62Llo	MLN_CD8_T_cells_CD44lo_CD62Lhi	MLN_CD8_T_cells_CD44hi_CD62Lhi	MLN_CD8_T_cells_CD44hi_CD62Llo	MLN_CD8_T_cells_CD44lo_CD62Llo	MLN_Total_myeloid_CD11b_CD11c	MLN_CD4_T_cells_CD25.	MLN_Total_immune_cells_CD45.	MLN_Eosinphils	MLN_Neutrophils	MLN_Ly6C_Monocyte	MLN_CD11c_MHCII	MLN_CD103_CD11c_MHCII_DC	MLN_CD103neg_CD11c_MHCII_DC
1.1.1.1.1.1.1.1	0.818042553191489	0.925423728813559	0.818042553191489	0.779873684210526	0.926724890829694	0.815960752248569	0.804686940966011	0.902155688622755	0.818042553191489	0.794679069767442	0.896672268907563	0.87	0.832201591511936	0.815960752248569	0.8586	0.784670658682635	0.787190569744597	0.782336065573771	0.787801147227533	0.823034482758621	0.909167286245353	0.818042553191489	0.823034482758621	0.832201591511936	0.91505102954342	0.818042553191489	0.847344992050874	0.801509433962264	0.815960752248569	0.712173913043478	0.831706629055007	0.818042553191489	0.823034482758621	0.766332574031891	0.812616740088106	0.766332574031891
1.1.1.1.1.1.1.2	0.902155688622755	0.92965440666204	0.902155688622755	0.909167286245353	0.92965440666204	0.909167286245353	0.907136894824708	0.922715105162524	0.909167286245353	0.909167286245353	0.915505617977528	0.909167286245353	0.909167286245353	0.907136894824708	0.912225433526012	0.909167286245353	0.909167286245353	0.909167286245353	0.909167286245353	0.909167286245353	0.92965440666204	0.909167286245353	0.909167286245353	0.909167286245353	0.92965440666204	0.909167286245353	0.91505102954342	0.909167286245353	0.909167286245353	0.904367816091954	0.909167286245353	0.909167286245353	0.877161936560935	0.909167286245353	0.900649819494585	0.909167286245353
1.1.1.1.1.1.2.1	0.842102628285357	0.92965440666204	0.834161598609904	0.826817067189799	0.92965440666204	0.847344992050874	0.834161598609904	0.909167286245353	0.847344992050874	0.842102628285357	0.902155688622755	0.887690322580645	0.87	0.832201591511936	0.878161044613711	0.841432835820896	0.842102628285357	0.837104696251616	0.832599118942731	0.861966527196653	0.915755968169761	0.851086956521739	0.86910621761658	0.87	0.922715105162524	0.85687230989957	0.877161936560935	0.842102628285357	0.832201591511936	0.823034482758621	0.864	0.851086956521739	0.847344992050874	0.832201591511936	0.823034482758621	0.832201591511936
1.1.1.1.1.1.2.2	0.823034482758621	0.929259716224553	0.823034482758621	0.818042553191489	0.928400435255713	0.825538612887359	0.823034482758621	0.904451490171211	0.831706629055007	0.823034482758621	0.900649819494585	0.875098814229249	0.85687230989957	0.823034482758621	0.87	0.823034482758621	0.823034482758621	0.823034482758621	0.823034482758621	0.847344992050874	0.91074331746613	0.832201591511936	0.85687230989957	0.859943302622254	0.919618783573038	0.832993854258121	0.87	0.823034482758621	0.823034482758621	0.818042553191489	0.851086956521739	0.832131147540983	0.832201591511936	0.818042553191489	0.818042553191489	0.818042553191489
1.1.1.1.1.1.2.3	0.815960752248569	0.922715105162524	0.814255691768827	0.735672215108835	0.925423728813559	0.775807860262009	0.754204275534442	0.900649819494585	0.815960752248569	0.741913043478261	0.893000733675715	0.863778990450205	0.823034482758621	0.787801147227533	0.846222222222222	0.729035667107001	0.735672215108835	0.727531380753138	0.729035667107001	0.818042553191489	0.909167286245353	0.790914231856739	0.823034482758621	0.823034482758621	0.909167286245353	0.817138413685848	0.832599118942731	0.766332574031891	0.78125260960334	0.691463414634146	0.823034482758621	0.815960752248569	0.823034482758621	0.691463414634146	0.784670658682635	0.691463414634146
1.1.1.1.1.1.2.4	0.904451490171211	0.92965440666204	0.907136894824708	0.909167286245353	0.930157068062827	0.909167286245353	0.909167286245353	0.922715105162524	0.909167286245353	0.909167286245353	0.916565194439557	0.909167286245353	0.909167286245353	0.909167286245353	0.915631326584976	0.909167286245353	0.909167286245353	0.909167286245353	0.909167286245353	0.909167286245353	0.92965440666204	0.909167286245353	0.910051775147929	0.91074331746613	0.92965440666204	0.909167286245353	0.916565194439557	0.909167286245353	0.909167286245353	0.904451490171211	0.909167286245353	0.909167286245353	0.881498007968127	0.909167286245353	0.902155688622755	0.909167286245353
1.1.1.1.1.1.2.5	0.823034482758621	0.928853681267474	0.819152542372881	0.814255691768827	0.929259716224553	0.818042553191489	0.817297297297297	0.902155688622755	0.818042553191489	0.817138413685848	0.899027027027027	0.87	0.832201591511936	0.818042553191489	0.85687230989957	0.817138413685848	0.818042553191489	0.815960752248569	0.815960752248569	0.823034482758621	0.909167286245353	0.818042553191489	0.832201591511936	0.83526863084922	0.915755968169761	0.823034482758621	0.855255391600454	0.815960752248569	0.818042553191489	0.754182692307692	0.832201591511936	0.818042553191489	0.823034482758621	0.782336065573771	0.817138413685848	0.784455747711088
1.1.1.1.1.2.1.1	0.823034482758621	0.929259716224553	0.823034482758621	0.818042553191489	0.92965440666204	0.823034482758621	0.818042553191489	0.902155688622755	0.823034482758621	0.818042553191489	0.900649819494585	0.872560023141452	0.847344992050874	0.818042553191489	0.867907894736842	0.818042553191489	0.818042553191489	0.818042553191489	0.818042553191489	0.832201591511936	0.909167286245353	0.823034482758621	0.849337038507344	0.854658573596358	0.919618783573038	0.830607681088965	0.86281196287384	0.818042553191489	0.818042553191489	0.794679069767442	0.849639889196676	0.823034482758621	0.832201591511936	0.817138413685848	0.818042553191489	0.818042553191489
1.1.1.1.1.2.1.2	0.818042553191489	0.923614495964551	0.818042553191489	0.779873684210526	0.926702061211743	0.815960752248569	0.78824644549763	0.900649819494585	0.818042553191489	0.78125260960334	0.893000733675715	0.86910621761658	0.823034482758621	0.815960752248569	0.851086956521739	0.782336065573771	0.784670658682635	0.779873684210526	0.782336065573771	0.818042553191489	0.909167286245353	0.817138413685848	0.823034482758621	0.823034482758621	0.912225433526012	0.818042553191489	0.84314606741573	0.787190569744597	0.78824644549763	0.709442815249267	0.823034482758621	0.818042553191489	0.823034482758621	0.742997542997543	0.795055350553506	0.754182692307692
1.1.1.1.1.2.1.3	0.893000733675715	0.92965440666204	0.895838150289017	0.902155688622755	0.92965440666204	0.902155688622755	0.900041773033186	0.919192903113585	0.900649819494585	0.902155688622755	0.911917286413931	0.909167286245353	0.908766839378238	0.900041773033186	0.909167286245353	0.902155688622755	0.902155688622755	0.902155688622755	0.902155688622755	0.902155688622755	0.926702061211743	0.900649819494585	0.908766839378238	0.909167286245353	0.92965440666204	0.902155688622755	0.909167286245353	0.900041773033186	0.902155688622755	0.892102874432678	0.904436889077773	0.904367816091954	0.872222547584187	0.900041773033186	0.887690322580645	0.900041773033186
1.1.1.1.1.2.2	0.85687230989957	0.92965440666204	0.85687230989957	0.85687230989957	0.92965440666204	0.865361645653616	0.856384096024006	0.909167286245353	0.864	0.86281196287384	0.904451490171211	0.893000733675715	0.873975903614458	0.856649214659686	0.887690322580645	0.86281196287384	0.864	0.863778990450205	0.86281196287384	0.872222547584187	0.919758745476478	0.865361645653616	0.876951527038386	0.87991457554725	0.922715105162524	0.87	0.893000733675715	0.86281196287384	0.86281196287384	0.832201591511936	0.872560023141452	0.865572468563865	0.847344992050874	0.856649214659686	0.847344992050874	0.85687230989957
1.1.1.1.1.3	0.85687230989957	0.92965440666204	0.85687230989957	0.85687230989957	0.92965440666204	0.872047690014903	0.85687230989957	0.907136894824708	0.867132498352011	0.87	0.902155688622755	0.888729874776386	0.87991457554725	0.85687230989957	0.893000733675715	0.87	0.87	0.87	0.87	0.878161044613711	0.915631326584976	0.872047690014903	0.886234453559143	0.887690322580645	0.922715105162524	0.875413153456998	0.893000733675715	0.863778990450205	0.865361645653616	0.8374753112924	0.875098814229249	0.865361645653616	0.842102628285357	0.861096568800849	0.83526863084922	0.861966527196653
1.1.1.1.2.1.1.1	0.872047690014903	0.92965440666204	0.872222547584187	0.878161044613711	0.92965440666204	0.894272528540199	0.878161044613711	0.909167286245353	0.881498007968127	0.893000733675715	0.909167286245353	0.900041773033186	0.900041773033186	0.872222547584187	0.902155688622755	0.893000733675715	0.893000733675715	0.893000733675715	0.893000733675715	0.899027027027027	0.922715105162524	0.893000733675715	0.900649819494585	0.900649819494585	0.922715105162524	0.897163323782235	0.902155688622755	0.879827586206896	0.89132860040568	0.868428246013667	0.893000733675715	0.888387096774194	0.85687230989957	0.881498007968127	0.865572468563865	0.880287769784173
1.1.1.1.2.1.1.2	0.87	0.92965440666204	0.87	0.872222547584187	0.92965440666204	0.887697841726619	0.87044776119403	0.909167286245353	0.877161936560935	0.887690322580645	0.909167286245353	0.899027027027027	0.893000733675715	0.87	0.900649819494585	0.887697841726619	0.887690322580645	0.887690322580645	0.887690322580645	0.893000733675715	0.922715105162524	0.887690322580645	0.895838150289017	0.895838150289017	0.922715105162524	0.893000733675715	0.900649819494585	0.873975903614458	0.879827586206896	0.86281196287384	0.88827090815803	0.879403470715835	0.853455377574371	0.872893751799597	0.861941404871161	0.872893751799597
