alpha	lambda	MSE	num	Log2_MSE	combo
0.114	1.86874949494949	28.3656213699633	5	4.87605626014924	0.114;1.869
0.114	1.81824545454545	28.3671297278904	5	4.87613036192248	0.114;1.818
0.114	1.91925353535354	28.3691023962253	5	4.87622726833688	0.114;1.919
0.114	0.858668686868687	28.3700419244922	9	4.87627341993773	0.114;0.859
0.114	1.96975757575758	28.3704985709984	5	4.8762958508396	0.114;1.97
0.114	1.76774141414141	28.3711130379015	5	4.87632603347605	0.114;1.768
0.114	1.71723737373737	28.3765651141711	5	4.87659381200507	0.114;1.717
0.114	2.02026161616162	28.3786056853469	5	4.8766940218037	0.114;2.02
0.114	2.8788303030303	28.3796080723334	9	4.87674324517664	0.114;2.879
0.114	1.66673333333333	28.3811804439766	5	4.87682045492245	0.114;1.667
0.114	2.07076565656566	28.3847337765201	5	4.87699492256457	0.114;2.071
0.114	1.61622929292929	28.3899363399368	5	4.87725032893081	0.114;1.616
0.114	0.808164646464646	28.3923185230093	9	4.87736726094423	0.114;0.808
0.114	1.56572525252525	28.3931232180897	5	4.87740675812474	0.114;1.566
0.114	2.1212696969697	28.3932382969797	5	4.87741240650098	0.114;2.121
0.114	2.92933434343434	28.3960683262	9	4.87755130486054	0.114;2.929
0.218	2.07076565656566	28.399034491856	3	4.87769687046995	0.218;2.071
0.218	1.11118888888889	28.3991281066134	3	4.8777014644076	0.218;1.111
0.114	1.51522121212121	28.4030418062652	5	4.87789350749362	0.114;1.515
0.114	2.17177373737374	28.4054677252817	5	4.87801253317084	0.114;2.172
0.114	2.97983838383838	28.4111115193797	9	4.87828940319241	0.114;2.98
0.114	1.46471717171717	28.4120589641076	5	4.87833587718555	0.114;1.465
0.114	2.22227777777778	28.415951198165	5	4.87852678307426	0.114;2.222
0.114	0.757660606060606	28.4179734849868	9	4.87862596201519	0.114;0.758
0.114	1.41421313131313	28.4219556766261	5	4.87882124056907	0.114;1.414
0.114	3.03034242424242	28.4243867054852	9	4.87894044027254	0.114;3.03
0.792	0.555644444444444	28.4303292777783	4	4.87923177867978	0.792;0.556
0.635	0.858668686868687	28.4320294350575	2	4.87931511915508	0.635;0.859
0.114	2.27278181818182	28.4321308752552	5	4.87932009152772	0.114;2.273
0.114	1.36370909090909	28.4359830233391	5	4.87950890256912	0.114;1.364
0.114	3.08084646464647	28.4393908609423	9	4.87967591536552	0.114;3.081
0.114	0.707156565656566	28.4428172283297	9	4.87984381678784	0.114;0.707
0.218	2.1212696969697	28.4435846181299	3	4.87988141831976	0.218;2.121
0.114	2.32328585858586	28.4444638473517	5	4.87992449869587	0.114;2.323
0.375	1.11118888888889	28.4515592450068	8	4.88027211113292	0.375;1.111
0.114	3.13135050505051	28.4548107382931	9	4.88043137788949	0.114;3.131
0.114	1.31320505050505	28.4548234897011	5	4.88043200245263	0.114;1.313
0.375	1.16169292929293	28.4563045127704	8	4.88050454102761	0.375;1.162
0.375	1.06068484848485	28.463423542854	8	4.88085317092753	0.375;1.061
0.114	2.3737898989899	28.4642276200362	5	4.88089254253459	0.114;2.374
0.114	0.656652525252525	28.4717109412507	9	4.88125891153548	0.114;0.657
0.114	3.18185454545455	28.4738540094193	9	4.88136381489243	0.114;3.182
0.218	1.06068484848485	28.4780374015895	3	4.88156857029565	0.218;1.061
0.114	1.26270101010101	28.4783789637779	5	4.88158528671452	0.114;1.263
0.114	2.42429393939394	28.4803806712462	5	4.88168324852568	0.114;2.424
0.375	1.21219696969697	28.4852193383523	8	4.88192002118815	0.375;1.212
0.375	1.01018080808081	28.4864967776686	8	4.88198252421463	0.375;1.01
0.375	0.959676767676768	28.4896144173235	8	4.88213505388071	0.375;0.96
0.218	2.17177373737374	28.491772218356	3	4.88224061426264	0.218;2.172
0.114	3.23235858585859	28.4938064876372	9	4.88234012435543	0.114;3.232
0.114	0.606148484848485	28.5014771878423	9	4.88271528930147	0.114;0.606
0.114	2.47479797979798	28.5021998441967	5	4.88275062854781	0.114;2.475
0.375	0.909172727272727	28.5027223409306	8	4.88277617907542	0.375;0.909
0.375	0.808164646464646	28.5027526660243	8	4.882777661984	0.375;0.808
0.375	0.858668686868687	28.5052793971263	8	4.88290121473793	0.375;0.859
0.114	1.21219696969697	28.5055564495005	5	4.88291476147322	0.114;1.212
0.635	0.909172727272727	28.5060198077315	2	4.88293741752359	0.635;0.909
0.375	1.26270101010101	28.5105100781082	8	4.88315695231595	0.375;1.263
0.114	3.28286262626263	28.516523407055	9	4.88345089898305	0.114;3.283
0.635	0.505140404040404	28.5215401601127	2	4.88369608469335	0.635;0.505
0.792	0.505140404040404	28.5220725414143	4	4.88372210152492	0.792;0.505
0.114	2.52530202020202	28.523084809642	5	4.8837715685572	0.114;2.525
0.271	1.16169292929293	28.5313639506861	5	4.88417608594941	0.271;1.162
0.271	1.26270101010101	28.5330741324156	5	4.88425963099888	0.271;1.263
0.271	1.21219696969697	28.5333333802678	5	4.88427229523924	0.271;1.212
0.114	1.16169292929293	28.5338434373289	5	4.88429721116826	0.114;1.162
0.114	0.555644444444444	28.5340912090813	9	4.88430931448898	0.114;0.556
0.271	1.31320505050505	28.5380535041335	5	4.88450285354054	0.271;1.313
0.792	0.606148484848485	28.5382965288387	6	4.88451472328323	0.792;0.606
0.271	1.11118888888889	28.5388662283088	5	4.88454254799796	0.271;1.111
0.375	0.757660606060606	28.5404860121031	8	4.88462165699152	0.375;0.758
0.218	2.22227777777778	28.540860166534	3	4.88463992978917	0.218;2.222
0.114	3.33336666666667	28.5412605486742	9	4.88465948322839	0.114;3.333
0.114	2.57580606060606	28.541618743218	5	4.88467697612983	0.114;2.576
0.792	0.606148484848485	28.5505930101931	4	4.88511517704247	0.792;0.606
0.375	1.31320505050505	28.5528060540214	8	4.88522321642458	0.375;1.313
0.271	1.36370909090909	28.5561505270633	5	4.88538647610488	0.271;1.364
0.114	1.11118888888889	28.5626926849944	5	4.88570577663005	0.114;1.111
0.114	2.6263101010101	28.5631491975818	5	4.88572805482263	0.114;2.626
0.271	1.06068484848485	28.5648867711609	5	4.88581284670673	0.271;1.061
0.114	3.38387070707071	28.5652445366152	9	4.88583030469085	0.114;3.384
0.218	1.01018080808081	28.5667264235992	3	4.88590261450798	0.218;1.01
0.114	0.505140404040404	28.5710879744257	9	4.88611541871197	0.114;0.505
0.114	2.67681414141414	28.5855720821797	5	4.88682188695497	0.114;2.677
0.271	1.41421313131313	28.587042015618	5	4.88689356422375	0.271;1.414
0.114	3.43437474747475	28.5888681659513	9	4.8869826064716	0.114;3.434
1	0.606148484848485	28.5920828233492	3	4.88713933833255	1;0.606
0.218	2.27278181818182	28.5963361140218	3	4.88734668299495	0.218;2.273
0.114	1.06068484848485	28.5964087996964	5	4.88735022610695	0.114;1.061
0.375	0.707156565656566	28.6044292654563	8	4.88774113564899	0.375;0.707
0.271	1.01018080808081	28.6046783274883	5	4.88775327298978	0.271;1.01
0.114	2.72731818181818	28.6116805373611	5	4.88809446429905	0.114;2.727
0.114	3.48487878787879	28.6138522499031	9	4.88820026727857	0.114;3.485
0.114	0.454636363636364	28.6139185579239	9	4.88820349759609	0.114;0.455
0.635	0.959676767676768	28.6166716435955	2	4.88833761285764	0.635;0.96
0.531	0.808164646464646	28.621868258652	5	4.88859072952132	0.531;0.808
0.114	1.01018080808081	28.6261819288542	5	4.88880080599134	0.114;1.01
0.375	1.36370909090909	28.6281773071543	8	4.88889797090601	0.375;1.364
0.271	1.46471717171717	28.6293891248366	5	4.88895697715504	0.271;1.465
0.114	2.77782222222222	28.6321652082716	5	4.8890921420812	0.114;2.778
0.114	3.53538282828283	28.6354813540713	9	4.88925358554598	0.114;3.535
0.792	0.656652525252525	28.636043551925	6	4.88928095383309	0.792;0.657
0.531	0.757660606060606	28.6414781615694	5	4.8895454886577	0.531;0.758
0.218	2.32328585858586	28.6532266832785	3	4.89011719347599	0.218;2.323
0.114	2.82832626262626	28.6537202871488	5	4.89014120819575	0.114;2.828
0.114	0.404132323232323	28.6619037227303	9	4.89053928887695	0.114;0.404
0.114	3.58588686868687	28.6620079490577	9	4.89054435822594	0.114;3.586
0.114	0.959676767676768	28.6620249161074	5	4.8905451834658	0.114;0.96
0.271	0.959676767676768	28.6626771904608	5	4.89057690829346	0.271;0.96
0.531	0.858668686868687	28.6668029511945	5	4.89077755776976	0.531;0.859
0.218	0.959676767676768	28.6691213014545	3	4.89089029461399	0.218;0.96
0.792	0.555644444444444	28.6724092192576	6	4.89105016452879	0.792;0.556
0.114	2.8788303030303	28.6727645749513	5	4.89106744208868	0.114;2.879
0.479	0.909172727272727	28.6737732912061	2	4.89111648521709	0.479;0.909
0.218	1.66673333333333	28.6758498555609	1	4.89121744117735	0.218;1.667
0.323	1.21219696969697	28.6774472269961	1	4.89129509549352	0.323;1.212
0.479	0.858668686868687	28.6777933148582	2	4.89131191959322	0.479;0.859
0.271	1.41421313131313	28.6782077452325	1	4.89133206571611	0.271;1.414
0.218	1.71723737373737	28.6797458696549	1	4.89140683394317	0.218;1.717
0.323	1.16169292929293	28.6814770749883	1	4.8914909831984	0.323;1.162
0.218	1.61622929292929	28.68155563151	1	4.89149480150414	0.218;1.616
0.271	1.46471717171717	28.6824935757931	1	4.89154039029345	0.271;1.465
0.271	1.51522121212121	28.6833095311386	5	4.89158004863778	0.271;1.515
0.271	1.36370909090909	28.6835077312516	1	4.89158968170667	0.271;1.364
0.479	0.808164646464646	28.6857987379225	2	4.89170102624346	0.479;0.808
0.479	0.959676767676768	28.6870191320959	2	4.89176033475148	0.479;0.96
0.114	3.63639090909091	28.6887243373306	9	4.89184319994163	0.114;3.636
0.323	1.26270101010101	28.6905586496288	1	4.89193233383223	0.323;1.263
0.375	0.656652525252525	28.6913560042155	8	4.8919710775984	0.375;0.657
0.218	1.56572525252525	28.6921165019928	1	4.89200802950861	0.218;1.566
0.218	1.76774141414141	28.692161133923	1	4.89201019810498	0.218;1.768
0.114	0.909172727272727	28.6933374127524	5	4.89206735049658	0.114;0.909
0.479	0.757660606060606	28.6935376024944	2	4.89207707698068	0.479;0.758
0.114	2.92933434343434	28.6955910853937	5	4.89217684438465	0.114;2.929
0.531	0.707156565656566	28.6964454080852	5	4.89221834917833	0.531;0.707
0.323	1.11118888888889	28.6988679442478	1	4.8923360345886	0.323;1.111
0.271	1.51522121212121	28.7002032775062	1	4.89240090020453	0.271;1.515
0.271	1.31320505050505	28.7006944829636	1	4.89242476043911	0.271;1.313
0.323	1.31320505050505	28.7037009437626	1	4.89257079024239	0.323;1.313
0.323	1.36370909090909	28.7044966588206	1	4.89260943723774	0.323;1.364
0.114	0.353628282828283	28.7051350912574	9	4.89264044444258	0.114;0.354
0.479	0.707156565656566	28.705322023432	2	4.89264952318509	0.479;0.707
0.218	1.51522121212121	28.7081868481561	1	4.89278865209716	0.218;1.515
0.218	2.3737898989899	28.7111063221524	3	4.89293042122416	0.218;2.374
0.479	1.01018080808081	28.7127115757058	2	4.89300836610967	0.479;1.01
0.114	2.97983838383838	28.7142002329089	5	4.89308064576546	0.114;2.98
0.218	1.81824545454545	28.7152606824038	1	4.89313213219	0.218;1.818
0.114	3.68689494949495	28.7160118955889	9	4.89316860361287	0.114;3.687
0.323	1.41421313131313	28.7181198021641	1	4.89327093761783	0.323;1.414
0.323	1.06068484848485	28.7197413793648	1	4.89334965651315	0.323;1.061
0.375	1.41421313131313	28.7199486339849	8	4.89335971730629	0.375;1.414
0.792	0.707156565656566	28.7217920213368	6	4.89344919805711	0.792;0.707
1	0.353628282828283	28.7235486417822	3	4.89353446184995	1;0.354
0.271	1.56572525252525	28.7261026076652	1	4.89365841863822	0.271;1.566
0.218	1.46471717171717	28.7280009078752	1	4.8937505457796	0.218;1.465
0.792	0.656652525252525	28.7297336385173	4	4.89383463246485	0.792;0.657
0.271	1.26270101010101	28.7355065574485	1	4.89411474775615	0.271;1.263
0.271	0.909172727272727	28.7358544079867	5	4.89413162452635	0.271;0.909
0.114	3.03034242424242	28.7359475144567	5	4.89413614176774	0.114;3.03
0.114	0.858668686868687	28.73595898104	5	4.89413669809034	0.114;0.859
0.531	0.909172727272727	28.7380971095236	5	4.89424042961848	0.531;0.909
0.479	0.656652525252525	28.7393512008679	2	4.89430126852179	0.479;0.657
0.792	0.454636363636364	28.7415438198485	4	4.89440763143144	0.792;0.455
0.114	3.73739898989899	28.7449836883479	9	4.89457448202564	0.114;3.737
0.323	1.46471717171717	28.7451067109915	1	4.89458044887345	0.323;1.465
0.323	1.01018080808081	28.7458781919297	1	4.89461786670157	0.323;1.01
0.218	1.86874949494949	28.7463382166826	1	4.89464017803807	0.218;1.869
0.271	1.56572525252525	28.7501441798457	5	4.89482475514137	0.271;1.566
0.114	0.303124242424242	28.7521982564893	9	4.89492436151205	0.114;0.303
0.479	1.06068484848485	28.7534750586744	2	4.89498627279137	0.479;1.061
0.114	3.08084646464647	28.7600650963064	5	4.8953057770462	0.114;3.081
0.271	1.61622929292929	28.7637440253998	1	4.89548411149233	0.271;1.616
0.635	0.454636363636364	28.7642711604075	2	4.8955096623211	0.635;0.455
0.218	1.41421313131313	28.7672069830262	1	4.89565195667926	0.218;1.414
0.218	2.42429393939394	28.76769886744	3	4.89567579611242	0.218;2.424
0.114	3.78790303030303	28.7739922559068	9	4.89598077369012	0.114;3.788
0.531	0.656652525252525	28.7745064860247	5	4.89600569043048	0.531;0.657
0.114	0.808164646464646	28.7756572752251	5	4.8960614497355	0.114;0.808
0.114	3.43437474747475	28.7758869188894	4	4.89607257642517	0.114;3.434
0.114	3.48487878787879	28.7764200275652	4	4.89609840626392	0.114;3.485
0.635	1.01018080808081	28.7771002517289	2	4.89613136337621	0.635;1.01
0.114	3.53538282828283	28.778745101177	4	4.89621105382904	0.114;3.535
0.323	1.51522121212121	28.7794590341983	1	4.89624564142766	0.323;1.515
1	0.505140404040404	28.7804577100073	7	4.89629402244348	1;0.505
0.218	1.91925353535354	28.7804725205282	1	4.89629473992942	0.218;1.919
0.114	3.38387070707071	28.7808492378005	4	4.89631298962988	0.114;3.384
0.114	3.58588686868687	28.7826179606319	4	4.89639867059435	0.114;3.586
1	0.353628282828283	28.7828637340524	5	4.89641057601624	1;0.354
0.271	1.21219696969697	28.7829339282994	1	4.89641397625249	0.271;1.212
0.114	3.33336666666667	28.7840850026796	4	4.89646973359372	0.114;3.333
0.114	3.28286262626263	28.7856012669941	4	4.89654317722401	0.114;3.283
0.114	3.13135050505051	28.7874797056421	5	4.89663415838795	0.114;3.131
0.114	3.63639090909091	28.7880094315817	4	4.89665981434133	0.114;3.636
0.218	0.909172727272727	28.7893730500531	3	4.8967258556988	0.218;0.909
0.114	3.23235858585859	28.7918806448859	4	4.89684729304386	0.114;3.232
0.323	0.959676767676768	28.7932702457932	1	4.89691458398155	0.323;0.96
0.114	0.252620202020202	28.7948844875118	9	4.89699274913143	0.114;0.253
0.114	3.18185454545455	28.7958911457537	4	4.89704149160333	0.114;3.182
0.114	3.13135050505051	28.7988959184344	4	4.89718697314166	0.114;3.131
0.114	3.68689494949495	28.7995629840281	4	4.89721926834666	0.114;3.687
0.271	1.66673333333333	28.8026695447881	1	4.89736965935105	0.271;1.667
0.114	3.08084646464647	28.8037150041749	4	4.89742026732146	0.114;3.081
0.114	3.83840707070707	28.804861341517	9	4.89747575649098	0.114;3.838
0.114	3.03034242424242	28.8107299195451	4	4.89775979522201	0.114;3.03
0.114	3.73739898989899	28.8120126432057	4	4.89782187150313	0.114;3.737
0.375	0.606148484848485	28.81429325109	8	4.89793223291617	0.375;0.606
0.114	3.18185454545455	28.8143488964115	5	4.89793492555603	0.114;3.182
0.114	2.97983838383838	28.8158873930204	4	4.89800937038693	0.114;2.98
0.323	0.858668686868687	28.816187400024	6	4.89802388668937	0.323;0.859
0.479	1.11118888888889	28.8174388708166	2	4.89808443946201	0.479;1.111
0.218	1.96975757575758	28.8188544045592	1	4.89815292740446	0.218;1.97
0.218	1.36370909090909	28.8208591779148	1	4.89824991903657	0.218;1.364
0.271	0.858668686868687	28.8218667093129	5	4.89829866129407	0.271;0.859
0.114	0.757660606060606	28.8233199925435	5	4.89836896519036	0.114;0.758
0.114	3.78790303030303	28.8242554374885	4	4.89841421637697	0.114;3.788
0.375	1.46471717171717	28.8256474776854	8	4.89848155226156	0.375;1.465
0.323	0.909172727272727	28.8256960306459	6	4.8984839008127	0.323;0.909
0.271	1.61622929292929	28.8266597673919	5	4.8985305168501	0.271;1.616
0.114	2.92933434343434	28.8271747984812	4	4.89855542833496	0.114;2.929
0.218	2.47479797979798	28.8278303181728	3	4.89858713447618	0.218;2.475
0.323	1.56572525252525	28.8288884975845	1	4.89863831497085	0.323;1.566
1	0.404132323232323	28.8319802551456	5	4.89878784223716	1;0.404
0.114	3.88891111111111	28.8320009481971	9	4.89878884296699	0.114;3.889
0.792	0.606148484848485	28.8333552865595	3	4.89885433816765	0.792;0.606
0.271	1.16169292929293	28.8351812158641	1	4.89894263459011	0.271;1.162
1	0.454636363636364	28.8356188237849	7	4.89896379518379	1;0.455
0.114	3.83840707070707	28.8380743989495	4	4.89908252911572	0.114;3.838
0.323	0.909172727272727	28.8394885158357	1	4.89915090119125	0.323;0.909
0.114	2.8788303030303	28.840757420297	4	4.89921224953676	0.114;2.879
0.427	0.858668686868687	28.8411939814371	4	4.89923335556889	0.427;0.859
0.114	3.23235858585859	28.8415774542853	5	4.89925189473398	0.114;3.232
0.114	0.202116161616162	28.8426509862843	9	4.8993037938481	0.114;0.202
0.271	1.71723737373737	28.8461022528168	1	4.89947063013958	0.271;1.717
0.531	0.959676767676768	28.8478677393577	5	4.89955596735801	0.531;0.96
0.323	0.959676767676768	28.8479331694524	6	4.89955912991456	0.323;0.96
0.792	0.707156565656566	28.8482039731076	4	4.89957221910623	0.792;0.707
0.427	0.909172727272727	28.8497664076684	4	4.89964773646733	0.427;0.909
0.479	0.606148484848485	28.8499802556376	2	4.89965807210263	0.479;0.606
0.114	3.88891111111111	28.8503589262551	4	4.89967637371463	0.114;3.889
0.323	0.808164646464646	28.8511396128146	6	4.89971410451387	0.323;0.808
0.792	0.555644444444444	28.8518138940609	3	4.89974669192046	0.792;0.556
1	0.505140404040404	28.854424045955	10	4.89987283127628	1;0.505
0.114	2.82832626262626	28.8569323809161	4	4.89999403979097	0.114;2.828
0.114	3.93941515151515	28.8578982614045	9	4.90004071064228	0.114;3.939
0.427	1.01018080808081	28.8579456498591	6	4.90004300038932	0.427;1.01
0.218	2.02026161616162	28.8602390038353	1	4.90015380785707	0.218;2.02
0.114	3.28286262626263	28.8643815558769	5	4.90035394104303	0.114;3.283
0.114	3.93941515151515	28.8645221390784	4	4.90036073235093	0.114;3.939
0.427	0.808164646464646	28.8653876358874	4	4.9004025421564	0.427;0.808
0.323	1.01018080808081	28.8674178863169	6	4.90050061329845	0.323;1.01
0.166	1.91925353535354	28.8674551987884	3	4.90050241561307	0.166;1.919
0.114	0.707156565656566	28.8676962272135	5	4.90051405802145	0.114;0.707
0.427	0.959676767676768	28.8679507366369	6	4.90052635150119	0.427;0.96
0.687	0.707156565656566	28.8693161752528	2	4.900592304017	0.687;0.707
0.166	1.86874949494949	28.8713502580165	3	4.9006905473508	0.166;1.869
0.792	0.656652525252525	28.8720925583076	3	4.9007263977437	0.792;0.657
0.166	1.96975757575758	28.8726429865402	3	4.90075298084175	0.166;1.97
0.531	0.606148484848485	28.8764893678134	5	4.90093872931967	0.531;0.606
0.166	1.81824545454545	28.877295760796	3	4.90097766841464	0.166;1.818
0.114	3.98991919191919	28.8786086293636	4	4.90104106194843	0.114;3.99
0.271	1.11118888888889	28.8790829451211	1	4.90106396420497	0.271;1.111
0.739	0.606148484848485	28.8792000237878	8	4.90106961727274	0.739;0.606
0.114	2.77782222222222	28.8793257871166	4	4.90107568964914	0.114;2.778
0.739	0.656652525252525	28.879989596308	3	4.90110774069331	0.739;0.657
0.427	1.06068484848485	28.8804590758809	6	4.90113040838965	0.427;1.061
0.114	0.151612121212121	28.8815102357597	9	4.90118115983448	0.114;0.152
0.792	0.757660606060606	28.8818427519907	6	4.9011972138038	0.792;0.758
0.114	3.98991919191919	28.8823748877604	9	4.90122290508418	0.114;3.99
0.166	1.76774141414141	28.8824746580807	3	4.90122772190033	0.166;1.768
0.427	0.959676767676768	28.8827298650142	4	4.90124004297512	0.427;0.96
0.323	0.858668686868687	28.8836622320897	1	4.90128505560878	0.323;0.859
0.218	1.31320505050505	28.8846366538965	1	4.90133209705164	0.218;1.313
0.166	2.02026161616162	28.8848462095391	3	4.90134221341443	0.166;2.02
0.114	3.33336666666667	28.88822877288	5	4.90150549788204	0.114;3.333
0.271	1.76774141414141	28.8910607317498	1	4.90164218913596	0.271;1.768
0.166	1.71723737373737	28.8918624761122	3	4.90168088488898	0.166;1.717
0.114	4.04042323232323	28.8931118711781	4	4.90174118418946	0.114;4.04
0.218	2.52530202020202	28.89459190379	3	4.90181261144205	0.218;2.525
0.427	1.11118888888889	28.8961605899883	6	4.90188831330915	0.427;1.111
0.114	2.72731818181818	28.8974742710411	4	4.90195170604803	0.114;2.727
0.323	1.06068484848485	28.9016371476655	6	4.90215257062039	0.323;1.061
0.166	2.07076565656566	28.9017294687522	3	4.90215702492394	0.166;2.071
0.166	1.66673333333333	28.9028085511131	3	4.90220908742028	0.166;1.667
0.687	0.656652525252525	28.9038001695495	2	4.9022569283874	0.687;0.657
1	0.656652525252525	28.9041286910433	3	4.90227277766823	1;0.657
0.218	2.07076565656566	28.9056733151523	1	4.9023472946025	0.218;2.071
0.323	1.61622929292929	28.9059878946954	1	4.90236247031699	0.323;1.616
0.114	4.04042323232323	28.9066294280548	9	4.90239341820182	0.114;4.04
0.114	4.09092727272727	28.9072255863308	4	4.90242217657522	0.114;4.091
0.218	0.858668686868687	28.9091927339814	3	4.90251706671545	0.218;0.859
0.479	1.16169292929293	28.9103590795007	2	4.90257332527459	0.479;1.162
0.427	0.909172727272727	28.9114692423939	6	4.90262687183262	0.427;0.909
0.114	3.38387070707071	28.911495555612	5	4.90262814097565	0.114;3.384
0.166	2.3737898989899	28.9123531776275	1	4.90266950531629	0.166;2.374
0.062	4.64647171717172	28.9123866050153	6	4.90267111754317	0.062;4.646
0.062	4.69697575757576	28.91255094528	6	4.90267904376573	0.062;4.697
0.166	2.32328585858586	28.9125972061353	1	4.90268127494471	0.166;2.323
0.062	4.59596767676768	28.9126214807882	6	4.90268244571925	0.062;4.596
0.114	0.656652525252525	28.9127066613033	5	4.90268655399614	0.114;0.657
0.271	1.66673333333333	28.9127089589754	5	4.90268666481326	0.271;1.667
0.427	0.757660606060606	28.912837843928	4	4.90269288094306	0.427;0.758
0.739	0.707156565656566	28.9128696760319	3	4.90269441620341	0.739;0.707
