item1	Blood_Total_T_cells	Blood_Total_B_cells	Blood_CD4_T_cells	Blood_CD8_T_cells	Blood_CD4_T_cells_CD44lo_CD62Lhi	Blood_CD4_T_cells_CD44hi_CD62Lhi	Blood_CD4_T_cells_CD44hi_CD62Llo	Blood_CD4_T_cells_CD44lo_CD62Llo	Blood_CD8_T_cells_CD44lo_CD62Lhi	Blood_CD8_T_cells_CD44hi_CD62Lhi	Blood_CD8_T_cells_CD44hi_CD62Llo	Blood_CD8_T_cells_CD44lo_CD62Llo	Blood_Total_myeloid_CD11b_CD11c	Blood_CD4_T_cells_CD25.	Blood_Total_immune_cells_CD45.	MLN_Total_T_cells	MLN_Total_B_cells	MLN_CD4_T_cells	MLN_CD8_T_cells	MLN_CD4_T_cells_CD44lo_CD62Lhi	MLN_CD4_T_cells_CD44hi_CD62Lhi	MLN_CD4_T_cells_CD44hi_CD62Llo	MLN_CD4_T_cells_CD44lo_CD62Llo	MLN_CD8_T_cells_CD44lo_CD62Lhi	MLN_CD8_T_cells_CD44hi_CD62Lhi	MLN_CD8_T_cells_CD44hi_CD62Llo	MLN_CD8_T_cells_CD44lo_CD62Llo	MLN_Total_myeloid_CD11b_CD11c	MLN_CD4_T_cells_CD25.	MLN_Total_immune_cells_CD45.	MLN_Eosinphils	MLN_Neutrophils	MLN_Ly6C_Monocyte	MLN_CD11c_MHCII	MLN_CD103_CD11c_MHCII_DC	MLN_CD103neg_CD11c_MHCII_DC
1.1.1.1.1.1.1.1	0.848043775649795	0.921101019980439	0.848043775649795	0.848043775649795	0.921101019980439	0.848043775649795	0.848043775649795	0.900803415486125	0.848043775649795	0.848043775649795	0.898875780707842	0.867721962616823	0.848043775649795	0.848043775649795	0.861230769230769	0.848043775649795	0.848043775649795	0.848043775649795	0.848043775649795	0.848043775649795	0.901703900037864	0.848043775649795	0.848043775649795	0.848043775649795	0.907577595433464	0.848043775649795	0.861230769230769	0.848043775649795	0.848043775649795	0.778536585365854	0.848043775649795	0.848043775649795	0.848043775649795	0.84	0.848043775649795	0.841764705882353
1.1.1.1.1.1.1.2	0.900803415486125	0.923406730369755	0.900803415486125	0.900803415486125	0.92299889135255	0.901703900037864	0.900803415486125	0.916911513495046	0.900803415486125	0.900803415486125	0.918294496777392	0.901703900037864	0.901703900037864	0.900803415486125	0.905233881163085	0.900803415486125	0.900803415486125	0.900803415486125	0.900803415486125	0.901703900037864	0.921101019980439	0.901703900037864	0.901703900037864	0.903387538826969	0.921101019980439	0.900803415486125	0.904509803921569	0.900803415486125	0.900803415486125	0.900803415486125	0.901703900037864	0.900803415486125	0.87973898858075	0.900803415486125	0.900803415486125	0.900803415486125
1.1.1.1.1.1.2.1	0.861230769230769	0.921101019980439	0.861230769230769	0.849476534296029	0.921101019980439	0.861230769230769	0.85243360905529	0.900803415486125	0.861230769230769	0.861230769230769	0.900803415486125	0.887288263382759	0.867657572906867	0.860384937238494	0.879166209544706	0.861230769230769	0.86122618061309	0.861230769230769	0.861230769230769	0.867657572906867	0.908743400211193	0.861230769230769	0.867721962616823	0.867721962616823	0.918294496777392	0.866837060702875	0.879166209544706	0.861230769230769	0.861230769230769	0.848043775649795	0.867721962616823	0.861230769230769	0.861230769230769	0.860384937238494	0.85003984063745	0.860384937238494
1.1.1.1.1.1.2.2	0.848043775649795	0.921101019980439	0.848043775649795	0.848043775649795	0.921101019980439	0.848043775649795	0.848043775649795	0.900803415486125	0.848043775649795	0.848043775649795	0.900803415486125	0.87973898858075	0.864078374455733	0.848043775649795	0.867721962616823	0.848043775649795	0.848043775649795	0.848043775649795	0.848043775649795	0.861230769230769	0.905012658227848	0.85003984063745	0.861230769230769	0.866837060702875	0.916363636363636	0.860384937238494	0.867721962616823	0.848043775649795	0.848043775649795	0.848043775649795	0.867657572906867	0.85145622525297	0.848043775649795	0.848043775649795	0.848043775649795	0.848043775649795
1.1.1.1.1.1.2.3	0.848043775649795	0.921101019980439	0.848043775649795	0.807731092436975	0.921101019980439	0.848043775649795	0.848043775649795	0.900803415486125	0.848043775649795	0.825953177257525	0.898875780707842	0.867657572906867	0.848043775649795	0.848043775649795	0.861230769230769	0.816585365853659	0.837290322580645	0.814153846153846	0.819653979238754	0.848043775649795	0.900803415486125	0.848043775649795	0.848043775649795	0.848043775649795	0.903387538826969	0.848043775649795	0.849476534296029	0.848043775649795	0.848043775649795	0.740949464012251	0.848043775649795	0.848043775649795	0.848043775649795	0.807731092436975	0.848043775649795	0.814153846153846
1.1.1.1.1.1.2.4	0.900803415486125	0.924888095565014	0.900803415486125	0.900803415486125	0.924439548333792	0.900803415486125	0.900803415486125	0.918294496777392	0.900803415486125	0.900803415486125	0.918119570771589	0.901703900037864	0.901703900037864	0.900803415486125	0.903387538826969	0.900803415486125	0.900803415486125	0.900803415486125	0.900803415486125	0.900803415486125	0.921101019980439	0.900803415486125	0.901703900037864	0.903387538826969	0.921101019980439	0.900803415486125	0.905568345323741	0.900803415486125	0.900803415486125	0.900803415486125	0.901703900037864	0.900803415486125	0.880287769784173	0.900803415486125	0.900803415486125	0.900803415486125
1.1.1.1.1.1.2.5	0.848043775649795	0.921101019980439	0.848043775649795	0.848043775649795	0.921101019980439	0.848043775649795	0.848043775649795	0.900803415486125	0.848043775649795	0.848043775649795	0.900803415486125	0.875775127768313	0.848043775649795	0.848043775649795	0.8667	0.848043775649795	0.848043775649795	0.848043775649795	0.848043775649795	0.848043775649795	0.901703900037864	0.848043775649795	0.85003984063745	0.857319587628866	0.907577595433464	0.848043775649795	0.861230769230769	0.848043775649795	0.848043775649795	0.807731092436975	0.848043775649795	0.848043775649795	0.848043775649795	0.848043775649795	0.848043775649795	0.848043775649795
1.1.1.1.1.2.1.1	0.848043775649795	0.921101019980439	0.848043775649795	0.848043775649795	0.921101019980439	0.848043775649795	0.848043775649795	0.900803415486125	0.848043775649795	0.848043775649795	0.900803415486125	0.874373401534527	0.861230769230769	0.848043775649795	0.867657572906867	0.848043775649795	0.848043775649795	0.848043775649795	0.848043775649795	0.854126778783959	0.903387538826969	0.848043775649795	0.861230769230769	0.861230769230769	0.909780564263323	0.85003984063745	0.867657572906867	0.848043775649795	0.848043775649795	0.848043775649795	0.861230769230769	0.848043775649795	0.848043775649795	0.848043775649795	0.848043775649795	0.848043775649795
1.1.1.1.1.2.1.2	0.848043775649795	0.921101019980439	0.848043775649795	0.830948275862069	0.921101019980439	0.848043775649795	0.848043775649795	0.900803415486125	0.848043775649795	0.841764705882353	0.893308074828321	0.867721962616823	0.848043775649795	0.848043775649795	0.861230769230769	0.82995652173913	0.848043775649795	0.82995652173913	0.82995652173913	0.848043775649795	0.900803415486125	0.848043775649795	0.848043775649795	0.848043775649795	0.904568527918782	0.848043775649795	0.861230769230769	0.848043775649795	0.848043775649795	0.723444976076555	0.848043775649795	0.848043775649795	0.848043775649795	0.816585365853659	0.848043775649795	0.822680412371134
1.1.1.1.1.2.1.3	0.891597051597052	0.921694301240072	0.891597051597052	0.900803415486125	0.921694301240072	0.900803415486125	0.892564165240772	0.908372093023256	0.896859734822052	0.900803415486125	0.911712649661635	0.900803415486125	0.900803415486125	0.893308074828321	0.901703900037864	0.900803415486125	0.900803415486125	0.900803415486125	0.900803415486125	0.900803415486125	0.921101019980439	0.900803415486125	0.900803415486125	0.900803415486125	0.921101019980439	0.900803415486125	0.901703900037864	0.897782942133395	0.900803415486125	0.887288263382759	0.900803415486125	0.900803415486125	0.867721962616823	0.894327375352775	0.88459587955626	0.895449438202247
1.1.1.1.1.2.2	0.861230769230769	0.921101019980439	0.861230769230769	0.861230769230769	0.921101019980439	0.867721962616823	0.861230769230769	0.900803415486125	0.867657572906867	0.867657572906867	0.900803415486125	0.890845943934508	0.879166209544706	0.861230769230769	0.889077231695085	0.867657572906867	0.867657572906867	0.867657572906867	0.867657572906867	0.87658371040724	0.91207488299532	0.867721962616823	0.87973898858075	0.880287769784173	0.918294496777392	0.867721962616823	0.889077231695085	0.867657572906867	0.861230769230769	0.848043775649795	0.87973898858075	0.867657572906867	0.861230769230769	0.861230769230769	0.86122618061309	0.861230769230769
1.1.1.1.1.3	0.861230769230769	0.921101019980439	0.861230769230769	0.861230769230769	0.921101019980439	0.867721962616823	0.863528555838487	0.900803415486125	0.867657572906867	0.867657572906867	0.900803415486125	0.889967508122969	0.879166209544706	0.861230769230769	0.890743884173739	0.867657572906867	0.867657572906867	0.867657572906867	0.867657572906867	0.870808022922636	0.908743400211193	0.867721962616823	0.880162074554295	0.882802547770701	0.918294496777392	0.867721962616823	0.887288263382759	0.867657572906867	0.867657572906867	0.848043775649795	0.87658371040724	0.867657572906867	0.860384937238494	0.861230769230769	0.854126778783959	0.863528555838487
1.1.1.1.2.1.1.1	0.867657572906867	0.921101019980439	0.867721962616823	0.877728813559322	0.921101019980439	0.891394599950458	0.868688856729378	0.901703900037864	0.880287769784173	0.887288263382759	0.901703900037864	0.900803415486125	0.893828328209979	0.867721962616823	0.900803415486125	0.887288263382759	0.887288263382759	0.887288263382759	0.887288263382759	0.892564165240772	0.918294496777392	0.887288263382759	0.895449438202247	0.896859734822052	0.919377506818546	0.889967508122969	0.900803415486125	0.880287769784173	0.880287769784173	0.867657572906867	0.893308074828321	0.887232396182616	0.861230769230769	0.879166209544706	0.867657572906867	0.879880629408573
