plate	well	analyte	sample	mfi	est_c
Plate-1	NA	Analyte.B9.GM.CSF.	515353	115200	1.00000000001979
Plate-1	NA	Analyte.B9.GM.CSF.	505452	86784	1.00000000001979
Plate-1	NA	Analyte.B9.GM.CSF.	505749	96000	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	59-5	355072	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	65-2	456448	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	65-3	437760	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	66-1	383488	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	66-4	449024	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	66-5	415488	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	59-1	397312	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	59-2	498176	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	59-3	428544	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	59-4	449536	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	78-84	498944	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	86-7	559104	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	86-8	529408	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	76-2	2821888	157.25
Plate-2	NA	Analyte.B9.GM.CSF.	76-3	600320	17.667519654765
Plate-2	NA	Analyte.B9.GM.CSF.	76-4	466432	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	71-8	476160	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	71-9	482304	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	30-10	473600	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	30-33	521984	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	505248	481536	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	514949	486912	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	515249	645888	22.7323996326648
Plate-2	NA	Analyte.B9.GM.CSF.	32-1	601088	17.7797157246074
Plate-2	NA	Analyte.B9.GM.CSF.	32-2	314624	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	32-5	525056	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	32-8	518144	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	505148	458752	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	504849	469248	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	505551	450048	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	504851	512512	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	505352	573440	12.0225651593264
Plate-2	NA	Analyte.B9.GM.CSF.	505055	555264	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	505050	573440	12.0225651593264
Plate-2	NA	Analyte.B9.GM.CSF.	505057	500224	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	515055	538368	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	505155	524800	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	515356	529920	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	515453	442368	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	505154	617984	19.9461531575156
Plate-2	NA	Analyte.B9.GM.CSF.	515757	499200	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	504853	521472	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	514957	429312	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	505548	169216	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	515149	510720	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	515054	563968	6.69423313092441
Plate-2	NA	Analyte.B9.GM.CSF.	505149	695040	26.4686220945326
Plate-2	NA	Analyte.B9.GM.CSF.	504951	680960	25.498933606204
Plate-2	NA	Analyte.B9.GM.CSF.	505355	499200	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	514951	431616	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	515254	447488	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	515649	607488	18.6620680830409
Plate-2	NA	Analyte.B9.GM.CSF.	505253	442624	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	515155	576000	12.823355900263
Plate-2	NA	Analyte.B9.GM.CSF.	505656	781824	31.4559822430207
Plate-2	NA	Analyte.B9.GM.CSF.	515350	612352	19.2789909497589
Plate-2	NA	Analyte.B9.GM.CSF.	505648	639232	22.129396034669
Plate-2	NA	Analyte.B9.GM.CSF.	505357	378624	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	515653	705792	27.1692941133185
Plate-2	NA	Analyte.B9.GM.CSF.	505651	520704	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	505652	514816	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	505654	509440	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	505049	519168	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	505454	535040	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	505356	618240	19.9754125492001
Plate-2	NA	Analyte.B9.GM.CSF.	505252	585472	15.1153853844096
Plate-2	NA	Analyte.B9.GM.CSF.	515748	576000	12.823355900263
Plate-2	NA	Analyte.B9.GM.CSF.	515455	510464	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	514857	472064	1.00000000001979
Plate-2	NA	Analyte.B9.GM.CSF.	514849	569344	10.4261903824579
Plate-2	NA	Analyte.B9.GM.CSF.	505650	567552	9.51990968539548
Plate-2	NA	Analyte.B9.GM.CSF.	505048	602880	18.0359053691443
Plate-2	NA	Analyte.B9.GM.CSF.	504949	712448	27.5880337314467
