plate	well	analyte	sample	mfi	est_c
Plate-2	NA	Analyte.B6.IL.1a.	505149	2121984	26.9902398975919
Plate-2	NA	Analyte.B6.IL.1a.	504951	1574656	15.0669489596871
Plate-2	NA	Analyte.B6.IL.1a.	505355	1359872	10.7032317254643
Plate-2	NA	Analyte.B6.IL.1a.	514951	1379840	11.096348558671
Plate-2	NA	Analyte.B6.IL.1a.	515254	2865408	43.7367497990692
Plate-2	NA	Analyte.B6.IL.1a.	515649	2849536	43.3789398029
Plate-2	NA	Analyte.B6.IL.1a.	505253	1864448	21.2871142919302
Plate-2	NA	Analyte.B6.IL.1a.	515155	1852672	21.0293755442506
Plate-2	NA	Analyte.B6.IL.1a.	505656	1875456	21.528338314495
Plate-2	NA	Analyte.B6.IL.1a.	515350	2089216	26.2589009554479
Plate-2	NA	Analyte.B6.IL.1a.	505648	1202688	7.72805472478185
Plate-2	NA	Analyte.B6.IL.1a.	505357	1842176	20.7999339628896
Plate-2	NA	Analyte.B6.IL.1a.	515653	2937856	45.3690048394464
Plate-2	NA	Analyte.B6.IL.1a.	505651	1959936	23.3882451599845
Plate-2	NA	Analyte.B6.IL.1a.	505652	1484544	13.2026888480165
Plate-2	NA	Analyte.B6.IL.1a.	505654	1351424	10.5378274507128
Plate-2	NA	Analyte.B6.IL.1a.	505049	2251264	29.8865406689895
Plate-2	NA	Analyte.B6.IL.1a.	505454	1263872	8.85866465712533
Plate-2	NA	Analyte.B6.IL.1a.	505356	2574080	37.1619466083295
Plate-2	NA	Analyte.B6.IL.1a.	505252	2036224	25.079142197022
Plate-2	NA	Analyte.B6.IL.1a.	515748	2524416	36.0407098001158
Plate-2	NA	Analyte.B6.IL.1a.	515455	1191168	7.51963138951123
Plate-2	NA	Analyte.B6.IL.1a.	514857	1498368	13.4858683118949
Plate-2	NA	Analyte.B6.IL.1a.	514849	2152704	27.6769965160049
Plate-2	NA	Analyte.B6.IL.1a.	505650	1253632	8.66679882572906
Plate-2	NA	Analyte.B6.IL.1a.	505048	2537216	36.3296629096849
Plate-2	NA	Analyte.B6.IL.1a.	504949	4153856	72.3475813637633
