plate	well	analyte	sample	mfi	est_c
Plate-1	NA	Analyte.A8.MCP.1.	505749	119296	0.999999999999917
Plate-2	NA	Analyte.A8.MCP.1.	59-5	292864	0.999999999999917
Plate-2	NA	Analyte.A8.MCP.1.	65-2	344064	0.104030300667984
Plate-2	NA	Analyte.A8.MCP.1.	65-3	365824	5.70835453883902
Plate-2	NA	Analyte.A8.MCP.1.	66-1	311808	0.999999999999917
Plate-2	NA	Analyte.A8.MCP.1.	66-4	255744	0.999999999999917
Plate-2	NA	Analyte.A8.MCP.1.	66-5	307968	0.999999999999917
Plate-2	NA	Analyte.A8.MCP.1.	59-1	291328	0.999999999999917
Plate-2	NA	Analyte.A8.MCP.1.	59-2	390144	10.8896026781349
Plate-2	NA	Analyte.A8.MCP.1.	59-3	329984	0.999999999999917
Plate-2	NA	Analyte.A8.MCP.1.	59-4	325120	0.999999999999917
Plate-2	NA	Analyte.A8.MCP.1.	78-84	295168	0.999999999999917
Plate-2	NA	Analyte.A8.MCP.1.	86-7	487936	28.5280297027791
Plate-2	NA	Analyte.A8.MCP.1.	86-8	361728	4.76999248577172
Plate-2	NA	Analyte.A8.MCP.1.	76-2	2200832	194.734526424394
Plate-2	NA	Analyte.A8.MCP.1.	76-3	724224	62.140510327317
Plate-2	NA	Analyte.A8.MCP.1.	76-4	355072	3.17842046631486
Plate-2	NA	Analyte.A8.MCP.1.	71-8	488960	28.6958808415813
Plate-2	NA	Analyte.A8.MCP.1.	71-9	442112	20.7112695940648
Plate-2	NA	Analyte.A8.MCP.1.	30-10	671232	55.305606544677
Plate-2	NA	Analyte.A8.MCP.1.	30-33	358656	4.04733038019427
Plate-2	NA	Analyte.A8.MCP.1.	505248	1649920	152.96666858154
Plate-2	NA	Analyte.A8.MCP.1.	514949	562176	40.0817123341449
Plate-2	NA	Analyte.A8.MCP.1.	515249	352256	2.47031573247321
Plate-2	NA	Analyte.A8.MCP.1.	32-1	378624	8.50359486167529
Plate-2	NA	Analyte.A8.MCP.1.	32-2	385024	9.84182751854222
Plate-2	NA	Analyte.A8.MCP.1.	32-5	1526272	142.740700329061
Plate-2	NA	Analyte.A8.MCP.1.	32-8	423680	17.3690667581483
Plate-2	NA	Analyte.A8.MCP.1.	505148	483328	27.7693292079633
Plate-2	NA	Analyte.A8.MCP.1.	504849	965376	90.0097732852645
Plate-2	NA	Analyte.A8.MCP.1.	505551	2605568	222.557167670046
Plate-2	NA	Analyte.A8.MCP.1.	504851	635392	50.4910250418628
Plate-2	NA	Analyte.A8.MCP.1.	505352	347136	1.08917855754509
