plate	well	analyte	sample	mfi	est_c
Plate-1	NA	Analyte.B4.MIP.1a.	515353	167680	0.999999999999988
Plate-1	NA	Analyte.B4.MIP.1a.	505452	68096	0.999999999999988
Plate-1	NA	Analyte.B4.MIP.1a.	505749	136704	0.999999999999988
Plate-2	NA	Analyte.B4.MIP.1a.	59-5	468224	0.999999999999988
Plate-2	NA	Analyte.B4.MIP.1a.	65-2	564992	1.45359530226009
Plate-2	NA	Analyte.B4.MIP.1a.	65-3	544000	0.779358870623575
Plate-2	NA	Analyte.B4.MIP.1a.	66-1	482048	0.999999999999988
Plate-2	NA	Analyte.B4.MIP.1a.	66-4	562944	1.38620857808154
Plate-2	NA	Analyte.B4.MIP.1a.	66-5	747776	8.23418829552507
Plate-2	NA	Analyte.B4.MIP.1a.	59-1	527616	0.283463934121149
Plate-2	NA	Analyte.B4.MIP.1a.	59-2	612352	3.08643468820389
Plate-2	NA	Analyte.B4.MIP.1a.	59-3	482816	0.999999999999988
Plate-2	NA	Analyte.B4.MIP.1a.	59-4	488192	0.999999999999988
Plate-2	NA	Analyte.B4.MIP.1a.	78-84	600320	2.65973402573304
Plate-2	NA	Analyte.B4.MIP.1a.	86-7	664320	4.99862376685925
Plate-2	NA	Analyte.B4.MIP.1a.	86-8	593664	2.42683583623579
Plate-2	NA	Analyte.B4.MIP.1a.	76-2	2496256	80.5335823595029
Plate-2	NA	Analyte.B4.MIP.1a.	76-3	525568	0.223756591465157
Plate-2	NA	Analyte.B4.MIP.1a.	76-4	629504	3.7061120794624
Plate-2	NA	Analyte.B4.MIP.1a.	71-8	566528	1.50434162924877
Plate-2	NA	Analyte.B4.MIP.1a.	71-9	530176	0.358851221645051
Plate-2	NA	Analyte.B4.MIP.1a.	30-10	619776	3.35309896526899
Plate-2	NA	Analyte.B4.MIP.1a.	30-33	549888	0.964562052385949
Plate-2	NA	Analyte.B4.MIP.1a.	505248	589312	2.2758593671967
Plate-2	NA	Analyte.B4.MIP.1a.	514949	542720	0.739546717775756
Plate-2	NA	Analyte.B4.MIP.1a.	515249	520960	0.0912176049237612
Plate-2	NA	Analyte.B4.MIP.1a.	32-1	648960	4.42320690227026
Plate-2	NA	Analyte.B4.MIP.1a.	32-2	590336	2.31128751440775
Plate-2	NA	Analyte.B4.MIP.1a.	32-5	681216	5.6399099992665
Plate-2	NA	Analyte.B4.MIP.1a.	32-8	665856	5.05657665839261
Plate-2	NA	Analyte.B4.MIP.1a.	505148	647424	4.36609554069192
Plate-2	NA	Analyte.B4.MIP.1a.	504849	503040	0.999999999999988
Plate-2	NA	Analyte.B4.MIP.1a.	505551	461056	0.999999999999988
Plate-2	NA	Analyte.B4.MIP.1a.	504851	585472	2.14354296054592
Plate-2	NA	Analyte.B4.MIP.1a.	505352	651520	4.51857193863807
Plate-2	NA	Analyte.B4.MIP.1a.	505055	578048	1.89024920824965
Plate-2	NA	Analyte.B4.MIP.1a.	505050	650496	4.48039921666911
Plate-2	NA	Analyte.B4.MIP.1a.	505057	696064	6.20990641560883
Plate-2	NA	Analyte.B4.MIP.1a.	515055	545024	0.811327099403839
Plate-2	NA	Analyte.B4.MIP.1a.	505155	696064	6.20990641560883
Plate-2	NA	Analyte.B4.MIP.1a.	515356	630528	3.74349660527277
Plate-2	NA	Analyte.B4.MIP.1a.	515453	594176	2.44466685595188
Plate-2	NA	Analyte.B4.MIP.1a.	505154	793856	10.0783901892329
Plate-2	NA	Analyte.B4.MIP.1a.	515757	653824	4.60458918597101
Plate-2	NA	Analyte.B4.MIP.1a.	504853	498176	0.999999999999988
Plate-2	NA	Analyte.B4.MIP.1a.	514957	688384	5.91436959091358
Plate-2	NA	Analyte.B4.MIP.1a.	505548	274688	0.999999999999988
Plate-2	NA	Analyte.B4.MIP.1a.	515149	599808	2.64173604442821
Plate-2	NA	Analyte.B4.MIP.1a.	515054	773888	9.27528760031635
Plate-2	NA	Analyte.B4.MIP.1a.	505149	1968896	59.1610503297998
Plate-2	NA	Analyte.B4.MIP.1a.	504951	741376	7.98077128686495
Plate-2	NA	Analyte.B4.MIP.1a.	505355	692224	6.06195227888248
Plate-2	NA	Analyte.B4.MIP.1a.	514951	908032	14.7555444821652
Plate-2	NA	Analyte.B4.MIP.1a.	515254	717312	7.03488274497901
Plate-2	NA	Analyte.B4.MIP.1a.	515649	656896	4.7195515090911
Plate-2	NA	Analyte.B4.MIP.1a.	505253	585216	2.13475266130803
Plate-2	NA	Analyte.B4.MIP.1a.	515155	776448	9.37793165391716
Plate-2	NA	Analyte.B4.MIP.1a.	505656	732416	7.62725193091195
Plate-2	NA	Analyte.B4.MIP.1a.	515350	687616	5.88489848903423
Plate-2	NA	Analyte.B4.MIP.1a.	505648	699648	6.3483236558879
Plate-2	NA	Analyte.B4.MIP.1a.	505357	543232	0.755451638308526
Plate-2	NA	Analyte.B4.MIP.1a.	515653	722688	7.24519253803414
Plate-2	NA	Analyte.B4.MIP.1a.	505651	779520	9.50123151692427
Plate-2	NA	Analyte.B4.MIP.1a.	505652	494848	0.999999999999988
Plate-2	NA	Analyte.B4.MIP.1a.	505654	684032	5.74757071647318
Plate-2	NA	Analyte.B4.MIP.1a.	505049	601088	2.68675625529184
Plate-2	NA	Analyte.B4.MIP.1a.	505454	691200	6.02256017483783
Plate-2	NA	Analyte.B4.MIP.1a.	505356	716544	7.0048882895869
Plate-2	NA	Analyte.B4.MIP.1a.	505252	713216	6.87505917064236
Plate-2	NA	Analyte.B4.MIP.1a.	515748	711936	6.82518918603817
Plate-2	NA	Analyte.B4.MIP.1a.	515455	602368	2.73186012691008
Plate-2	NA	Analyte.B4.MIP.1a.	514857	645120	4.28058236413678
Plate-2	NA	Analyte.B4.MIP.1a.	514849	675328	5.41550245853657
Plate-2	NA	Analyte.B4.MIP.1a.	505650	676352	5.45446047991597
Plate-2	NA	Analyte.B4.MIP.1a.	505048	711680	6.81521952094691
Plate-2	NA	Analyte.B4.MIP.1a.	504949	850176	12.3700676249781
