plate	well	analyte	sample	mfi	est_c
Plate-1	NA	Analyte.B5.MIP.1b.	515756	1189888	21.2597002006803
Plate-1	NA	Analyte.B5.MIP.1b.	515353	462848	1.00000000000005
Plate-1	NA	Analyte.B5.MIP.1b.	505452	390400	1.00000000000005
Plate-1	NA	Analyte.B5.MIP.1b.	505749	709888	1.00000000000005
Plate-2	NA	Analyte.B5.MIP.1b.	59-5	1219840	23.3867974429216
Plate-2	NA	Analyte.B5.MIP.1b.	65-2	1162496	19.2582925051051
Plate-2	NA	Analyte.B5.MIP.1b.	65-3	1269248	26.781474030317
Plate-2	NA	Analyte.B5.MIP.1b.	66-1	1006080	5.54686361259755
Plate-2	NA	Analyte.B5.MIP.1b.	66-4	1159168	19.010957555809
Plate-2	NA	Analyte.B5.MIP.1b.	66-5	1152000	18.474869576949
Plate-2	NA	Analyte.B5.MIP.1b.	59-1	1188096	21.1305174386124
Plate-2	NA	Analyte.B5.MIP.1b.	59-2	1146112	18.0309204608034
Plate-2	NA	Analyte.B5.MIP.1b.	59-3	1171968	19.9570863146868
Plate-2	NA	Analyte.B5.MIP.1b.	59-4	1209856	22.6842071228628
Plate-2	NA	Analyte.B5.MIP.1b.	78-84	1196544	21.7375330146981
Plate-2	NA	Analyte.B5.MIP.1b.	86-7	1245440	25.1617649160285
Plate-2	NA	Analyte.B5.MIP.1b.	86-8	1340160	31.4571769185342
Plate-2	NA	Analyte.B5.MIP.1b.	76-2	4360192	172.86688866301
Plate-2	NA	Analyte.B5.MIP.1b.	76-3	1384704	34.2987423150476
Plate-2	NA	Analyte.B5.MIP.1b.	76-4	1286144	27.9146002476283
Plate-2	NA	Analyte.B5.MIP.1b.	71-8	1452544	38.509841800041
Plate-2	NA	Analyte.B5.MIP.1b.	71-9	1174016	20.1072085257227
Plate-2	NA	Analyte.B5.MIP.1b.	30-10	1129728	16.7770795686359
Plate-2	NA	Analyte.B5.MIP.1b.	30-33	1208576	22.5936824607347
Plate-2	NA	Analyte.B5.MIP.1b.	505248	1139712	17.5444936284215
