plate	well	analyte	sample	mfi	est_c
Plate-2	NA	Analyte.B7.IL.6.	65-2	695296	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	65-3	640768	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	66-1	592128	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	66-4	727552	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	66-5	720896	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	59-1	638976	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	59-2	564480	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	59-3	553728	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	59-4	532992	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	78-84	754176	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	86-7	1784064	245.732204153701
Plate-2	NA	Analyte.B7.IL.6.	86-8	682240	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	76-2	3300352	497.978971352882
Plate-2	NA	Analyte.B7.IL.6.	76-3	809472	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	76-4	848128	9.7158966649402
Plate-2	NA	Analyte.B7.IL.6.	71-8	616960	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	71-9	691712	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	30-10	1334272	144.334337757162
Plate-2	NA	Analyte.B7.IL.6.	30-33	673280	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	505248	1753856	239.4696432001
Plate-2	NA	Analyte.B7.IL.6.	514949	1076224	76.4276745741072
Plate-2	NA	Analyte.B7.IL.6.	515249	859648	13.1342589636365
Plate-2	NA	Analyte.B7.IL.6.	32-1	745984	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	32-2	643840	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	32-5	784128	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	32-8	775168	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	505148	1293824	134.228883670157
Plate-2	NA	Analyte.B7.IL.6.	504849	2098432	307.169604693872
Plate-2	NA	Analyte.B7.IL.6.	505551	1731072	234.700111854085
Plate-2	NA	Analyte.B7.IL.6.	504851	933888	35.3135289533894
Plate-2	NA	Analyte.B7.IL.6.	505352	1041664	66.6807169600466
Plate-2	NA	Analyte.B7.IL.6.	505055	761600	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	505050	3340544	503.497081790704
Plate-2	NA	Analyte.B7.IL.6.	505057	939264	36.9091146197443
Plate-2	NA	Analyte.B7.IL.6.	515055	1737728	236.097609997665
Plate-2	NA	Analyte.B7.IL.6.	505155	1613568	209.440580008845
Plate-2	NA	Analyte.B7.IL.6.	515356	2288640	341.46811573364
Plate-2	NA	Analyte.B7.IL.6.	515453	2340864	350.556447448293
Plate-2	NA	Analyte.B7.IL.6.	505154	997120	53.886932969572
Plate-2	NA	Analyte.B7.IL.6.	515757	922880	32.0385798930232
Plate-2	NA	Analyte.B7.IL.6.	504853	779520	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	514957	811008	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	505548	186624	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	515149	1045760	67.8441850829455
Plate-2	NA	Analyte.B7.IL.6.	515054	11272192	1197.603243694
Plate-2	NA	Analyte.B7.IL.6.	505149	7483392	928.997944311152
Plate-2	NA	Analyte.B7.IL.6.	504951	1457920	174.113724561703
Plate-2	NA	Analyte.B7.IL.6.	505355	17137920	1519.9755811271
Plate-2	NA	Analyte.B7.IL.6.	514951	1009152	57.3678472451948
Plate-2	NA	Analyte.B7.IL.6.	515254	16613888	1494.1778715354
Plate-2	NA	Analyte.B7.IL.6.	515649	880128	19.2541429715089
Plate-2	NA	Analyte.B7.IL.6.	505253	670208	0.999999999999852
Plate-2	NA	Analyte.B7.IL.6.	515155	930304	34.2483736743459
Plate-2	NA	Analyte.B7.IL.6.	505656	1523968	189.38117188927
Plate-2	NA	Analyte.B7.IL.6.	515350	854272	11.5356272804556
Plate-2	NA	Analyte.B7.IL.6.	505648	1018880	60.1687475900717
Plate-2	NA	Analyte.B7.IL.6.	505357	2170368	320.371344214394
Plate-2	NA	Analyte.B7.IL.6.	515653	918272	30.6648527388837
Plate-2	NA	Analyte.B7.IL.6.	505651	1124096	89.6665748156311
Plate-2	NA	Analyte.B7.IL.6.	505652	935168	35.693668325869
Plate-2	NA	Analyte.B7.IL.6.	505654	1891840	267.533650210992
