plate	well	analyte	sample	mfi	est_c
Plate-1	NA	Analyte.A5.MIP.3a.	505452	162816	0.999999999999956
Plate-1	NA	Analyte.A5.MIP.3a.	505749	168448	0.999999999999956
Plate-2	NA	Analyte.A5.MIP.3a.	59-5	771584	162.855256736747
Plate-2	NA	Analyte.A5.MIP.3a.	65-2	605184	92.6518270674713
Plate-2	NA	Analyte.A5.MIP.3a.	65-3	547840	68.4297235336319
Plate-2	NA	Analyte.A5.MIP.3a.	66-1	636928	106.158476109812
Plate-2	NA	Analyte.A5.MIP.3a.	66-4	471296	37.4363397318855
Plate-2	NA	Analyte.A5.MIP.3a.	66-5	516864	55.60475668046
Plate-2	NA	Analyte.A5.MIP.3a.	59-1	1244160	341.189722087806
Plate-2	NA	Analyte.A5.MIP.3a.	59-2	2186240	610.939838148306
Plate-2	NA	Analyte.A5.MIP.3a.	59-3	1277440	352.456547714902
Plate-2	NA	Analyte.A5.MIP.3a.	59-4	667136	119.000528018173
Plate-2	NA	Analyte.A5.MIP.3a.	78-84	437248	24.7890521299353
Plate-2	NA	Analyte.A5.MIP.3a.	86-7	529920	60.9765808031609
Plate-2	NA	Analyte.A5.MIP.3a.	86-8	478720	40.3179105966671
Plate-2	NA	Analyte.A5.MIP.3a.	76-2	3069952	801.125211536517
Plate-2	NA	Analyte.A5.MIP.3a.	76-3	757760	157.120410802582
Plate-2	NA	Analyte.A5.MIP.3a.	76-4	551936	70.1439288586153
Plate-2	NA	Analyte.A5.MIP.3a.	71-8	1547008	438.303077701186
Plate-2	NA	Analyte.A5.MIP.3a.	71-9	649472	111.495052462365
Plate-2	NA	Analyte.A5.MIP.3a.	30-10	639232	107.13891773557
Plate-2	NA	Analyte.A5.MIP.3a.	30-33	474368	38.6242252146692
Plate-2	NA	Analyte.A5.MIP.3a.	505248	765952	160.521840312783
Plate-2	NA	Analyte.A5.MIP.3a.	514949	2131456	597.532028634212
Plate-2	NA	Analyte.A5.MIP.3a.	515249	535296	63.2037750317564
Plate-2	NA	Analyte.A5.MIP.3a.	32-1	637696	106.485299138066
Plate-2	NA	Analyte.A5.MIP.3a.	32-2	646656	110.297391496016
Plate-2	NA	Analyte.A5.MIP.3a.	32-5	531456	61.6120840109854
Plate-2	NA	Analyte.A5.MIP.3a.	32-8	1098240	289.86988562985
Plate-2	NA	Analyte.A5.MIP.3a.	505148	551168	69.8222511197727
Plate-2	NA	Analyte.A5.MIP.3a.	504849	683008	125.730047142832
Plate-2	NA	Analyte.A5.MIP.3a.	505551	915456	220.889565315693
Plate-2	NA	Analyte.A5.MIP.3a.	504851	942592	231.471440414743
Plate-2	NA	Analyte.A5.MIP.3a.	505352	625408	101.255563477043
Plate-2	NA	Analyte.A5.MIP.3a.	505055	570368	77.8959079520135
Plate-2	NA	Analyte.A5.MIP.3a.	505050	967936	241.246668255227
Plate-2	NA	Analyte.A5.MIP.3a.	505057	743936	151.361356297726
Plate-2	NA	Analyte.A5.MIP.3a.	515055	1365248	381.447956385303
Plate-2	NA	Analyte.A5.MIP.3a.	505155	1145600	306.87824058385
Plate-2	NA	Analyte.A5.MIP.3a.	515356	849664	194.74344670372
Plate-2	NA	Analyte.A5.MIP.3a.	515453	1037056	267.377473214344
Plate-2	NA	Analyte.A5.MIP.3a.	505154	611328	95.2644365094226
Plate-2	NA	Analyte.A5.MIP.3a.	515757	630784	103.543658453101
Plate-2	NA	Analyte.A5.MIP.3a.	504853	890880	211.203472842971
Plate-2	NA	Analyte.A5.MIP.3a.	514957	2465536	676.00619579555
Plate-2	NA	Analyte.A5.MIP.3a.	505548	134400	0.999999999999956
Plate-2	NA	Analyte.A5.MIP.3a.	515149	719616	141.17521689247
Plate-2	NA	Analyte.A5.MIP.3a.	515054	1325568	368.476531303275
Plate-2	NA	Analyte.A5.MIP.3a.	505149	843520	192.267038755269
Plate-2	NA	Analyte.A5.MIP.3a.	504951	797952	173.722661334495
Plate-2	NA	Analyte.A5.MIP.3a.	505355	1083392	284.465808644503
Plate-2	NA	Analyte.A5.MIP.3a.	514951	548352	68.6438061395505
Plate-2	NA	Analyte.A5.MIP.3a.	515254	650752	112.03935996372
Plate-2	NA	Analyte.A5.MIP.3a.	515649	709376	136.867318980114
Plate-2	NA	Analyte.A5.MIP.3a.	505253	511232	53.3059209151506
Plate-2	NA	Analyte.A5.MIP.3a.	515155	915456	220.889565315693
Plate-2	NA	Analyte.A5.MIP.3a.	505656	877312	205.814550068541
Plate-2	NA	Analyte.A5.MIP.3a.	515350	682496	125.513230344695
Plate-2	NA	Analyte.A5.MIP.3a.	505648	1303296	361.102693550309
Plate-2	NA	Analyte.A5.MIP.3a.	505357	1122304	298.555215750112
Plate-2	NA	Analyte.A5.MIP.3a.	515653	815616	180.947752177012
Plate-2	NA	Analyte.A5.MIP.3a.	505651	1016320	259.619201238781
Plate-2	NA	Analyte.A5.MIP.3a.	505652	641536	108.119266352225
Plate-2	NA	Analyte.A5.MIP.3a.	505654	727040	144.291651986091
Plate-2	NA	Analyte.A5.MIP.3a.	505049	557568	72.5064037403278
Plate-2	NA	Analyte.A5.MIP.3a.	505454	759040	157.652451489913
Plate-2	NA	Analyte.A5.MIP.3a.	505356	760832	158.39695764184
Plate-2	NA	Analyte.A5.MIP.3a.	505252	907008	217.570918907214
Plate-2	NA	Analyte.A5.MIP.3a.	515748	636928	106.158476109812
Plate-2	NA	Analyte.A5.MIP.3a.	515455	708096	136.328102373935
Plate-2	NA	Analyte.A5.MIP.3a.	514857	729344	145.257608812418
Plate-2	NA	Analyte.A5.MIP.3a.	514849	1433856	403.390027964139
Plate-2	NA	Analyte.A5.MIP.3a.	505650	760064	158.077933835614
Plate-2	NA	Analyte.A5.MIP.3a.	505048	712704	138.268537065376
Plate-2	NA	Analyte.A5.MIP.3a.	504949	1043712	269.853163356671
