alpha	lambda	MSE	num	Log2_MSE	combo
0.687	0.656652525252525	24.4406032704229	3	4.66906097639517	0.687;0.657
0.635	0.808164646464646	24.4407055068079	9	4.66906677404187	0.635;0.808
0.479	1.11118888888889	24.4437107973485	2	4.66923718840757	0.479;1.111
0.635	0.757660606060606	24.4438384727225	9	4.66924442776696	0.635;0.758
0.375	1.06068484848485	24.4462173887467	8	4.66937930874892	0.375;1.061
0.375	1.11118888888889	24.4468833247216	2	4.66941706406409	0.375;1.111
0.583	0.505140404040404	24.447264540115	8	4.6694386766691	0.583;0.505
0.375	0.959676767676768	24.4475537377038	8	4.66945507220567	0.375;0.96
0.635	0.959676767676768	24.4533554482157	3	4.66978395037914	0.635;0.96
0.375	1.01018080808081	24.4541488903844	8	4.6698289219446	0.375;1.01
0.844	0.606148484848485	24.4563101899137	5	4.6699514152857	0.844;0.606
0.635	0.757660606060606	24.4575359151881	3	4.6700208796028	0.635;0.758
0.635	0.858668686868687	24.4662122970339	9	4.6705124920085	0.635;0.859
0.635	0.858668686868687	24.4669101889391	4	4.67055202797808	0.635;0.859
0.375	1.21219696969697	24.4691233391072	8	4.67067739701658	0.375;1.212
0.427	0.808164646464646	24.4710493863334	5	4.67078649357572	0.427;0.808
0.375	0.909172727272727	24.4746816539143	8	4.67099221265475	0.375;0.909
0.844	0.757660606060606	24.4774006358482	6	4.67114618719631	0.844;0.758
0.583	0.858668686868687	24.4865593739882	8	4.67166472093015	0.583;0.859
0.583	0.404132323232323	24.4904950164623	5	4.67188748515061	0.583;0.404
0.635	0.707156565656566	24.4905794100793	9	4.67189226159968	0.635;0.707
0.375	0.656652525252525	24.4933053613732	2	4.67204653452082	0.375;0.657
0.531	0.505140404040404	24.4998859343441	9	4.67241888854702	0.531;0.505
0.375	1.16169292929293	24.5002397208296	2	4.67243890441959	0.375;1.162
0.531	0.959676767676768	24.5038464681879	9	4.67264294440639	0.531;0.96
0.844	0.757660606060606	24.507571623569	10	4.67285365265193	0.844;0.758
0.844	0.505140404040404	24.5134414333495	10	4.67318560785984	0.844;0.505
0.375	1.26270101010101	24.5148255398213	8	4.6732638720715	0.375;1.263
0.583	1.16169292929293	24.5166253739302	10	4.67336563722604	0.583;1.162
1	0.353628282828283	24.5173619995694	7	4.67340728500673	1;0.354
1	0.656652525252525	24.5186080900193	7	4.67347773447638	1;0.657
0.375	0.858668686868687	24.5229656925647	8	4.67372407059542	0.375;0.859
0.792	0.757660606060606	24.5273901763173	10	4.67397414449503	0.792;0.758
0.635	0.909172727272727	24.5280572447202	9	4.67401184375438	0.635;0.909
0.844	0.505140404040404	24.5312040145917	5	4.67418966964462	0.844;0.505
0.583	0.454636363636364	24.5383021511229	8	4.67459070921629	0.583;0.455
0.739	0.252620202020202	24.541361389082	10	4.67476351957297	0.739;0.253
0.792	0.808164646464646	24.5475095929505	3	4.67511075696945	0.792;0.808
0.427	1.31320505050505	24.551695517046	5	4.67534712119212	0.427;1.313
0.375	1.21219696969697	24.5520367165617	2	4.67536638580657	0.375;1.212
0.323	1.16169292929293	24.5571630839768	9	4.67565579690678	0.323;1.162
0.375	1.31320505050505	24.5596676073763	8	4.67579716965787	0.375;1.313
0.583	0.808164646464646	24.5617403213981	5	4.67591415760336	0.583;0.808
0.739	0.909172727272727	24.5635154097535	10	4.67601433944625	0.739;0.909
0.583	0.909172727272727	24.5644140353412	8	4.6760650531244	0.583;0.909
0.479	1.16169292929293	24.5650143937639	2	4.67609893318705	0.479;1.162
0.479	0.505140404040404	24.5651800979025	2	4.67610828423847	0.479;0.505
0.323	1.11118888888889	24.5692868714002	9	4.67634001919624	0.323;1.111
0.635	0.707156565656566	24.5728543777933	3	4.6765412944524	0.635;0.707
0.218	1.41421313131313	24.5733964633271	2	4.67657187593583	0.218;1.414
0.218	1.46471717171717	24.5736675758711	2	4.67658717037081	0.218;1.465
0.218	1.51522121212121	24.5747071108265	2	4.67664581277868	0.218;1.515
